Sample Name, Sample-3
Time, January 27 22:09:40 2013
Operator, Kolloid
Lamp, 0
Slit,0.0
Scan From, 1100.0nm
Scan To, 300.0nm
Scan Step, 1.0nm
Sample Filter, 10
memo, 
406.0, 0.4474, 35.69
407.0, 0.4449, 35.90
408.0, 0.4422, 36.12
409.0, 0.4403, 36.29
410.0, 0.4384, 36.44
411.0, 0.4361, 36.63
412.0, 0.4342, 36.80
413.0, 0.4330, 36.90
414.0, 0.4310, 37.07
415.0, 0.4293, 37.22
416.0, 0.4280, 37.33
417.0, 0.4263, 37.47
418.0, 0.4248, 37.60
419.0, 0.4233, 37.73
420.0, 0.4229, 37.76
421.0, 0.4217, 37.87
422.0, 0.4204, 37.98
423.0, 0.4195, 38.06
424.0, 0.4186, 38.15
425.0, 0.4178, 38.22
426.0, 0.4168, 38.30
427.0, 0.4163, 38.34
428.0, 0.4156, 38.41
429.0, 0.4151, 38.45
430.0, 0.4151, 38.45
431.0, 0.4146, 38.49
432.0, 0.4146, 38.50
433.0, 0.4145, 38.51
434.0, 0.4141, 38.54
435.0, 0.4136, 38.58
436.0, 0.4139, 38.55
437.0, 0.4141, 38.54
438.0, 0.4141, 38.54
439.0, 0.4140, 38.55
440.0, 0.4140, 38.55
441.0, 0.4149, 38.47
442.0, 0.4153, 38.43
443.0, 0.4156, 38.41
444.0, 0.4156, 38.41
445.0, 0.4161, 38.36
446.0, 0.4170, 38.28
447.0, 0.4173, 38.26
448.0, 0.4178, 38.21
449.0, 0.4186, 38.14
450.0, 0.4193, 38.08
451.0, 0.4198, 38.04
452.0, 0.4201, 38.01
453.0, 0.4207, 37.96
454.0, 0.4219, 37.86
455.0, 0.4225, 37.80
456.0, 0.4235, 37.71
457.0, 0.4249, 37.59
458.0, 0.4254, 37.55
459.0, 0.4261, 37.49
460.0, 0.4272, 37.40
461.0, 0.4278, 37.35
462.0, 0.4290, 37.24
463.0, 0.4297, 37.18
464.0, 0.4306, 37.10
465.0, 0.4323, 36.96
466.0, 0.4333, 36.87
467.0, 0.4340, 36.81
468.0, 0.4351, 36.72
469.0, 0.4360, 36.64
470.0, 0.4373, 36.53
471.0, 0.4389, 36.40
472.0, 0.4397, 36.33
473.0, 0.4412, 36.21
474.0, 0.4423, 36.11
475.0, 0.4431, 36.05
476.0, 0.4444, 35.94
477.0, 0.4463, 35.78
478.0, 0.4469, 35.74
479.0, 0.4489, 35.57
480.0, 0.4499, 35.49
481.0, 0.4511, 35.40
482.0, 0.4527, 35.26
483.0, 0.4534, 35.20
484.0, 0.4551, 35.06
485.0, 0.4562, 34.98
486.0, 0.4580, 34.84
487.0, 0.4586, 34.79
488.0, 0.4604, 34.64
489.0, 0.4620, 34.51
490.0, 0.4634, 34.41
491.0, 0.4648, 34.29
492.0, 0.4665, 34.16
493.0, 0.4679, 34.05
494.0, 0.4694, 33.93
495.0, 0.4708, 33.82
496.0, 0.4725, 33.69
497.0, 0.4739, 33.58
498.0, 0.4758, 33.44
499.0, 0.4765, 33.38
500.0, 0.4781, 33.26
501.0, 0.4799, 33.12
502.0, 0.4811, 33.03
503.0, 0.4833, 32.87
504.0, 0.4846, 32.76
505.0, 0.4867, 32.61
506.0, 0.4883, 32.48
507.0, 0.4893, 32.41
508.0, 0.4909, 32.30
509.0, 0.4929, 32.14
510.0, 0.4948, 32.01
511.0, 0.4967, 31.86
512.0, 0.4982, 31.76
513.0, 0.4999, 31.63
514.0, 0.5026, 31.44
515.0, 0.5042, 31.32
516.0, 0.5062, 31.18
517.0, 0.5082, 31.03
518.0, 0.5102, 30.89
519.0, 0.5121, 30.76
520.0, 0.5137, 30.64
521.0, 0.5154, 30.52
522.0, 0.5178, 30.35
523.0, 0.5196, 30.23
524.0, 0.5222, 30.04
525.0, 0.5238, 29.94
526.0, 0.5259, 29.79
527.0, 0.5283, 29.62
528.0, 0.5303, 29.49
529.0, 0.5326, 29.34
530.0, 0.5347, 29.20
531.0, 0.5370, 29.04
532.0, 0.5394, 28.88
533.0, 0.5411, 28.77
534.0, 0.5441, 28.57
535.0, 0.5459, 28.45
536.0, 0.5486, 28.27
537.0, 0.5515, 28.09
538.0, 0.5539, 27.94
539.0, 0.5560, 27.80
540.0, 0.5583, 27.65
541.0, 0.5614, 27.45
542.0, 0.5636, 27.32
543.0, 0.5660, 27.16
544.0, 0.5686, 27.00
545.0, 0.5720, 26.79
546.0, 0.5744, 26.65
547.0, 0.5768, 26.49
548.0, 0.5799, 26.31
549.0, 0.5824, 26.15
550.0, 0.5855, 25.97
551.0, 0.5881, 25.82
552.0, 0.5908, 25.66
553.0, 0.5938, 25.48
554.0, 0.5969, 25.30
555.0, 0.6000, 25.12
556.0, 0.6032, 24.93
557.0, 0.6065, 24.75
558.0, 0.6098, 24.56
559.0, 0.6125, 24.40
560.0, 0.6155, 24.24
561.0, 0.6181, 24.09
562.0, 0.6215, 23.91
563.0, 0.6247, 23.73
564.0, 0.6282, 23.54
565.0, 0.6312, 23.38
566.0, 0.6350, 23.17
567.0, 0.6386, 22.98
568.0, 0.6417, 22.82
569.0, 0.6453, 22.63
570.0, 0.6480, 22.49
571.0, 0.6514, 22.31
572.0, 0.6553, 22.12
573.0, 0.6584, 21.96
574.0, 0.6622, 21.77
575.0, 0.6651, 21.62
576.0, 0.6696, 21.40
577.0, 0.6726, 21.25
578.0, 0.6766, 21.06
579.0, 0.6802, 20.88
580.0, 0.6839, 20.71
581.0, 0.6869, 20.56
582.0, 0.6906, 20.39
583.0, 0.6952, 20.18
584.0, 0.6985, 20.02
585.0, 0.7005, 19.93
586.0, 0.7056, 19.70
587.0, 0.7090, 19.54
588.0, 0.7135, 19.34
589.0, 0.7179, 19.15
590.0, 0.7221, 18.96
591.0, 0.7251, 18.83
592.0, 0.7278, 18.72
593.0, 0.7312, 18.57
594.0, 0.7370, 18.32
595.0, 0.7398, 18.21
596.0, 0.7437, 18.04
597.0, 0.7488, 17.83
598.0, 0.7524, 17.69
599.0, 0.7552, 17.57
600.0, 0.7590, 17.42
601.0, 0.7628, 17.27
602.0, 0.7672, 17.09
603.0, 0.7709, 16.95
604.0, 0.7740, 16.83
605.0, 0.7776, 16.69
606.0, 0.7819, 16.52
607.0, 0.7852, 16.40
608.0, 0.7897, 16.23
609.0, 0.7939, 16.07
610.0, 0.7974, 15.94
611.0, 0.8010, 15.81
612.0, 0.8045, 15.69
613.0, 0.8076, 15.57
614.0, 0.8116, 15.43
615.0, 0.8156, 15.29
616.0, 0.8198, 15.14
617.0, 0.8233, 15.02
618.0, 0.8258, 14.93
619.0, 0.8301, 14.79
620.0, 0.8332, 14.68
621.0, 0.8366, 14.57
622.0, 0.8410, 14.42
623.0, 0.8435, 14.34
624.0, 0.8479, 14.19
625.0, 0.8514, 14.08
626.0, 0.8556, 13.95
627.0, 0.8583, 13.86
628.0, 0.8620, 13.74
629.0, 0.8646, 13.66
630.0, 0.8676, 13.57
631.0, 0.8720, 13.43
632.0, 0.8752, 13.33
633.0, 0.8772, 13.27
634.0, 0.8817, 13.13
635.0, 0.8837, 13.07
636.0, 0.8877, 12.95
637.0, 0.8915, 12.84
638.0, 0.8939, 12.77
639.0, 0.8978, 12.65
640.0, 0.9019, 12.53
641.0, 0.9054, 12.43
642.0, 0.9081, 12.36
643.0, 0.9099, 12.31
644.0, 0.9135, 12.20
645.0, 0.9167, 12.11
646.0, 0.9207, 12.00
647.0, 0.9244, 11.90
648.0, 0.9256, 11.87
649.0, 0.9284, 11.79
650.0, 0.9325, 11.68
651.0, 0.9341, 11.64
652.0, 0.9366, 11.57
653.0, 0.9403, 11.47
654.0, 0.9429, 11.41
655.0, 0.9477, 11.28
656.0, 0.9497, 11.23
657.0, 0.9522, 11.16
658.0, 0.9548, 11.10
659.0, 0.9583, 11.01
660.0, 0.9612, 10.93
661.0, 0.9642, 10.86
662.0, 0.9676, 10.77
663.0, 0.9686, 10.75
664.0, 0.9719, 10.67
665.0, 0.9737, 10.62
666.0, 0.9781, 10.52
667.0, 0.9791, 10.49
668.0, 0.9806, 10.46
669.0, 0.9835, 10.39
670.0, 0.9855, 10.34
671.0, 0.9878, 10.29
672.0, 0.9922, 10.18
673.0, 0.9932, 10.16
674.0, 0.9956, 10.10
675.0, 0.9997, 10.01
676.0, 1.0015, 9.96
677.0, 1.0030, 9.93
678.0, 1.0069, 9.84
679.0, 1.0090, 9.80
680.0, 1.0108, 9.75
681.0, 1.0123, 9.72
682.0, 1.0161, 9.64
683.0, 1.0194, 9.56
684.0, 1.0194, 9.56
685.0, 1.0218, 9.51
686.0, 1.0252, 9.44
687.0, 1.0266, 9.41
688.0, 1.0299, 9.34
689.0, 1.0300, 9.33
690.0, 1.0323, 9.28
691.0, 1.0346, 9.23
692.0, 1.0392, 9.14
693.0, 1.0408, 9.10
694.0, 1.0430, 9.06
695.0, 1.0437, 9.04
696.0, 1.0461, 8.99
697.0, 1.0493, 8.93
698.0, 1.0500, 8.91
699.0, 1.0494, 8.92
700.0, 1.0543, 8.83
701.0, 1.0565, 8.78
702.0, 1.0563, 8.78
703.0, 1.0589, 8.73
704.0, 1.0609, 8.69
705.0, 1.0624, 8.66
706.0, 1.0645, 8.62
707.0, 1.0662, 8.59
708.0, 1.0679, 8.55
709.0, 1.0694, 8.52
710.0, 1.0718, 8.48
711.0, 1.0726, 8.46
712.0, 1.0745, 8.42
713.0, 1.0765, 8.39
714.0, 1.0788, 8.34
715.0, 1.0804, 8.31
716.0, 1.0813, 8.29
717.0, 1.0827, 8.27
718.0, 1.0835, 8.25
719.0, 1.0864, 8.20
720.0, 1.0866, 8.19
721.0, 1.0877, 8.17
722.0, 1.0892, 8.14
723.0, 1.0910, 8.11
724.0, 1.0923, 8.08
725.0, 1.0930, 8.07
726.0, 1.0949, 8.04
727.0, 1.0972, 8.00
728.0, 1.0979, 7.98
729.0, 1.0986, 7.97
730.0, 1.0998, 7.95
731.0, 1.1012, 7.92
732.0, 1.1030, 7.89
733.0, 1.1037, 7.88
734.0, 1.1049, 7.85
735.0, 1.1061, 7.83
736.0, 1.1060, 7.83
737.0, 1.1073, 7.81
738.0, 1.1081, 7.80
739.0, 1.1080, 7.80
740.0, 1.1091, 7.78
741.0, 1.1099, 7.76
742.0, 1.1099, 7.76
743.0, 1.1098, 7.77
744.0, 1.1098, 7.77
745.0, 1.1106, 7.75
746.0, 1.1110, 7.75
747.0, 1.1099, 7.76
748.0, 1.1104, 7.76
749.0, 1.1096, 7.77
750.0, 1.1099, 7.76
751.0, 1.1098, 7.77
752.0, 1.1102, 7.76
753.0, 1.1094, 7.77
754.0, 1.1080, 7.80
755.0, 1.1076, 7.81
756.0, 1.1071, 7.82
757.0, 1.1075, 7.81
758.0, 1.1066, 7.82
759.0, 1.1053, 7.85
760.0, 1.1052, 7.85
761.0, 1.1039, 7.87
762.0, 1.1021, 7.90
763.0, 1.1005, 7.93
764.0, 1.1004, 7.94
765.0, 1.0986, 7.97
766.0, 1.0974, 7.99
767.0, 1.0967, 8.00
768.0, 1.0955, 8.03
769.0, 1.0926, 8.08
770.0, 1.0924, 8.08
771.0, 1.0909, 8.11
772.0, 1.0891, 8.14
773.0, 1.0879, 8.17
774.0, 1.0856, 8.21
775.0, 1.0828, 8.27
776.0, 1.0821, 8.28
777.0, 1.0800, 8.32
778.0, 1.0782, 8.35
779.0, 1.0757, 8.40
780.0, 1.0733, 8.45
781.0, 1.0727, 8.46
782.0, 1.0706, 8.50
783.0, 1.0679, 8.55
784.0, 1.0646, 8.62
785.0, 1.0633, 8.64
786.0, 1.0592, 8.73
787.0, 1.0573, 8.76
788.0, 1.0552, 8.81
789.0, 1.0542, 8.83
790.0, 1.0516, 8.88
791.0, 1.0491, 8.93
792.0, 1.0462, 8.99
793.0, 1.0439, 9.04
794.0, 1.0417, 9.09
795.0, 1.0390, 9.14
796.0, 1.0339, 9.25
797.0, 1.0330, 9.27
798.0, 1.0305, 9.32
799.0, 1.0263, 9.41
800.0, 1.0252, 9.44
801.0, 1.0216, 9.51
802.0, 1.0200, 9.55
803.0, 1.0167, 9.62
804.0, 1.0135, 9.69
805.0, 1.0106, 9.76
806.0, 1.0081, 9.82
807.0, 1.0050, 9.89
808.0, 1.0018, 9.96
809.0, 0.9985, 10.03
810.0, 0.9960, 10.09
811.0, 0.9937, 10.15
812.0, 0.9906, 10.22
813.0, 0.9875, 10.29
814.0, 0.9846, 10.36
815.0, 0.9822, 10.42
816.0, 0.9785, 10.51
817.0, 0.9757, 10.57
818.0, 0.9723, 10.66
819.0, 0.9699, 10.72
820.0, 0.9672, 10.78
821.0, 0.9643, 10.86
822.0, 0.9607, 10.95
823.0, 0.9588, 10.99
824.0, 0.9559, 11.07
825.0, 0.9524, 11.16
826.0, 0.9517, 11.18
827.0, 0.9486, 11.26
828.0, 0.9463, 11.32
829.0, 0.9433, 11.39
830.0, 0.9399, 11.48
831.0, 0.9382, 11.53
832.0, 0.9358, 11.59
833.0, 0.9343, 11.63
834.0, 0.9312, 11.72
835.0, 0.9287, 11.78
836.0, 0.9260, 11.86
837.0, 0.9226, 11.95
838.0, 0.9200, 12.02
839.0, 0.9175, 12.09
840.0, 0.9146, 12.17
841.0, 0.9112, 12.27
842.0, 0.9078, 12.37
843.0, 0.9056, 12.43
844.0, 0.9036, 12.48
845.0, 0.9011, 12.56
846.0, 0.8982, 12.64
847.0, 0.8959, 12.71
848.0, 0.8926, 12.81
849.0, 0.8908, 12.86
850.0, 0.8895, 12.90
851.0, 0.8827, 13.10
852.0, 0.8809, 13.16
853.0, 0.8783, 13.23
854.0, 0.8755, 13.32
855.0, 0.8731, 13.39
856.0, 0.8706, 13.47
857.0, 0.8675, 13.57
858.0, 0.8661, 13.61
859.0, 0.8628, 13.71
860.0, 0.8611, 13.77
861.0, 0.8594, 13.82
862.0, 0.8570, 13.90
863.0, 0.8545, 13.98
864.0, 0.8518, 14.07
865.0, 0.8503, 14.12
866.0, 0.8476, 14.20
867.0, 0.8463, 14.25
868.0, 0.8439, 14.33
869.0, 0.8417, 14.40
870.0, 0.8392, 14.48
871.0, 0.8365, 14.57
872.0, 0.8362, 14.58
873.0, 0.8339, 14.66
874.0, 0.8320, 14.72
875.0, 0.8302, 14.78
876.0, 0.8274, 14.88
877.0, 0.8260, 14.93
878.0, 0.8246, 14.98
879.0, 0.8235, 15.01
880.0, 0.8214, 15.09
881.0, 0.8195, 15.15
882.0, 0.8179, 15.21
883.0, 0.8169, 15.24
884.0, 0.8146, 15.32
885.0, 0.8135, 15.37
886.0, 0.8113, 15.44
887.0, 0.8098, 15.50
888.0, 0.8082, 15.55
889.0, 0.8064, 15.62
890.0, 0.8042, 15.70
891.0, 0.8028, 15.75
892.0, 0.8025, 15.76
893.0, 0.8005, 15.83
894.0, 0.7992, 15.88
895.0, 0.7969, 15.96
896.0, 0.7961, 15.99
897.0, 0.7947, 16.04
898.0, 0.7928, 16.11
899.0, 0.7917, 16.16
900.0, 0.7907, 16.19
901.0, 0.7894, 16.24
902.0, 0.7881, 16.29
903.0, 0.7862, 16.36
904.0, 0.7859, 16.37
905.0, 0.7849, 16.41
906.0, 0.7835, 16.46
907.0, 0.7819, 16.52
908.0, 0.7808, 16.57
909.0, 0.7798, 16.60
910.0, 0.7783, 16.66
911.0, 0.7787, 16.65
912.0, 0.7768, 16.72
913.0, 0.7763, 16.74
914.0, 0.7756, 16.77
915.0, 0.7752, 16.78
916.0, 0.7737, 16.84
917.0, 0.7732, 16.86
918.0, 0.7727, 16.88
919.0, 0.7727, 16.88
920.0, 0.7723, 16.89
921.0, 0.7715, 16.92
922.0, 0.7725, 16.88
923.0, 0.7726, 16.88
924.0, 0.7725, 16.89
925.0, 0.7729, 16.87
926.0, 0.7738, 16.84
927.0, 0.7748, 16.80
928.0, 0.7751, 16.79
929.0, 0.7755, 16.77
930.0, 0.7771, 16.71
931.0, 0.7784, 16.66
932.0, 0.7802, 16.59
933.0, 0.7810, 16.56
934.0, 0.7824, 16.51
935.0, 0.7845, 16.43
936.0, 0.7856, 16.38
937.0, 0.7879, 16.30
938.0, 0.7904, 16.20
939.0, 0.7923, 16.13
940.0, 0.7941, 16.07
941.0, 0.7971, 15.96
942.0, 0.7981, 15.92
943.0, 0.8017, 15.79
944.0, 0.8058, 15.64
945.0, 0.8086, 15.54
946.0, 0.8123, 15.41
947.0, 0.8164, 15.26
948.0, 0.8205, 15.12
949.0, 0.8250, 14.96
950.0, 0.8295, 14.81
951.0, 0.8368, 14.56
952.0, 0.8431, 14.35
953.0, 0.8496, 14.14
954.0, 0.8556, 13.94
955.0, 0.8625, 13.72
956.0, 0.8689, 13.52
957.0, 0.8746, 13.35
958.0, 0.8785, 13.23
959.0, 0.8822, 13.11
960.0, 0.8863, 12.99
961.0, 0.8889, 12.92
962.0, 0.8913, 12.84
963.0, 0.8926, 12.81
964.0, 0.8930, 12.79
965.0, 0.8936, 12.78
966.0, 0.8945, 12.75
967.0, 0.8956, 12.72
968.0, 0.8958, 12.71
969.0, 0.8972, 12.67
970.0, 0.8954, 12.72
971.0, 0.8960, 12.70
972.0, 0.8963, 12.70
973.0, 0.8965, 12.69
974.0, 0.8965, 12.69
975.0, 0.8967, 12.69
976.0, 0.8962, 12.70
977.0, 0.8960, 12.70
978.0, 0.8947, 12.74
979.0, 0.8937, 12.77
980.0, 0.8926, 12.81
981.0, 0.8921, 12.82
982.0, 0.8910, 12.85
983.0, 0.8894, 12.90
984.0, 0.8883, 12.93
985.0, 0.8853, 13.02
986.0, 0.8834, 13.08
987.0, 0.8818, 13.13
988.0, 0.8800, 13.18
989.0, 0.8782, 13.24
990.0, 0.8769, 13.28
991.0, 0.8743, 13.36
992.0, 0.8732, 13.39
993.0, 0.8702, 13.48
994.0, 0.8676, 13.56
995.0, 0.8657, 13.62
996.0, 0.8631, 13.70
997.0, 0.8606, 13.79
998.0, 0.8583, 13.86
999.0, 0.8553, 13.95
1000.0, 0.8531, 14.03
1001.0, 0.8510, 14.09
1002.0, 0.8481, 14.19
1003.0, 0.8458, 14.26
1004.0, 0.8439, 14.32
1005.0, 0.8410, 14.42
1006.0, 0.8377, 14.53
1007.0, 0.8349, 14.62
1008.0, 0.8306, 14.77
1009.0, 0.8285, 14.84
1010.0, 0.8255, 14.95
1011.0, 0.8232, 15.03
1012.0, 0.8199, 15.14
1013.0, 0.8172, 15.23
1014.0, 0.8146, 15.32
1015.0, 0.8116, 15.43
1016.0, 0.8094, 15.51
1017.0, 0.8063, 15.62
1018.0, 0.8032, 15.73
1019.0, 0.8003, 15.84
1020.0, 0.7975, 15.94
1021.0, 0.7956, 16.01
1022.0, 0.7907, 16.19
1023.0, 0.7879, 16.30
1024.0, 0.7853, 16.40
1025.0, 0.7816, 16.53
1026.0, 0.7794, 16.62
1027.0, 0.7774, 16.69
1028.0, 0.7744, 16.81
1029.0, 0.7719, 16.91
1030.0, 0.7706, 16.96
1031.0, 0.7846, 16.42
1032.0, 0.7663, 17.13
1033.0, 0.7641, 17.22
1034.0, 0.7598, 17.38
1035.0, 0.7580, 17.46
1036.0, 0.7559, 17.54
1037.0, 0.7538, 17.63
1038.0, 0.7525, 17.68
1039.0, 0.7500, 17.78
1040.0, 0.7479, 17.87
1041.0, 0.7443, 18.02
1042.0, 0.7425, 18.09
1043.0, 0.7410, 18.15
1044.0, 0.7395, 18.22
1045.0, 0.7381, 18.28
1046.0, 0.7363, 18.35
1047.0, 0.7354, 18.39
1048.0, 0.7313, 18.56
1049.0, 0.7300, 18.62
1050.0, 0.7286, 18.68
1051.0, 0.7278, 18.72
1052.0, 0.7267, 18.76
1053.0, 0.7263, 18.78
1054.0, 0.7249, 18.84
1055.0, 0.7236, 18.90
1056.0, 0.7198, 19.06
1057.0, 0.7190, 19.10
1058.0, 0.7167, 19.20
1059.0, 0.7178, 19.15
1060.0, 0.7163, 19.22
1061.0, 0.7359, 18.37
1062.0, 0.7437, 18.04
1063.0, 0.7541, 17.62
1064.0, 0.7132, 19.35
1065.0, 0.7136, 19.34
1066.0, 0.7106, 19.47
1067.0, 0.7098, 19.51
1068.0, 0.7098, 19.51
1069.0, 0.7104, 19.48
1070.0, 0.7100, 19.50
1071.0, 0.7093, 19.53
1072.0, 0.7069, 19.64
1073.0, 0.7069, 19.64
1074.0, 0.7075, 19.61
1075.0, 0.7085, 19.57
1076.0, 0.7098, 19.51
1077.0, 0.7088, 19.55
1078.0, 0.7053, 19.71
1079.0, 0.7050, 19.72
1080.0, 0.7074, 19.61
1081.0, 0.7065, 19.66
1082.0, 0.7083, 19.58
1083.0, 0.7099, 19.50
1084.0, 0.7105, 19.48
1085.0, 0.7054, 19.71
1086.0, 0.7064, 19.66
1087.0, 0.7076, 19.61
1088.0, 0.7091, 19.54
1089.0, 0.7093, 19.53
1090.0, 0.7119, 19.41
1091.0, 0.7117, 19.42
1092.0, 0.7119, 19.41
1093.0, 0.7078, 19.60
1094.0, 0.7085, 19.56
1095.0, 0.7108, 19.46
1096.0, 0.7135, 19.34
1097.0, 0.7155, 19.25
1098.0, 0.7174, 19.17
1099.0, 0.7183, 19.13
1100.0, 0.7191, 19.09
