Sample Name, Sample-10
Time, January 27 23:12:30 2013
Operator, Kolloid
Lamp, 0
Slit,0.0
Scan From, 1000.0nm
Scan To, 400.0nm
Scan Step, 1.0nm
Sample Filter, 10
memo, 
530.0, 0.3808, 41.61
531.0, 0.3816, 41.54
532.0, 0.3819, 41.51
533.0, 0.3828, 41.42
534.0, 0.3834, 41.36
535.0, 0.3842, 41.28
536.0, 0.3851, 41.20
537.0, 0.3857, 41.15
538.0, 0.3868, 41.04
539.0, 0.3872, 41.00
540.0, 0.3879, 40.93
541.0, 0.3887, 40.86
542.0, 0.3896, 40.77
543.0, 0.3908, 40.66
544.0, 0.3917, 40.58
545.0, 0.3929, 40.46
546.0, 0.3938, 40.38
547.0, 0.3946, 40.31
548.0, 0.3955, 40.22
549.0, 0.3965, 40.14
550.0, 0.3977, 40.02
551.0, 0.3987, 39.93
552.0, 0.4000, 39.81
553.0, 0.4012, 39.70
554.0, 0.4021, 39.62
555.0, 0.4036, 39.49
556.0, 0.4045, 39.40
557.0, 0.4054, 39.32
558.0, 0.4068, 39.19
559.0, 0.4078, 39.10
560.0, 0.4092, 38.97
561.0, 0.4103, 38.88
562.0, 0.4116, 38.76
563.0, 0.4130, 38.64
564.0, 0.4143, 38.52
565.0, 0.4159, 38.38
566.0, 0.4176, 38.23
567.0, 0.4185, 38.15
568.0, 0.4203, 37.99
569.0, 0.4218, 37.86
570.0, 0.4234, 37.73
571.0, 0.4245, 37.62
572.0, 0.4261, 37.49
573.0, 0.4281, 37.31
574.0, 0.4294, 37.20
575.0, 0.4307, 37.09
576.0, 0.4329, 36.90
577.0, 0.4341, 36.80
578.0, 0.4364, 36.61
579.0, 0.4380, 36.47
580.0, 0.4395, 36.35
581.0, 0.4409, 36.23
582.0, 0.4425, 36.10
583.0, 0.4448, 35.91
584.0, 0.4464, 35.78
585.0, 0.4478, 35.66
586.0, 0.4500, 35.48
587.0, 0.4513, 35.37
588.0, 0.4534, 35.20
589.0, 0.4560, 34.99
590.0, 0.4573, 34.89
591.0, 0.4583, 34.81
592.0, 0.4610, 34.60
593.0, 0.4628, 34.45
594.0, 0.4651, 34.27
595.0, 0.4661, 34.19
596.0, 0.4683, 34.02
597.0, 0.4706, 33.84
598.0, 0.4726, 33.68
599.0, 0.4741, 33.56
600.0, 0.4759, 33.43
601.0, 0.4778, 33.28
602.0, 0.4797, 33.14
603.0, 0.4818, 32.98
604.0, 0.4838, 32.83
605.0, 0.4862, 32.65
606.0, 0.4881, 32.50
607.0, 0.4901, 32.35
608.0, 0.4924, 32.18
609.0, 0.4941, 32.06
610.0, 0.4960, 31.91
611.0, 0.4972, 31.83
612.0, 0.4990, 31.70
613.0, 0.5004, 31.60
614.0, 0.5026, 31.44
615.0, 0.5046, 31.29
616.0, 0.5064, 31.16
617.0, 0.5088, 30.99
618.0, 0.5106, 30.86
619.0, 0.5126, 30.72
620.0, 0.5146, 30.58
621.0, 0.5167, 30.43
622.0, 0.5186, 30.30
623.0, 0.5198, 30.21
624.0, 0.5221, 30.06
625.0, 0.5240, 29.92
626.0, 0.5260, 29.78
627.0, 0.5279, 29.65
628.0, 0.5293, 29.56
629.0, 0.5319, 29.38
630.0, 0.5336, 29.27
631.0, 0.5355, 29.14
632.0, 0.5371, 29.03
633.0, 0.5393, 28.89
634.0, 0.5407, 28.79
635.0, 0.5427, 28.66
636.0, 0.5443, 28.56
637.0, 0.5459, 28.45
638.0, 0.5480, 28.32
639.0, 0.5493, 28.23
640.0, 0.5516, 28.08
641.0, 0.5531, 27.99
642.0, 0.5542, 27.91
643.0, 0.5560, 27.80
644.0, 0.5573, 27.71
645.0, 0.5592, 27.60
646.0, 0.5603, 27.52
647.0, 0.5630, 27.35
648.0, 0.5662, 27.15
649.0, 0.5678, 27.05
650.0, 0.5688, 26.99
651.0, 0.5714, 26.83
652.0, 0.5735, 26.70
653.0, 0.5749, 26.61
654.0, 0.5761, 26.54
655.0, 0.5767, 26.50
656.0, 0.5793, 26.34
657.0, 0.5813, 26.22
658.0, 0.5823, 26.16
659.0, 0.5842, 26.05
660.0, 0.5864, 25.92
661.0, 0.5883, 25.80
662.0, 0.5889, 25.77
663.0, 0.5892, 25.75
664.0, 0.5906, 25.67
665.0, 0.5927, 25.55
666.0, 0.5946, 25.43
667.0, 0.5952, 25.40
668.0, 0.5965, 25.32
669.0, 0.5984, 25.21
670.0, 0.5996, 25.14
671.0, 0.6011, 25.05
672.0, 0.6030, 24.95
673.0, 0.6037, 24.91
674.0, 0.6046, 24.86
675.0, 0.6061, 24.77
676.0, 0.6078, 24.67
677.0, 0.6090, 24.61
678.0, 0.6100, 24.55
679.0, 0.6110, 24.49
680.0, 0.6132, 24.37
681.0, 0.6147, 24.28
682.0, 0.6147, 24.29
683.0, 0.6154, 24.24
684.0, 0.6168, 24.16
685.0, 0.6185, 24.07
686.0, 0.6192, 24.03
687.0, 0.6201, 23.98
688.0, 0.6220, 23.88
689.0, 0.6233, 23.81
690.0, 0.6245, 23.74
691.0, 0.6246, 23.74
692.0, 0.6260, 23.66
693.0, 0.6265, 23.63
694.0, 0.6280, 23.55
695.0, 0.6291, 23.49
696.0, 0.6309, 23.39
697.0, 0.6313, 23.37
698.0, 0.6322, 23.33
699.0, 0.6337, 23.24
700.0, 0.6350, 23.17
701.0, 0.6361, 23.12
702.0, 0.6365, 23.10
703.0, 0.6372, 23.05
704.0, 0.6382, 23.00
705.0, 0.6391, 22.96
706.0, 0.6397, 22.93
707.0, 0.6409, 22.86
708.0, 0.6414, 22.83
709.0, 0.6425, 22.78
710.0, 0.6435, 22.72
711.0, 0.6445, 22.67
712.0, 0.6451, 22.64
713.0, 0.6457, 22.61
714.0, 0.6467, 22.56
715.0, 0.6479, 22.50
716.0, 0.6487, 22.45
717.0, 0.6497, 22.40
718.0, 0.6502, 22.38
719.0, 0.6510, 22.34
720.0, 0.6515, 22.31
721.0, 0.6525, 22.26
722.0, 0.6530, 22.24
723.0, 0.6533, 22.22
724.0, 0.6544, 22.16
725.0, 0.6558, 22.09
726.0, 0.6562, 22.07
727.0, 0.6566, 22.05
728.0, 0.6573, 22.01
729.0, 0.6578, 21.99
730.0, 0.6588, 21.94
731.0, 0.6596, 21.90
732.0, 0.6602, 21.87
733.0, 0.6609, 21.83
734.0, 0.6621, 21.77
735.0, 0.6618, 21.79
736.0, 0.6626, 21.75
737.0, 0.6632, 21.72
738.0, 0.6639, 21.68
739.0, 0.6634, 21.71
740.0, 0.6635, 21.70
741.0, 0.6639, 21.68
742.0, 0.6637, 21.69
743.0, 0.6645, 21.65
744.0, 0.6638, 21.69
745.0, 0.6640, 21.68
746.0, 0.6635, 21.70
747.0, 0.6636, 21.70
748.0, 0.6636, 21.70
749.0, 0.6635, 21.70
750.0, 0.6637, 21.69
751.0, 0.6625, 21.75
752.0, 0.6622, 21.77
753.0, 0.6621, 21.77
754.0, 0.6620, 21.78
755.0, 0.6616, 21.80
756.0, 0.6612, 21.82
757.0, 0.6608, 21.84
758.0, 0.6606, 21.85
759.0, 0.6601, 21.88
760.0, 0.6598, 21.89
761.0, 0.6589, 21.93
762.0, 0.6584, 21.96
763.0, 0.6577, 21.99
764.0, 0.6566, 22.05
765.0, 0.6559, 22.09
766.0, 0.6549, 22.14
767.0, 0.6548, 22.14
768.0, 0.6539, 22.19
769.0, 0.6530, 22.23
770.0, 0.6527, 22.25
771.0, 0.6510, 22.33
772.0, 0.6494, 22.42
773.0, 0.6490, 22.44
774.0, 0.6480, 22.49
775.0, 0.6471, 22.54
776.0, 0.6462, 22.58
777.0, 0.6444, 22.68
778.0, 0.6443, 22.68
779.0, 0.6420, 22.80
780.0, 0.6413, 22.84
781.0, 0.6396, 22.93
782.0, 0.6389, 22.96
783.0, 0.6385, 22.99
784.0, 0.6365, 23.10
785.0, 0.6356, 23.14
786.0, 0.6338, 23.24
787.0, 0.6324, 23.32
788.0, 0.6313, 23.37
789.0, 0.6301, 23.44
790.0, 0.6280, 23.55
791.0, 0.6263, 23.64
792.0, 0.6237, 23.79
793.0, 0.6226, 23.85
794.0, 0.6209, 23.94
795.0, 0.6194, 24.02
796.0, 0.6182, 24.09
797.0, 0.6173, 24.14
798.0, 0.6155, 24.24
799.0, 0.6139, 24.33
800.0, 0.6120, 24.43
801.0, 0.6109, 24.50
802.0, 0.6097, 24.56
803.0, 0.6076, 24.68
804.0, 0.6059, 24.78
805.0, 0.6040, 24.89
806.0, 0.6024, 24.98
807.0, 0.6009, 25.07
808.0, 0.5990, 25.18
809.0, 0.5973, 25.27
810.0, 0.5959, 25.36
811.0, 0.5941, 25.46
812.0, 0.5927, 25.54
813.0, 0.5911, 25.64
814.0, 0.5891, 25.75
815.0, 0.5880, 25.82
816.0, 0.5861, 25.94
817.0, 0.5840, 26.06
818.0, 0.5829, 26.13
819.0, 0.5814, 26.22
820.0, 0.5802, 26.29
821.0, 0.5784, 26.40
822.0, 0.5768, 26.50
823.0, 0.5753, 26.59
824.0, 0.5737, 26.69
825.0, 0.5723, 26.77
826.0, 0.5707, 26.87
827.0, 0.5701, 26.91
828.0, 0.5680, 27.04
829.0, 0.5677, 27.06
830.0, 0.5661, 27.16
831.0, 0.5647, 27.25
832.0, 0.5641, 27.29
833.0, 0.5622, 27.40
834.0, 0.5613, 27.46
835.0, 0.5599, 27.55
836.0, 0.5583, 27.65
837.0, 0.5573, 27.71
838.0, 0.5557, 27.82
839.0, 0.5544, 27.90
840.0, 0.5530, 27.99
841.0, 0.5511, 28.11
842.0, 0.5495, 28.21
843.0, 0.5479, 28.32
844.0, 0.5470, 28.38
845.0, 0.5453, 28.49
846.0, 0.5433, 28.62
847.0, 0.5421, 28.70
848.0, 0.5408, 28.79
849.0, 0.5398, 28.86
850.0, 0.5383, 28.95
851.0, 0.5356, 29.13
852.0, 0.5343, 29.22
853.0, 0.5333, 29.29
854.0, 0.5315, 29.41
855.0, 0.5302, 29.50
856.0, 0.5288, 29.60
857.0, 0.5269, 29.72
858.0, 0.5258, 29.80
859.0, 0.5243, 29.90
860.0, 0.5237, 29.95
861.0, 0.5219, 30.07
862.0, 0.5210, 30.13
863.0, 0.5195, 30.23
864.0, 0.5180, 30.34
865.0, 0.5169, 30.42
866.0, 0.5158, 30.49
867.0, 0.5146, 30.58
868.0, 0.5138, 30.64
869.0, 0.5127, 30.71
870.0, 0.5120, 30.76
871.0, 0.5106, 30.86
872.0, 0.5097, 30.92
873.0, 0.5086, 31.00
874.0, 0.5076, 31.07
875.0, 0.5061, 31.18
876.0, 0.5052, 31.24
877.0, 0.5044, 31.31
878.0, 0.5031, 31.40
879.0, 0.5023, 31.45
880.0, 0.5015, 31.51
881.0, 0.5009, 31.56
882.0, 0.5004, 31.59
883.0, 0.4987, 31.72
884.0, 0.4983, 31.75
885.0, 0.4970, 31.84
886.0, 0.4961, 31.91
887.0, 0.4956, 31.94
888.0, 0.4956, 31.95
889.0, 0.4953, 31.96
890.0, 0.4936, 32.09
891.0, 0.4936, 32.09
892.0, 0.4919, 32.22
893.0, 0.4917, 32.23
894.0, 0.4913, 32.26
895.0, 0.4905, 32.32
896.0, 0.4898, 32.38
897.0, 0.4889, 32.44
898.0, 0.4882, 32.49
899.0, 0.4875, 32.55
900.0, 0.4872, 32.57
901.0, 0.4863, 32.64
902.0, 0.4860, 32.66
903.0, 0.4847, 32.75
904.0, 0.4844, 32.78
905.0, 0.4845, 32.77
906.0, 0.4835, 32.85
907.0, 0.4829, 32.89
908.0, 0.4825, 32.92
909.0, 0.4818, 32.98
910.0, 0.4813, 33.02
911.0, 0.4815, 33.00
912.0, 0.4808, 33.05
913.0, 0.4804, 33.09
914.0, 0.4802, 33.10
915.0, 0.4799, 33.12
916.0, 0.4797, 33.14
917.0, 0.4803, 33.09
918.0, 0.4804, 33.08
919.0, 0.4801, 33.10
920.0, 0.4808, 33.05
921.0, 0.4800, 33.11
922.0, 0.4814, 33.01
923.0, 0.4819, 32.97
924.0, 0.4821, 32.95
925.0, 0.4836, 32.84
926.0, 0.4838, 32.83
927.0, 0.4852, 32.72
928.0, 0.4867, 32.60
929.0, 0.4880, 32.51
930.0, 0.4897, 32.38
931.0, 0.4912, 32.27
932.0, 0.4926, 32.17
933.0, 0.4938, 32.08
934.0, 0.4951, 31.98
935.0, 0.4979, 31.78
936.0, 0.4993, 31.67
937.0, 0.5012, 31.53
938.0, 0.5033, 31.38
939.0, 0.5061, 31.18
940.0, 0.5086, 31.00
941.0, 0.5112, 30.82
942.0, 0.5144, 30.59
943.0, 0.5174, 30.38
944.0, 0.5205, 30.16
945.0, 0.5242, 29.91
946.0, 0.5280, 29.65
947.0, 0.5323, 29.36
948.0, 0.5373, 29.02
949.0, 0.5420, 28.71
950.0, 0.5466, 28.41
951.0, 0.5535, 27.96
952.0, 0.5602, 27.53
953.0, 0.5667, 27.12
954.0, 0.5735, 26.70
955.0, 0.5793, 26.35
956.0, 0.5852, 25.99
957.0, 0.5914, 25.62
958.0, 0.5961, 25.34
959.0, 0.6001, 25.11
960.0, 0.6037, 24.90
961.0, 0.6065, 24.75
962.0, 0.6088, 24.62
963.0, 0.6105, 24.52
964.0, 0.6117, 24.45
965.0, 0.6129, 24.38
966.0, 0.6141, 24.32
967.0, 0.6141, 24.32
968.0, 0.6157, 24.22
969.0, 0.6161, 24.20
970.0, 0.6174, 24.13
971.0, 0.6173, 24.14
972.0, 0.6172, 24.14
973.0, 0.6180, 24.10
974.0, 0.6180, 24.10
975.0, 0.6183, 24.08
976.0, 0.6174, 24.13
977.0, 0.6174, 24.13
978.0, 0.6165, 24.18
979.0, 0.6164, 24.19
980.0, 0.6161, 24.20
981.0, 0.6154, 24.24
982.0, 0.6141, 24.32
983.0, 0.6138, 24.33
984.0, 0.6133, 24.36
985.0, 0.6117, 24.45
986.0, 0.6108, 24.50
987.0, 0.6093, 24.59
988.0, 0.6075, 24.69
989.0, 0.6057, 24.79
990.0, 0.6040, 24.89
991.0, 0.6029, 24.95
992.0, 0.6133, 24.36
993.0, 0.6037, 24.91
994.0, 0.6017, 25.02
995.0, 0.6001, 25.11
996.0, 0.5981, 25.23
997.0, 0.5955, 25.38
998.0, 0.5886, 25.79
999.0, 0.5862, 25.93
1000.0, 0.5837, 26.08
