Sample Name, Sample-1
Time, January 27 21:51:47 2013
Operator, Kolloid
Lamp, 0
Slit,0.0
Scan From, 1100.0nm
Scan To, 300.0nm
Scan Step, 1.0nm
Sample Filter, 10
memo, 
375.0, 0.1515, 70.55
376.0, 0.1489, 70.97
377.0, 0.1460, 71.45
378.0, 0.1438, 71.81
379.0, 0.1418, 72.15
380.0, 0.1395, 72.53
381.0, 0.1372, 72.92
382.0, 0.1355, 73.20
383.0, 0.1336, 73.52
384.0, 0.1318, 73.82
385.0, 0.1301, 74.11
386.0, 0.1283, 74.42
387.0, 0.1259, 74.83
388.0, 0.1249, 75.01
389.0, 0.1231, 75.31
390.0, 0.1222, 75.47
391.0, 0.1209, 75.70
392.0, 0.1191, 76.02
393.0, 0.1181, 76.18
394.0, 0.1175, 76.30
395.0, 0.1157, 76.62
396.0, 0.1142, 76.88
397.0, 0.1130, 77.09
398.0, 0.1121, 77.25
399.0, 0.1112, 77.41
400.0, 0.1099, 77.64
401.0, 0.1088, 77.85
402.0, 0.1078, 78.02
403.0, 0.1069, 78.19
404.0, 0.1062, 78.31
405.0, 0.1053, 78.46
406.0, 0.1045, 78.61
407.0, 0.1031, 78.86
408.0, 0.1022, 79.03
409.0, 0.1016, 79.15
410.0, 0.1007, 79.31
411.0, 0.1001, 79.42
412.0, 0.0995, 79.53
413.0, 0.0986, 79.69
414.0, 0.0979, 79.82
415.0, 0.0974, 79.91
416.0, 0.0965, 80.07
417.0, 0.0958, 80.21
418.0, 0.0951, 80.33
419.0, 0.0945, 80.44
420.0, 0.0942, 80.50
421.0, 0.0936, 80.62
422.0, 0.0929, 80.74
423.0, 0.0923, 80.85
424.0, 0.0921, 80.90
425.0, 0.0914, 81.02
426.0, 0.0911, 81.08
427.0, 0.0905, 81.18
428.0, 0.0899, 81.30
429.0, 0.0896, 81.36
430.0, 0.0895, 81.37
431.0, 0.0890, 81.46
432.0, 0.0886, 81.54
433.0, 0.0883, 81.59
434.0, 0.0880, 81.66
435.0, 0.0878, 81.70
436.0, 0.0873, 81.78
437.0, 0.0873, 81.79
438.0, 0.0868, 81.89
439.0, 0.0867, 81.90
440.0, 0.0864, 81.96
441.0, 0.0860, 82.03
442.0, 0.0862, 82.00
443.0, 0.0860, 82.04
444.0, 0.0856, 82.11
445.0, 0.0855, 82.12
446.0, 0.0854, 82.14
447.0, 0.0852, 82.18
448.0, 0.0851, 82.20
449.0, 0.0849, 82.24
450.0, 0.0848, 82.26
451.0, 0.0844, 82.33
452.0, 0.0843, 82.36
453.0, 0.0841, 82.40
454.0, 0.0838, 82.44
455.0, 0.0837, 82.47
456.0, 0.0840, 82.42
457.0, 0.0838, 82.46
458.0, 0.0837, 82.47
459.0, 0.0837, 82.47
460.0, 0.0837, 82.46
461.0, 0.0833, 82.55
462.0, 0.0834, 82.54
463.0, 0.0831, 82.58
464.0, 0.0830, 82.60
465.0, 0.0834, 82.54
466.0, 0.0834, 82.52
467.0, 0.0830, 82.60
468.0, 0.0827, 82.66
469.0, 0.0828, 82.64
470.0, 0.0826, 82.68
471.0, 0.0827, 82.65
472.0, 0.0828, 82.64
473.0, 0.0829, 82.63
474.0, 0.0828, 82.64
475.0, 0.0830, 82.60
476.0, 0.0824, 82.73
477.0, 0.0831, 82.58
478.0, 0.0828, 82.65
479.0, 0.0832, 82.57
480.0, 0.0829, 82.63
481.0, 0.0827, 82.66
482.0, 0.0830, 82.60
483.0, 0.0825, 82.70
484.0, 0.0824, 82.71
485.0, 0.0824, 82.71
486.0, 0.0827, 82.67
487.0, 0.0825, 82.70
488.0, 0.0825, 82.71
489.0, 0.0824, 82.71
490.0, 0.0825, 82.69
491.0, 0.0824, 82.71
492.0, 0.0824, 82.71
493.0, 0.0828, 82.65
494.0, 0.0830, 82.60
495.0, 0.0826, 82.68
496.0, 0.0825, 82.69
497.0, 0.0827, 82.66
498.0, 0.0830, 82.60
499.0, 0.0828, 82.64
500.0, 0.0825, 82.69
501.0, 0.0827, 82.66
502.0, 0.0826, 82.68
503.0, 0.0830, 82.61
504.0, 0.0827, 82.65
505.0, 0.0829, 82.62
506.0, 0.0829, 82.62
507.0, 0.0828, 82.64
508.0, 0.0828, 82.65
509.0, 0.0828, 82.63
510.0, 0.0829, 82.62
511.0, 0.0833, 82.54
512.0, 0.0833, 82.55
513.0, 0.0827, 82.66
514.0, 0.0836, 82.50
515.0, 0.0833, 82.54
516.0, 0.0832, 82.57
517.0, 0.0836, 82.50
518.0, 0.0836, 82.50
519.0, 0.0834, 82.53
520.0, 0.0837, 82.47
521.0, 0.0834, 82.53
522.0, 0.0837, 82.48
523.0, 0.0839, 82.44
524.0, 0.0841, 82.40
525.0, 0.0838, 82.45
526.0, 0.0839, 82.43
527.0, 0.0840, 82.42
528.0, 0.0841, 82.39
529.0, 0.0844, 82.35
530.0, 0.0841, 82.39
531.0, 0.0846, 82.31
532.0, 0.0848, 82.26
533.0, 0.0847, 82.28
534.0, 0.0846, 82.29
535.0, 0.0849, 82.25
536.0, 0.0849, 82.24
537.0, 0.0852, 82.18
538.0, 0.0851, 82.20
539.0, 0.0851, 82.21
540.0, 0.0857, 82.09
541.0, 0.0860, 82.03
542.0, 0.0859, 82.05
543.0, 0.0859, 82.06
544.0, 0.0863, 81.99
545.0, 0.0864, 81.95
546.0, 0.0868, 81.88
547.0, 0.0871, 81.83
548.0, 0.0869, 81.87
549.0, 0.0872, 81.80
550.0, 0.0878, 81.70
551.0, 0.0876, 81.74
552.0, 0.0879, 81.68
553.0, 0.0883, 81.60
554.0, 0.0884, 81.58
555.0, 0.0887, 81.53
556.0, 0.0890, 81.48
557.0, 0.0892, 81.43
558.0, 0.0895, 81.39
559.0, 0.0897, 81.34
560.0, 0.0900, 81.28
561.0, 0.0902, 81.25
562.0, 0.0907, 81.14
563.0, 0.0909, 81.11
564.0, 0.0912, 81.05
565.0, 0.0914, 81.01
566.0, 0.0919, 80.92
567.0, 0.0919, 80.92
568.0, 0.0925, 80.82
569.0, 0.0928, 80.76
570.0, 0.0931, 80.70
571.0, 0.0933, 80.67
572.0, 0.0938, 80.58
573.0, 0.0940, 80.54
574.0, 0.0942, 80.49
575.0, 0.0948, 80.38
576.0, 0.0951, 80.33
577.0, 0.0957, 80.23
578.0, 0.0960, 80.16
579.0, 0.0963, 80.12
580.0, 0.0965, 80.07
581.0, 0.0971, 79.96
582.0, 0.0972, 79.96
583.0, 0.0975, 79.89
584.0, 0.0981, 79.79
585.0, 0.0982, 79.75
586.0, 0.0987, 79.66
587.0, 0.0994, 79.54
588.0, 0.1000, 79.44
589.0, 0.1003, 79.38
590.0, 0.1009, 79.27
591.0, 0.1008, 79.28
592.0, 0.1015, 79.15
593.0, 0.1019, 79.09
594.0, 0.1029, 78.90
595.0, 0.1028, 78.92
596.0, 0.1036, 78.79
597.0, 0.1040, 78.71
598.0, 0.1043, 78.65
599.0, 0.1046, 78.59
600.0, 0.1051, 78.51
601.0, 0.1052, 78.49
602.0, 0.1056, 78.42
603.0, 0.1061, 78.32
604.0, 0.1067, 78.21
605.0, 0.1070, 78.17
606.0, 0.1074, 78.09
607.0, 0.1074, 78.10
608.0, 0.1081, 77.96
609.0, 0.1085, 77.90
610.0, 0.1090, 77.80
611.0, 0.1098, 77.66
612.0, 0.1097, 77.68
613.0, 0.1100, 77.62
614.0, 0.1104, 77.55
615.0, 0.1113, 77.39
616.0, 0.1115, 77.36
617.0, 0.1114, 77.37
618.0, 0.1117, 77.32
619.0, 0.1122, 77.23
620.0, 0.1122, 77.23
621.0, 0.1129, 77.10
622.0, 0.1135, 77.00
623.0, 0.1139, 76.93
624.0, 0.1142, 76.88
625.0, 0.1146, 76.80
626.0, 0.1151, 76.71
627.0, 0.1156, 76.64
628.0, 0.1156, 76.64
629.0, 0.1160, 76.56
630.0, 0.1163, 76.51
631.0, 0.1167, 76.43
632.0, 0.1172, 76.36
633.0, 0.1169, 76.40
634.0, 0.1177, 76.27
635.0, 0.1182, 76.18
636.0, 0.1186, 76.10
637.0, 0.1186, 76.10
638.0, 0.1190, 76.03
639.0, 0.1193, 75.98
640.0, 0.1195, 75.95
641.0, 0.1202, 75.83
642.0, 0.1204, 75.79
643.0, 0.1205, 75.76
644.0, 0.1207, 75.73
645.0, 0.1210, 75.68
646.0, 0.1215, 75.60
647.0, 0.1218, 75.54
648.0, 0.1220, 75.51
649.0, 0.1224, 75.44
650.0, 0.1227, 75.38
651.0, 0.1235, 75.25
652.0, 0.1238, 75.20
653.0, 0.1238, 75.19
654.0, 0.1241, 75.14
655.0, 0.1244, 75.09
656.0, 0.1253, 74.93
657.0, 0.1252, 74.96
658.0, 0.1259, 74.84
659.0, 0.1257, 74.87
660.0, 0.1266, 74.71
661.0, 0.1267, 74.69
662.0, 0.1271, 74.62
663.0, 0.1269, 74.67
664.0, 0.1274, 74.58
665.0, 0.1273, 74.59
666.0, 0.1282, 74.44
667.0, 0.1285, 74.39
668.0, 0.1284, 74.40
669.0, 0.1286, 74.37
670.0, 0.1292, 74.26
671.0, 0.1291, 74.28
672.0, 0.1299, 74.14
673.0, 0.1295, 74.22
674.0, 0.1297, 74.18
675.0, 0.1302, 74.09
676.0, 0.1307, 74.02
677.0, 0.1309, 73.97
678.0, 0.1309, 73.97
679.0, 0.1314, 73.89
680.0, 0.1315, 73.87
681.0, 0.1319, 73.81
682.0, 0.1321, 73.77
683.0, 0.1329, 73.64
684.0, 0.1329, 73.64
685.0, 0.1333, 73.56
686.0, 0.1331, 73.60
687.0, 0.1337, 73.50
688.0, 0.1342, 73.42
689.0, 0.1343, 73.41
690.0, 0.1349, 73.29
691.0, 0.1349, 73.30
692.0, 0.1354, 73.22
693.0, 0.1358, 73.16
694.0, 0.1360, 73.11
695.0, 0.1364, 73.05
696.0, 0.1364, 73.04
697.0, 0.1370, 72.95
698.0, 0.1372, 72.91
699.0, 0.1371, 72.92
700.0, 0.1378, 72.81
701.0, 0.1383, 72.73
702.0, 0.1380, 72.78
703.0, 0.1386, 72.67
704.0, 0.1390, 72.61
705.0, 0.1392, 72.58
706.0, 0.1398, 72.48
707.0, 0.1397, 72.50
708.0, 0.1403, 72.39
709.0, 0.1406, 72.34
710.0, 0.1409, 72.30
711.0, 0.1415, 72.19
712.0, 0.1416, 72.18
713.0, 0.1419, 72.12
714.0, 0.1426, 72.02
715.0, 0.1430, 71.95
716.0, 0.1430, 71.95
717.0, 0.1435, 71.87
718.0, 0.1440, 71.78
719.0, 0.1443, 71.73
720.0, 0.1450, 71.61
721.0, 0.1455, 71.54
722.0, 0.1456, 71.52
723.0, 0.1461, 71.43
724.0, 0.1466, 71.35
725.0, 0.1470, 71.29
726.0, 0.1474, 71.23
727.0, 0.1479, 71.14
728.0, 0.1485, 71.03
729.0, 0.1494, 70.90
730.0, 0.1498, 70.82
731.0, 0.1505, 70.71
732.0, 0.1512, 70.59
733.0, 0.1516, 70.53
734.0, 0.1522, 70.44
735.0, 0.1526, 70.36
736.0, 0.1533, 70.26
737.0, 0.1535, 70.23
738.0, 0.1540, 70.15
739.0, 0.1540, 70.14
740.0, 0.1542, 70.11
741.0, 0.1546, 70.06
742.0, 0.1550, 69.99
743.0, 0.1549, 70.00
744.0, 0.1550, 69.98
745.0, 0.1549, 69.99
746.0, 0.1551, 69.97
747.0, 0.1550, 69.98
748.0, 0.1553, 69.93
749.0, 0.1557, 69.87
750.0, 0.1555, 69.90
751.0, 0.1550, 69.98
752.0, 0.1555, 69.90
753.0, 0.1558, 69.86
754.0, 0.1553, 69.93
755.0, 0.1556, 69.89
756.0, 0.1557, 69.87
757.0, 0.1556, 69.88
758.0, 0.1557, 69.87
759.0, 0.1555, 69.91
760.0, 0.1558, 69.86
761.0, 0.1557, 69.88
762.0, 0.1554, 69.92
763.0, 0.1553, 69.94
764.0, 0.1555, 69.90
765.0, 0.1554, 69.91
766.0, 0.1553, 69.94
767.0, 0.1551, 69.98
768.0, 0.1551, 69.96
769.0, 0.1548, 70.01
770.0, 0.1550, 69.99
771.0, 0.1546, 70.05
772.0, 0.1545, 70.07
773.0, 0.1543, 70.10
774.0, 0.1540, 70.15
775.0, 0.1537, 70.19
776.0, 0.1535, 70.22
777.0, 0.1533, 70.25
778.0, 0.1530, 70.30
779.0, 0.1527, 70.36
780.0, 0.1527, 70.35
781.0, 0.1523, 70.43
782.0, 0.1521, 70.46
783.0, 0.1518, 70.49
784.0, 0.1514, 70.57
785.0, 0.1514, 70.57
786.0, 0.1510, 70.63
787.0, 0.1511, 70.62
788.0, 0.1505, 70.71
789.0, 0.1499, 70.80
790.0, 0.1498, 70.82
791.0, 0.1494, 70.89
792.0, 0.1493, 70.91
793.0, 0.1486, 71.03
794.0, 0.1483, 71.08
795.0, 0.1480, 71.12
796.0, 0.1477, 71.18
797.0, 0.1476, 71.19
798.0, 0.1469, 71.30
799.0, 0.1467, 71.33
800.0, 0.1461, 71.44
801.0, 0.1459, 71.47
802.0, 0.1454, 71.54
803.0, 0.1451, 71.59
804.0, 0.1448, 71.65
805.0, 0.1445, 71.70
806.0, 0.1441, 71.77
807.0, 0.1436, 71.84
808.0, 0.1432, 71.91
809.0, 0.1433, 71.89
810.0, 0.1427, 72.00
811.0, 0.1426, 72.01
812.0, 0.1421, 72.09
813.0, 0.1419, 72.12
814.0, 0.1418, 72.15
815.0, 0.1414, 72.20
816.0, 0.1409, 72.29
817.0, 0.1409, 72.30
818.0, 0.1404, 72.38
819.0, 0.1403, 72.39
820.0, 0.1402, 72.42
821.0, 0.1400, 72.44
822.0, 0.1398, 72.47
823.0, 0.1401, 72.43
824.0, 0.1398, 72.48
825.0, 0.1398, 72.47
826.0, 0.1401, 72.44
827.0, 0.1402, 72.41
828.0, 0.1401, 72.42
829.0, 0.1402, 72.42
830.0, 0.1406, 72.35
831.0, 0.1409, 72.30
832.0, 0.1410, 72.27
833.0, 0.1410, 72.28
834.0, 0.1408, 72.30
835.0, 0.1410, 72.28
836.0, 0.1406, 72.34
837.0, 0.1405, 72.37
838.0, 0.1405, 72.35
839.0, 0.1404, 72.37
840.0, 0.1403, 72.40
841.0, 0.1399, 72.46
842.0, 0.1397, 72.50
843.0, 0.1396, 72.50
844.0, 0.1391, 72.59
845.0, 0.1391, 72.59
846.0, 0.1390, 72.61
847.0, 0.1386, 72.67
848.0, 0.1384, 72.72
849.0, 0.1380, 72.77
850.0, 0.1380, 72.78
851.0, 0.1375, 72.87
852.0, 0.1373, 72.90
853.0, 0.1371, 72.94
854.0, 0.1365, 73.03
855.0, 0.1367, 73.00
856.0, 0.1364, 73.05
857.0, 0.1362, 73.09
858.0, 0.1363, 73.06
859.0, 0.1359, 73.13
860.0, 0.1354, 73.21
861.0, 0.1350, 73.28
862.0, 0.1353, 73.23
863.0, 0.1350, 73.28
864.0, 0.1349, 73.30
865.0, 0.1349, 73.30
866.0, 0.1346, 73.35
867.0, 0.1346, 73.35
868.0, 0.1341, 73.43
869.0, 0.1342, 73.41
870.0, 0.1339, 73.47
871.0, 0.1337, 73.50
872.0, 0.1342, 73.42
873.0, 0.1336, 73.52
874.0, 0.1337, 73.50
875.0, 0.1336, 73.52
876.0, 0.1333, 73.57
877.0, 0.1338, 73.49
878.0, 0.1336, 73.51
879.0, 0.1336, 73.52
880.0, 0.1332, 73.59
881.0, 0.1334, 73.56
882.0, 0.1338, 73.48
883.0, 0.1337, 73.51
884.0, 0.1334, 73.55
885.0, 0.1336, 73.53
886.0, 0.1335, 73.53
887.0, 0.1332, 73.58
888.0, 0.1334, 73.56
889.0, 0.1337, 73.50
890.0, 0.1339, 73.48
891.0, 0.1337, 73.50
892.0, 0.1334, 73.56
893.0, 0.1333, 73.57
894.0, 0.1331, 73.60
895.0, 0.1334, 73.55
896.0, 0.1330, 73.62
897.0, 0.1339, 73.48
898.0, 0.1333, 73.58
899.0, 0.1335, 73.54
900.0, 0.1332, 73.59
901.0, 0.1335, 73.53
902.0, 0.1336, 73.52
903.0, 0.1338, 73.48
904.0, 0.1337, 73.51
905.0, 0.1339, 73.46
906.0, 0.1340, 73.45
907.0, 0.1345, 73.37
908.0, 0.1344, 73.38
909.0, 0.1341, 73.44
910.0, 0.1339, 73.46
911.0, 0.1345, 73.36
912.0, 0.1345, 73.36
913.0, 0.1357, 73.17
914.0, 0.1358, 73.14
915.0, 0.1361, 73.10
916.0, 0.1364, 73.05
917.0, 0.1372, 72.91
918.0, 0.1379, 72.80
919.0, 0.1387, 72.66
920.0, 0.1395, 72.53
921.0, 0.1399, 72.46
922.0, 0.1414, 72.21
923.0, 0.1420, 72.12
924.0, 0.1434, 71.87
925.0, 0.1448, 71.66
926.0, 0.1463, 71.40
927.0, 0.1474, 71.22
928.0, 0.1492, 70.93
929.0, 0.1510, 70.62
930.0, 0.1531, 70.29
931.0, 0.1553, 69.94
932.0, 0.1573, 69.61
933.0, 0.1596, 69.24
934.0, 0.1618, 68.90
935.0, 0.1643, 68.50
936.0, 0.1671, 68.07
937.0, 0.1698, 67.64
938.0, 0.1732, 67.11
939.0, 0.1758, 66.71
940.0, 0.1790, 66.23
941.0, 0.1823, 65.73
942.0, 0.1856, 65.23
943.0, 0.1891, 64.70
944.0, 0.1928, 64.15
945.0, 0.1969, 63.55
946.0, 0.2012, 62.92
947.0, 0.2060, 62.24
948.0, 0.2109, 61.53
949.0, 0.2169, 60.68
950.0, 0.2216, 60.03
951.0, 0.2297, 58.92
952.0, 0.2365, 58.01
953.0, 0.2435, 57.09
954.0, 0.2505, 56.17
955.0, 0.2580, 55.20
956.0, 0.2648, 54.35
957.0, 0.2709, 53.60
958.0, 0.2766, 52.89
959.0, 0.2813, 52.33
960.0, 0.2850, 51.87
961.0, 0.2883, 51.48
962.0, 0.2908, 51.19
963.0, 0.2925, 50.99
964.0, 0.2944, 50.77
965.0, 0.2960, 50.58
966.0, 0.2975, 50.41
967.0, 0.2987, 50.27
968.0, 0.2997, 50.16
969.0, 0.3002, 50.10
970.0, 0.3013, 49.97
971.0, 0.3021, 49.88
972.0, 0.3024, 49.84
973.0, 0.3031, 49.76
974.0, 0.3035, 49.72
975.0, 0.3036, 49.70
976.0, 0.3037, 49.69
977.0, 0.3039, 49.67
978.0, 0.3034, 49.73
979.0, 0.3032, 49.75
980.0, 0.3025, 49.83
981.0, 0.3016, 49.93
982.0, 0.3016, 49.94
983.0, 0.3001, 50.11
984.0, 0.2996, 50.17
985.0, 0.2982, 50.33
986.0, 0.2972, 50.45
987.0, 0.2955, 50.64
988.0, 0.2946, 50.74
989.0, 0.2933, 50.90
990.0, 0.2917, 51.08
991.0, 0.2904, 51.24
992.0, 0.2883, 51.49
993.0, 0.2870, 51.65
994.0, 0.2847, 51.91
995.0, 0.2830, 52.12
996.0, 0.2811, 52.35
997.0, 0.2789, 52.62
998.0, 0.2768, 52.87
999.0, 0.2750, 53.08
1000.0, 0.2729, 53.34
1001.0, 0.2708, 53.61
1002.0, 0.2681, 53.94
1003.0, 0.2662, 54.17
1004.0, 0.2641, 54.43
1005.0, 0.2618, 54.73
1006.0, 0.2593, 55.04
1007.0, 0.2572, 55.31
1008.0, 0.2550, 55.59
1009.0, 0.2521, 55.96
1010.0, 0.2496, 56.28
1011.0, 0.2478, 56.52
1012.0, 0.2447, 56.92
1013.0, 0.2424, 57.22
1014.0, 0.2400, 57.54
1015.0, 0.2375, 57.88
1016.0, 0.2349, 58.22
1017.0, 0.2326, 58.53
1018.0, 0.2306, 58.80
1019.0, 0.2277, 59.20
1020.0, 0.2251, 59.55
1021.0, 0.2225, 59.91
1022.0, 0.2204, 60.19
1023.0, 0.2176, 60.59
1024.0, 0.2158, 60.85
1025.0, 0.2131, 61.23
1026.0, 0.2106, 61.57
1027.0, 0.2086, 61.85
1028.0, 0.2062, 62.21
1029.0, 0.2047, 62.41
1030.0, 0.2021, 62.79
1031.0, 0.2166, 60.73
1032.0, 0.1978, 63.42
1033.0, 0.1958, 63.71
1034.0, 0.1940, 63.97
1035.0, 0.1919, 64.28
1036.0, 0.1903, 64.53
1037.0, 0.1881, 64.85
1038.0, 0.1862, 65.14
1039.0, 0.1846, 65.38
1040.0, 0.1827, 65.65
1041.0, 0.1809, 65.93
1042.0, 0.1794, 66.16
1043.0, 0.1781, 66.36
1044.0, 0.1766, 66.58
1045.0, 0.1749, 66.86
1046.0, 0.1735, 67.07
1047.0, 0.1723, 67.25
1048.0, 0.1710, 67.45
1049.0, 0.1698, 67.64
1050.0, 0.1687, 67.81
1051.0, 0.1677, 67.97
1052.0, 0.1662, 68.21
1053.0, 0.1655, 68.31
1054.0, 0.1645, 68.46
1055.0, 0.1634, 68.65
1056.0, 0.1627, 68.75
1057.0, 0.1614, 68.96
1058.0, 0.1611, 69.01
1059.0, 0.1603, 69.13
1060.0, 0.1599, 69.20
1061.0, 0.1783, 66.34
1062.0, 0.1886, 64.77
1063.0, 0.1985, 63.31
1064.0, 0.1569, 69.67
1065.0, 0.1569, 69.67
1066.0, 0.1567, 69.71
1067.0, 0.1564, 69.75
1068.0, 0.1563, 69.77
1069.0, 0.1561, 69.81
1070.0, 0.1556, 69.89
1071.0, 0.1557, 69.87
1072.0, 0.1561, 69.81
1073.0, 0.1550, 69.99
1074.0, 0.1561, 69.81
1075.0, 0.1563, 69.77
1076.0, 0.1565, 69.75
1077.0, 0.1561, 69.81
1078.0, 0.1567, 69.71
1079.0, 0.1564, 69.76
1080.0, 0.1570, 69.66
1081.0, 0.1572, 69.63
1082.0, 0.1578, 69.53
1083.0, 0.1583, 69.46
1084.0, 0.1587, 69.40
1085.0, 0.1591, 69.32
1086.0, 0.1597, 69.23
1087.0, 0.1609, 69.04
1088.0, 0.1613, 68.98
1089.0, 0.1621, 68.85
1090.0, 0.1626, 68.77
1091.0, 0.1631, 68.69
1092.0, 0.1648, 68.43
1093.0, 0.1644, 68.49
1094.0, 0.1662, 68.20
1095.0, 0.1673, 68.03
1096.0, 0.1685, 67.84
1097.0, 0.1693, 67.72
1098.0, 0.1704, 67.55
1099.0, 0.1714, 67.39
1100.0, 0.1729, 67.15
