Sample Name, Sample-2
Time, January 27 22:04:31 2013
Operator, Kolloid
Lamp, 0
Slit,0.0
Scan From, 1100.0nm
Scan To, 300.0nm
Scan Step, 1.0nm
Sample Filter, 10
memo, 
WL(nm), Abs, T%
505.0, 0.1685, 67.85
506.0, 0.1690, 67.77
507.0, 0.1689, 67.77
508.0, 0.1693, 67.72
509.0, 0.1694, 67.70
510.0, 0.1698, 67.64
511.0, 0.1703, 67.57
512.0, 0.1706, 67.52
513.0, 0.1702, 67.57
514.0, 0.1712, 67.42
515.0, 0.1714, 67.39
516.0, 0.1716, 67.36
517.0, 0.1720, 67.30
518.0, 0.1725, 67.22
519.0, 0.1726, 67.21
520.0, 0.1732, 67.11
521.0, 0.1730, 67.14
522.0, 0.1735, 67.06
523.0, 0.1740, 66.99
524.0, 0.1743, 66.94
525.0, 0.1748, 66.87
526.0, 0.1753, 66.79
527.0, 0.1756, 66.74
528.0, 0.1762, 66.65
529.0, 0.1767, 66.58
530.0, 0.1770, 66.52
531.0, 0.1775, 66.46
532.0, 0.1780, 66.38
533.0, 0.1783, 66.33
534.0, 0.1790, 66.22
535.0, 0.1792, 66.19
536.0, 0.1799, 66.08
537.0, 0.1805, 65.99
538.0, 0.1812, 65.89
539.0, 0.1816, 65.83
540.0, 0.1826, 65.68
541.0, 0.1830, 65.62
542.0, 0.1837, 65.51
543.0, 0.1842, 65.43
544.0, 0.1848, 65.34
545.0, 0.1857, 65.20
546.0, 0.1858, 65.19
547.0, 0.1868, 65.04
548.0, 0.1875, 64.94
549.0, 0.1882, 64.83
550.0, 0.1892, 64.68
551.0, 0.1898, 64.60
552.0, 0.1907, 64.47
553.0, 0.1911, 64.40
554.0, 0.1919, 64.28
555.0, 0.1929, 64.14
556.0, 0.1936, 64.03
557.0, 0.1942, 63.95
558.0, 0.1953, 63.78
559.0, 0.1960, 63.67
560.0, 0.1970, 63.53
561.0, 0.1978, 63.41
562.0, 0.1989, 63.26
563.0, 0.1999, 63.10
564.0, 0.2003, 63.06
565.0, 0.2017, 62.85
566.0, 0.2025, 62.74
567.0, 0.2031, 62.64
568.0, 0.2044, 62.46
569.0, 0.2052, 62.35
570.0, 0.2064, 62.17
571.0, 0.2073, 62.04
572.0, 0.2085, 61.87
573.0, 0.2089, 61.81
574.0, 0.2102, 61.64
575.0, 0.2115, 61.44
576.0, 0.2128, 61.27
577.0, 0.2133, 61.19
578.0, 0.2148, 60.98
579.0, 0.2157, 60.85
580.0, 0.2168, 60.70
581.0, 0.2178, 60.57
582.0, 0.2191, 60.38
