Sample Name, Sample-9
Time, January 27 23:08:41 2013
Operator, Kolloid
Lamp, 0
Slit,0.0
Scan From, 1000.0nm
Scan To, 400.0nm
Scan Step, 1.0nm
Sample Filter, 10
memo, 
589.0, 0.3731, 42.35
590.0, 0.3747, 42.20
591.0, 0.3757, 42.10
592.0, 0.3779, 41.89
593.0, 0.3791, 41.78
594.0, 0.3808, 41.61
595.0, 0.3823, 41.46
596.0, 0.3839, 41.32
597.0, 0.3853, 41.19
598.0, 0.3875, 40.98
599.0, 0.3887, 40.86
600.0, 0.3902, 40.72
601.0, 0.3918, 40.57
602.0, 0.3932, 40.43
603.0, 0.3953, 40.25
604.0, 0.3968, 40.10
605.0, 0.3984, 39.96
606.0, 0.4001, 39.80
607.0, 0.4015, 39.67
608.0, 0.4032, 39.52
609.0, 0.4053, 39.33
610.0, 0.4066, 39.21
611.0, 0.4077, 39.11
612.0, 0.4093, 38.97
613.0, 0.4106, 38.86
614.0, 0.4127, 38.67
615.0, 0.4143, 38.52
616.0, 0.4155, 38.42
617.0, 0.4176, 38.23
618.0, 0.4195, 38.06
619.0, 0.4205, 37.97
620.0, 0.4221, 37.83
621.0, 0.4237, 37.70
622.0, 0.4252, 37.57
623.0, 0.4267, 37.43
624.0, 0.4283, 37.30
625.0, 0.4297, 37.18
626.0, 0.4317, 37.01
627.0, 0.4332, 36.88
628.0, 0.4342, 36.80
629.0, 0.4362, 36.63
630.0, 0.4376, 36.51
631.0, 0.4391, 36.38
632.0, 0.4404, 36.27
633.0, 0.4423, 36.11
634.0, 0.4437, 36.00
635.0, 0.4452, 35.88
636.0, 0.4462, 35.79
637.0, 0.4480, 35.65
638.0, 0.4492, 35.54
639.0, 0.4509, 35.41
640.0, 0.4524, 35.28
641.0, 0.4537, 35.18
642.0, 0.4552, 35.06
643.0, 0.4563, 34.97
644.0, 0.4579, 34.84
645.0, 0.4591, 34.75
646.0, 0.4605, 34.63
647.0, 0.4620, 34.51
648.0, 0.4634, 34.40
649.0, 0.4650, 34.28
650.0, 0.4655, 34.24
651.0, 0.4672, 34.10
652.0, 0.4685, 34.00
653.0, 0.4701, 33.88
654.0, 0.4710, 33.80
655.0, 0.4725, 33.69
656.0, 0.4734, 33.62
657.0, 0.4752, 33.48
658.0, 0.4764, 33.39
659.0, 0.4775, 33.31
660.0, 0.4793, 33.17
661.0, 0.4803, 33.09
662.0, 0.4810, 33.04
663.0, 0.4819, 32.97
664.0, 0.4834, 32.85
665.0, 0.4847, 32.75
666.0, 0.4859, 32.67
667.0, 0.4871, 32.58
668.0, 0.4882, 32.49
669.0, 0.4897, 32.38
670.0, 0.4908, 32.30
671.0, 0.4929, 32.14
672.0, 0.4934, 32.11
673.0, 0.4938, 32.07
674.0, 0.4958, 31.93
675.0, 0.4975, 31.81
676.0, 0.4978, 31.78
677.0, 0.4989, 31.70
678.0, 0.5001, 31.61
679.0, 0.5005, 31.59
680.0, 0.5023, 31.46
681.0, 0.5034, 31.38
682.0, 0.5037, 31.36
683.0, 0.5050, 31.26
684.0, 0.5054, 31.23
685.0, 0.5065, 31.15
686.0, 0.5070, 31.12
687.0, 0.5085, 31.01
688.0, 0.5096, 30.93
689.0, 0.5100, 30.90
690.0, 0.5113, 30.81
691.0, 0.5118, 30.77
692.0, 0.5127, 30.71
693.0, 0.5139, 30.63
694.0, 0.5141, 30.61
695.0, 0.5147, 30.57
696.0, 0.5154, 30.52
697.0, 0.5162, 30.46
698.0, 0.5166, 30.43
699.0, 0.5174, 30.38
700.0, 0.5177, 30.36
701.0, 0.5180, 30.34
702.0, 0.5182, 30.33
703.0, 0.5214, 30.10
704.0, 0.5223, 30.04
705.0, 0.5233, 29.97
706.0, 0.5239, 29.93
707.0, 0.5249, 29.86
708.0, 0.5252, 29.84
709.0, 0.5258, 29.80
710.0, 0.5268, 29.73
711.0, 0.5277, 29.67
712.0, 0.5284, 29.62
713.0, 0.5290, 29.58
714.0, 0.5299, 29.52
715.0, 0.5308, 29.46
716.0, 0.5316, 29.40
717.0, 0.5324, 29.35
718.0, 0.5328, 29.32
719.0, 0.5336, 29.27
720.0, 0.5344, 29.22
721.0, 0.5348, 29.19
722.0, 0.5356, 29.13
723.0, 0.5362, 29.09
724.0, 0.5368, 29.05
725.0, 0.5374, 29.01
726.0, 0.5377, 28.99
727.0, 0.5387, 28.93
728.0, 0.5395, 28.87
729.0, 0.5397, 28.86
730.0, 0.5404, 28.81
731.0, 0.5413, 28.76
732.0, 0.5418, 28.72
733.0, 0.5424, 28.68
734.0, 0.5432, 28.63
735.0, 0.5434, 28.61
736.0, 0.5437, 28.59
737.0, 0.5444, 28.55
738.0, 0.5446, 28.54
739.0, 0.5446, 28.53
740.0, 0.5444, 28.55
741.0, 0.5442, 28.56
742.0, 0.5446, 28.54
743.0, 0.5453, 28.49
744.0, 0.5451, 28.51
745.0, 0.5450, 28.51
746.0, 0.5449, 28.52
747.0, 0.5446, 28.54
748.0, 0.5445, 28.54
749.0, 0.5443, 28.55
750.0, 0.5442, 28.56
751.0, 0.5434, 28.61
752.0, 0.5438, 28.59
753.0, 0.5434, 28.61
754.0, 0.5429, 28.65
755.0, 0.5425, 28.67
756.0, 0.5421, 28.70
757.0, 0.5415, 28.74
758.0, 0.5424, 28.68
759.0, 0.5415, 28.74
760.0, 0.5411, 28.77
761.0, 0.5401, 28.83
762.0, 0.5401, 28.84
763.0, 0.5391, 28.90
764.0, 0.5382, 28.96
765.0, 0.5381, 28.97
766.0, 0.5374, 29.01
767.0, 0.5367, 29.06
768.0, 0.5360, 29.11
769.0, 0.5350, 29.18
770.0, 0.5346, 29.20
771.0, 0.5338, 29.26
772.0, 0.5332, 29.30
773.0, 0.5327, 29.33
774.0, 0.5313, 29.42
775.0, 0.5296, 29.54
776.0, 0.5291, 29.57
777.0, 0.5286, 29.61
778.0, 0.5275, 29.68
779.0, 0.5263, 29.76
780.0, 0.5257, 29.81
781.0, 0.5247, 29.88
782.0, 0.5237, 29.94
783.0, 0.5226, 30.02
784.0, 0.5209, 30.13
785.0, 0.5202, 30.19
786.0, 0.5192, 30.25
787.0, 0.5179, 30.35
788.0, 0.5169, 30.42
789.0, 0.5153, 30.53
790.0, 0.5145, 30.59
791.0, 0.5133, 30.67
792.0, 0.5116, 30.79
793.0, 0.5106, 30.86
794.0, 0.5094, 30.95
795.0, 0.5080, 31.04
796.0, 0.5059, 31.19
797.0, 0.5050, 31.26
798.0, 0.5032, 31.39
799.0, 0.5018, 31.49
800.0, 0.5012, 31.54
801.0, 0.4998, 31.64
802.0, 0.4989, 31.70
803.0, 0.4972, 31.82
804.0, 0.4963, 31.89
805.0, 0.4945, 32.02
806.0, 0.4934, 32.11
807.0, 0.4918, 32.23
808.0, 0.4907, 32.31
809.0, 0.4894, 32.40
810.0, 0.4879, 32.52
811.0, 0.4865, 32.62
812.0, 0.4846, 32.77
813.0, 0.4834, 32.85
814.0, 0.4824, 32.93
815.0, 0.4813, 33.01
816.0, 0.4796, 33.14
817.0, 0.4781, 33.26
818.0, 0.4771, 33.34
819.0, 0.4758, 33.44
820.0, 0.4747, 33.52
821.0, 0.4736, 33.60
822.0, 0.4724, 33.70
823.0, 0.4714, 33.78
824.0, 0.4702, 33.87
825.0, 0.4693, 33.94
826.0, 0.4682, 34.03
827.0, 0.4668, 34.13
828.0, 0.4661, 34.19
829.0, 0.4658, 34.21
830.0, 0.4640, 34.35
831.0, 0.4637, 34.38
832.0, 0.4624, 34.48
833.0, 0.4612, 34.58
834.0, 0.4612, 34.58
835.0, 0.4600, 34.67
836.0, 0.4586, 34.78
837.0, 0.4573, 34.89
838.0, 0.4562, 34.98
839.0, 0.4550, 35.07
840.0, 0.4542, 35.14
841.0, 0.4528, 35.26
842.0, 0.4519, 35.33
843.0, 0.4507, 35.43
844.0, 0.4496, 35.52
845.0, 0.4483, 35.62
846.0, 0.4468, 35.74
847.0, 0.4456, 35.84
848.0, 0.4445, 35.93
849.0, 0.4436, 36.01
850.0, 0.4428, 36.07
851.0, 0.4410, 36.22
852.0, 0.4404, 36.27
853.0, 0.4395, 36.35
854.0, 0.4381, 36.47
855.0, 0.4373, 36.54
856.0, 0.4362, 36.63
857.0, 0.4348, 36.74
858.0, 0.4337, 36.84
859.0, 0.4330, 36.90
860.0, 0.4320, 36.99
861.0, 0.4307, 37.09
862.0, 0.4296, 37.19
863.0, 0.4288, 37.25
864.0, 0.4279, 37.33
865.0, 0.4275, 37.37
866.0, 0.4264, 37.46
867.0, 0.4255, 37.54
868.0, 0.4243, 37.65
869.0, 0.4236, 37.71
870.0, 0.4229, 37.77
871.0, 0.4218, 37.86
872.0, 0.4212, 37.91
873.0, 0.4205, 37.97
874.0, 0.4196, 38.06
875.0, 0.4190, 38.11
876.0, 0.4181, 38.18
877.0, 0.4170, 38.28
878.0, 0.4164, 38.34
879.0, 0.4159, 38.38
880.0, 0.4152, 38.44
881.0, 0.4144, 38.51
882.0, 0.4140, 38.55
883.0, 0.4136, 38.58
884.0, 0.4131, 38.62
885.0, 0.4118, 38.74
886.0, 0.4114, 38.78
887.0, 0.4107, 38.84
888.0, 0.4102, 38.88
889.0, 0.4101, 38.90
890.0, 0.4090, 38.99
891.0, 0.4086, 39.03
892.0, 0.4078, 39.10
893.0, 0.4079, 39.09
894.0, 0.4071, 39.17
895.0, 0.4065, 39.22
896.0, 0.4061, 39.25
897.0, 0.4054, 39.32
898.0, 0.4049, 39.37
899.0, 0.4045, 39.40
900.0, 0.4041, 39.44
901.0, 0.4038, 39.47
902.0, 0.4031, 39.53
903.0, 0.4028, 39.56
904.0, 0.4024, 39.59
905.0, 0.4026, 39.58
906.0, 0.4017, 39.66
907.0, 0.4012, 39.70
908.0, 0.4011, 39.71
909.0, 0.4003, 39.78
910.0, 0.4001, 39.80
911.0, 0.4001, 39.80
912.0, 0.4005, 39.76
913.0, 0.3997, 39.83
914.0, 0.3995, 39.86
915.0, 0.4000, 39.81
916.0, 0.4002, 39.80
917.0, 0.4004, 39.78
918.0, 0.4004, 39.78
919.0, 0.4005, 39.76
920.0, 0.4012, 39.70
921.0, 0.4015, 39.67
922.0, 0.4021, 39.62
923.0, 0.4031, 39.52
924.0, 0.4035, 39.50
925.0, 0.4044, 39.41
926.0, 0.4053, 39.32
927.0, 0.4069, 39.18
928.0, 0.4080, 39.08
929.0, 0.4099, 38.92
930.0, 0.4115, 38.77
931.0, 0.4126, 38.67
932.0, 0.4149, 38.47
933.0, 0.4168, 38.30
934.0, 0.4186, 38.14
935.0, 0.4210, 37.93
936.0, 0.4232, 37.74
937.0, 0.4260, 37.50
938.0, 0.4285, 37.28
939.0, 0.4310, 37.07
940.0, 0.4337, 36.84
941.0, 0.4365, 36.60
942.0, 0.4397, 36.34
943.0, 0.4428, 36.08
944.0, 0.4459, 35.81
945.0, 0.4499, 35.49
946.0, 0.4538, 35.17
947.0, 0.4582, 34.82
948.0, 0.4632, 34.42
949.0, 0.4684, 34.01
950.0, 0.4728, 33.66
951.0, 0.4806, 33.07
952.0, 0.4873, 32.56
953.0, 0.4937, 32.09
954.0, 0.5009, 31.56
955.0, 0.5071, 31.11
956.0, 0.5129, 30.70
957.0, 0.5194, 30.24
958.0, 0.5243, 29.90
959.0, 0.5288, 29.59
960.0, 0.5324, 29.35
961.0, 0.5353, 29.16
962.0, 0.5378, 28.99
963.0, 0.5393, 28.89
964.0, 0.5409, 28.78
965.0, 0.5420, 28.71
966.0, 0.5435, 28.61
967.0, 0.5442, 28.56
968.0, 0.5456, 28.47
969.0, 0.5461, 28.44
970.0, 0.5466, 28.41
971.0, 0.5468, 28.40
972.0, 0.5470, 28.38
973.0, 0.5474, 28.35
974.0, 0.5481, 28.31
975.0, 0.5481, 28.31
976.0, 0.5478, 28.32
977.0, 0.5478, 28.33
978.0, 0.5473, 28.36
979.0, 0.5465, 28.41
980.0, 0.5460, 28.44
981.0, 0.5451, 28.50
982.0, 0.5445, 28.54
983.0, 0.5438, 28.59
984.0, 0.5441, 28.57
985.0, 0.5421, 28.70
986.0, 0.5410, 28.77
987.0, 0.5401, 28.84
988.0, 0.5384, 28.95
989.0, 0.5357, 29.13
990.0, 0.5346, 29.20
991.0, 0.5331, 29.30
992.0, 0.5381, 28.97
993.0, 0.5279, 29.65
994.0, 0.5259, 29.80
995.0, 0.5241, 29.91
996.0, 0.5216, 30.09
997.0, 0.5198, 30.21
998.0, 0.5180, 30.34
999.0, 0.5163, 30.46
1000.0, 0.5143, 30.60
