Sample Name, Sample-4
Time, January 27 22:20:35 2013
Operator, Kolloid
Lamp, 0
Slit,0.0
Scan From, 1000.0nm
Scan To, 400.0nm
Scan Step, 1.0nm
Sample Filter, 10
memo, 
540.0, 0.9147, 12.17
541.0, 0.9193, 12.04
542.0, 0.9236, 11.92
543.0, 0.9275, 11.82
544.0, 0.9317, 11.70
545.0, 0.9361, 11.58
546.0, 0.9412, 11.45
547.0, 0.9454, 11.34
548.0, 0.9493, 11.24
549.0, 0.9530, 11.14
550.0, 0.9590, 10.99
551.0, 0.9637, 10.87
552.0, 0.9677, 10.77
553.0, 0.9721, 10.66
554.0, 0.9776, 10.53
555.0, 0.9812, 10.44
556.0, 0.9872, 10.30
557.0, 0.9918, 10.19
558.0, 0.9973, 10.06
559.0, 1.0013, 9.97
560.0, 1.0068, 9.84
561.0, 1.0117, 9.73
562.0, 1.0158, 9.64
563.0, 1.0211, 9.52
564.0, 1.0267, 9.40
565.0, 1.0310, 9.31
566.0, 1.0367, 9.19
567.0, 1.0417, 9.08
568.0, 1.0483, 8.95
569.0, 1.0539, 8.83
570.0, 1.0584, 8.74
571.0, 1.0634, 8.64
572.0, 1.0682, 8.55
573.0, 1.0760, 8.39
574.0, 1.0811, 8.30
575.0, 1.0865, 8.19
576.0, 1.0926, 8.08
577.0, 1.0972, 7.99
578.0, 1.1040, 7.87
579.0, 1.1099, 7.76
580.0, 1.1128, 7.71
581.0, 1.1200, 7.59
582.0, 1.1265, 7.47
583.0, 1.1321, 7.38
584.0, 1.1368, 7.30
585.0, 1.1417, 7.22
586.0, 1.1511, 7.06
587.0, 1.1579, 6.95
588.0, 1.1644, 6.85
589.0, 1.1684, 6.79
590.0, 1.1734, 6.71
591.0, 1.1804, 6.60
592.0, 1.1824, 6.57
593.0, 1.1927, 6.42
594.0, 1.1988, 6.33
595.0, 1.2058, 6.23
596.0, 1.2097, 6.17
597.0, 1.2175, 6.06
598.0, 1.2199, 6.03
599.0, 1.2245, 5.96
600.0, 1.2332, 5.85
601.0, 1.2425, 5.72
602.0, 1.2474, 5.66
603.0, 1.2519, 5.60
604.0, 1.2565, 5.54
605.0, 1.2641, 5.44
606.0, 1.2722, 5.34
607.0, 1.2757, 5.30
608.0, 1.2817, 5.23
609.0, 1.2877, 5.16
610.0, 1.2944, 5.08
611.0, 1.3007, 5.00
612.0, 1.3065, 4.94
613.0, 1.3092, 4.91
614.0, 1.3173, 4.82
615.0, 1.3207, 4.78
616.0, 1.3288, 4.69
617.0, 1.3358, 4.62
618.0, 1.3386, 4.59
619.0, 1.3433, 4.54
620.0, 1.3492, 4.48
621.0, 1.3571, 4.39
622.0, 1.3640, 4.33
623.0, 1.3673, 4.29
624.0, 1.3750, 4.22
625.0, 1.3827, 4.14
626.0, 1.3888, 4.08
627.0, 1.3928, 4.05
628.0, 1.3972, 4.01
629.0, 1.4024, 3.96
630.0, 1.4051, 3.93
631.0, 1.4109, 3.88
632.0, 1.4198, 3.80
633.0, 1.4248, 3.76
634.0, 1.4288, 3.73
635.0, 1.4312, 3.71
636.0, 1.4395, 3.63
637.0, 1.4463, 3.58
638.0, 1.4526, 3.53
639.0, 1.4600, 3.47
640.0, 1.4622, 3.45
641.0, 1.4648, 3.43
642.0, 1.4713, 3.38
643.0, 1.4754, 3.35
644.0, 1.4827, 3.29
645.0, 1.4874, 3.26
646.0, 1.4930, 3.21
647.0, 1.4996, 3.17
648.0, 1.4998, 3.16
649.0, 1.5053, 3.12
650.0, 1.5136, 3.06
651.0, 1.5194, 3.02
652.0, 1.5214, 3.01
653.0, 1.5239, 2.99
654.0, 1.5271, 2.97
655.0, 1.5297, 2.95
656.0, 1.5333, 2.93
657.0, 1.5394, 2.89
658.0, 1.5469, 2.84
659.0, 1.5500, 2.82
660.0, 1.5528, 2.80
661.0, 1.5542, 2.79
662.0, 1.5581, 2.77
663.0, 1.5655, 2.72
664.0, 1.5737, 2.67
665.0, 1.5771, 2.65
666.0, 1.5711, 2.68
667.0, 1.5802, 2.63
668.0, 1.5875, 2.59
669.0, 1.5914, 2.56
670.0, 1.5962, 2.53
671.0, 1.5989, 2.52
672.0, 1.5946, 2.54
673.0, 1.5973, 2.53
674.0, 1.6046, 2.49
675.0, 1.6123, 2.44
676.0, 1.6182, 2.41
677.0, 1.6160, 2.42
678.0, 1.6191, 2.40
679.0, 1.6227, 2.38
680.0, 1.6201, 2.40
681.0, 1.6281, 2.35
682.0, 1.6392, 2.29
683.0, 1.6399, 2.29
684.0, 1.6401, 2.29
685.0, 1.6401, 2.29
686.0, 1.6407, 2.29
687.0, 1.6431, 2.27
688.0, 1.6510, 2.23
689.0, 1.6589, 2.19
690.0, 1.6623, 2.18
691.0, 1.6557, 2.21
692.0, 1.6770, 2.10
693.0, 1.6657, 2.16
694.0, 1.6840, 2.07
695.0, 1.6662, 2.16
696.0, 1.6764, 2.11
697.0, 1.6918, 2.03
698.0, 1.6789, 2.09
699.0, 1.6807, 2.09
700.0, 1.6943, 2.02
701.0, 1.6912, 2.04
702.0, 1.6879, 2.05
703.0, 1.7009, 1.99
704.0, 1.7034, 1.98
705.0, 1.7010, 1.99
706.0, 1.7048, 1.97
707.0, 1.7092, 1.95
708.0, 1.7102, 1.95
709.0, 1.7144, 1.93
710.0, 1.7181, 1.91
711.0, 1.7164, 1.92
712.0, 1.7202, 1.90
713.0, 1.7228, 1.89
714.0, 1.7254, 1.88
715.0, 1.7268, 1.88
716.0, 1.7288, 1.87
717.0, 1.7301, 1.86
718.0, 1.7298, 1.86
719.0, 1.7374, 1.83
720.0, 1.7376, 1.83
721.0, 1.7379, 1.83
722.0, 1.7370, 1.83
723.0, 1.7396, 1.82
724.0, 1.7405, 1.82
725.0, 1.7444, 1.80
726.0, 1.7458, 1.80
727.0, 1.7445, 1.80
728.0, 1.7429, 1.81
729.0, 1.7439, 1.80
730.0, 1.7472, 1.79
731.0, 1.7456, 1.80
732.0, 1.7450, 1.80
733.0, 1.7481, 1.79
734.0, 1.7525, 1.77
735.0, 1.7528, 1.77
736.0, 1.7491, 1.78
737.0, 1.7466, 1.79
738.0, 1.7531, 1.77
739.0, 1.7509, 1.77
740.0, 1.7485, 1.78
741.0, 1.7578, 1.75
742.0, 1.7528, 1.77
743.0, 1.7550, 1.76
744.0, 1.7544, 1.76
745.0, 1.7540, 1.76
746.0, 1.7474, 1.79
747.0, 1.7463, 1.79
748.0, 1.7539, 1.76
749.0, 1.7490, 1.78
750.0, 1.7531, 1.77
751.0, 1.7542, 1.76
752.0, 1.7483, 1.79
753.0, 1.7442, 1.80
754.0, 1.7459, 1.80
755.0, 1.7401, 1.82
756.0, 1.7472, 1.79
757.0, 1.7442, 1.80
758.0, 1.7432, 1.81
759.0, 1.7357, 1.84
760.0, 1.7420, 1.81
761.0, 1.7397, 1.82
762.0, 1.7398, 1.82
763.0, 1.7308, 1.86
764.0, 1.7401, 1.82
765.0, 1.7330, 1.85
766.0, 1.7278, 1.87
767.0, 1.7217, 1.90
768.0, 1.7304, 1.86
769.0, 1.7239, 1.89
770.0, 1.7135, 1.93
771.0, 1.7131, 1.94
772.0, 1.7200, 1.91
773.0, 1.7122, 1.94
774.0, 1.7043, 1.98
775.0, 1.7024, 1.98
776.0, 1.7026, 1.98
777.0, 1.7027, 1.98
778.0, 1.6979, 2.00
779.0, 1.6958, 2.01
780.0, 1.6879, 2.05
781.0, 1.6982, 2.00
782.0, 1.6853, 2.06
783.0, 1.6758, 2.11
784.0, 1.6749, 2.11
785.0, 1.6759, 2.11
786.0, 1.6747, 2.11
787.0, 1.6654, 2.16
788.0, 1.6588, 2.19
789.0, 1.6632, 2.17
790.0, 1.6557, 2.21
791.0, 1.6565, 2.21
792.0, 1.6489, 2.24
793.0, 1.6406, 2.29
794.0, 1.6393, 2.29
795.0, 1.6413, 2.28
796.0, 1.6294, 2.35
797.0, 1.6200, 2.40
798.0, 1.6213, 2.39
799.0, 1.6245, 2.37
800.0, 1.6067, 2.47
801.0, 1.6151, 2.43
802.0, 1.6061, 2.48
803.0, 1.6036, 2.49
804.0, 1.6026, 2.50
805.0, 1.5946, 2.54
806.0, 1.5921, 2.56
807.0, 1.5843, 2.60
808.0, 1.5815, 2.62
809.0, 1.5779, 2.64
810.0, 1.5734, 2.67
811.0, 1.5668, 2.71
812.0, 1.5620, 2.74
813.0, 1.5549, 2.79
814.0, 1.5520, 2.81
815.0, 1.5484, 2.83
816.0, 1.5436, 2.86
817.0, 1.5381, 2.90
818.0, 1.5330, 2.93
819.0, 1.5277, 2.97
820.0, 1.5239, 2.99
821.0, 1.5211, 3.01
822.0, 1.5155, 3.05
823.0, 1.5089, 3.10
824.0, 1.5023, 3.15
825.0, 1.4996, 3.17
826.0, 1.4960, 3.19
827.0, 1.4897, 3.24
828.0, 1.4839, 3.28
829.0, 1.4780, 3.33
830.0, 1.4734, 3.36
831.0, 1.4709, 3.38
832.0, 1.4673, 3.41
833.0, 1.4565, 3.50
834.0, 1.4571, 3.49
835.0, 1.4502, 3.55
836.0, 1.4467, 3.58
837.0, 1.4411, 3.62
838.0, 1.4367, 3.66
839.0, 1.4342, 3.68
840.0, 1.4277, 3.74
841.0, 1.4232, 3.77
842.0, 1.4156, 3.84
843.0, 1.4157, 3.84
844.0, 1.4104, 3.89
845.0, 1.4036, 3.95
846.0, 1.3997, 3.98
847.0, 1.3971, 4.01
848.0, 1.3941, 4.04
849.0, 1.3877, 4.10
850.0, 1.3811, 4.16
851.0, 1.3703, 4.26
852.0, 1.3693, 4.27
853.0, 1.3622, 4.34
854.0, 1.3601, 4.36
855.0, 1.3558, 4.41
856.0, 1.3536, 4.43
857.0, 1.3481, 4.49
858.0, 1.3430, 4.54
859.0, 1.3391, 4.58
860.0, 1.3306, 4.67
861.0, 1.3311, 4.67
862.0, 1.3275, 4.70
863.0, 1.3245, 4.74
864.0, 1.3225, 4.76
865.0, 1.3143, 4.85
866.0, 1.3096, 4.90
867.0, 1.3062, 4.94
868.0, 1.3049, 4.96
869.0, 1.3024, 4.98
870.0, 1.2975, 5.04
871.0, 1.2935, 5.09
872.0, 1.2898, 5.13
873.0, 1.2859, 5.18
874.0, 1.2849, 5.19
875.0, 1.2811, 5.23
876.0, 1.2726, 5.34
877.0, 1.2719, 5.35
878.0, 1.2688, 5.39
879.0, 1.2631, 5.46
880.0, 1.2647, 5.44
881.0, 1.2606, 5.49
882.0, 1.2544, 5.57
883.0, 1.2517, 5.60
884.0, 1.2507, 5.61
885.0, 1.2485, 5.64
886.0, 1.2455, 5.68
887.0, 1.2403, 5.75
888.0, 1.2355, 5.81
889.0, 1.2332, 5.84
890.0, 1.2341, 5.83
891.0, 1.2286, 5.91
892.0, 1.2254, 5.95
893.0, 1.2234, 5.98
894.0, 1.2207, 6.02
895.0, 1.2184, 6.05
896.0, 1.2158, 6.08
897.0, 1.2115, 6.15
898.0, 1.2102, 6.16
899.0, 1.2079, 6.20
900.0, 1.2063, 6.22
901.0, 1.2023, 6.28
902.0, 1.2017, 6.28
903.0, 1.1996, 6.32
904.0, 1.1959, 6.37
905.0, 1.1922, 6.42
906.0, 1.1931, 6.41
907.0, 1.1865, 6.51
908.0, 1.1877, 6.49
909.0, 1.1842, 6.54
910.0, 1.1812, 6.59
911.0, 1.1800, 6.61
912.0, 1.1784, 6.63
913.0, 1.1739, 6.70
914.0, 1.1749, 6.69
915.0, 1.1733, 6.71
916.0, 1.1690, 6.78
917.0, 1.1686, 6.78
918.0, 1.1636, 6.86
919.0, 1.1622, 6.88
920.0, 1.1616, 6.89
921.0, 1.1608, 6.91
922.0, 1.1595, 6.93
923.0, 1.1551, 7.00
924.0, 1.1525, 7.04
925.0, 1.1531, 7.03
926.0, 1.1487, 7.10
927.0, 1.1450, 7.16
928.0, 1.1485, 7.10
929.0, 1.1456, 7.15
930.0, 1.1442, 7.17
931.0, 1.1435, 7.19
932.0, 1.1412, 7.22
933.0, 1.1408, 7.23
934.0, 1.1374, 7.29
935.0, 1.1370, 7.30
936.0, 1.1359, 7.31
937.0, 1.1349, 7.33
938.0, 1.1325, 7.37
939.0, 1.1306, 7.40
940.0, 1.1302, 7.41
941.0, 1.1280, 7.45
942.0, 1.1254, 7.49
943.0, 1.1252, 7.50
944.0, 1.1233, 7.53
945.0, 1.1224, 7.54
946.0, 1.1194, 7.60
947.0, 1.1180, 7.62
948.0, 1.1164, 7.65
949.0, 1.1141, 7.69
950.0, 1.1142, 7.69
951.0, 1.1166, 7.65
952.0, 1.1140, 7.69
953.0, 1.1140, 7.69
954.0, 1.1129, 7.71
955.0, 1.1102, 7.76
956.0, 1.1095, 7.77
957.0, 1.1092, 7.78
958.0, 1.1064, 7.83
959.0, 1.1044, 7.86
960.0, 1.1054, 7.85
961.0, 1.1051, 7.85
962.0, 1.1033, 7.88
963.0, 1.1027, 7.89
964.0, 1.1014, 7.92
965.0, 1.1023, 7.90
966.0, 1.0997, 7.95
967.0, 1.0983, 7.97
968.0, 1.0973, 7.99
969.0, 1.0971, 8.00
970.0, 1.0973, 7.99
971.0, 1.0958, 8.02
972.0, 1.0931, 8.07
973.0, 1.0903, 8.12
974.0, 1.0918, 8.10
975.0, 1.0894, 8.14
976.0, 1.0897, 8.13
977.0, 1.0870, 8.18
978.0, 1.0863, 8.20
979.0, 1.0864, 8.20
980.0, 1.0856, 8.21
981.0, 1.0851, 8.22
982.0, 1.0849, 8.23
983.0, 1.0848, 8.23
984.0, 1.0845, 8.23
985.0, 1.0827, 8.27
986.0, 1.0826, 8.27
987.0, 1.0819, 8.28
988.0, 1.0809, 8.30
989.0, 1.0818, 8.28
990.0, 1.0821, 8.28
991.0, 1.0794, 8.33
992.0, 1.0795, 8.33
993.0, 1.0779, 8.36
994.0, 1.0789, 8.34
995.0, 1.0792, 8.33
996.0, 1.0776, 8.36
997.0, 1.0786, 8.34
998.0, 1.0785, 8.35
999.0, 1.0765, 8.39
1000.0, 1.0746, 8.42
