Sample Name, Sample-10
Time, February 03 21:17:31 2013
Operator, Kolloid
Lamp, 0
Slit,0.0
Scan From, 1100.0nm
Scan To, 400.0nm
Scan Step, 1.0nm
Sample Filter, 10
memo, 
608.0, 1.2683, 5.39
609.0, 1.2710, 5.36
610.0, 1.2743, 5.32
611.0, 1.2810, 5.24
612.0, 1.2879, 5.15
613.0, 1.2901, 5.13
614.0, 1.2989, 5.02
615.0, 1.3027, 4.98
616.0, 1.3067, 4.94
617.0, 1.3138, 4.86
618.0, 1.3156, 4.83
619.0, 1.3222, 4.76
620.0, 1.3273, 4.71
621.0, 1.3321, 4.66
622.0, 1.3341, 4.63
623.0, 1.3442, 4.53
624.0, 1.3496, 4.47
625.0, 1.3505, 4.46
626.0, 1.3574, 4.39
627.0, 1.3627, 4.34
628.0, 1.3688, 4.28
629.0, 1.3712, 4.25
630.0, 1.3772, 4.20
631.0, 1.3816, 4.15
632.0, 1.3878, 4.09
633.0, 1.3888, 4.08
634.0, 1.3947, 4.03
635.0, 1.4023, 3.96
636.0, 1.4045, 3.94
637.0, 1.4089, 3.90
638.0, 1.4136, 3.86
639.0, 1.4197, 3.80
640.0, 1.4186, 3.81
641.0, 1.4307, 3.71
642.0, 1.4293, 3.72
643.0, 1.4307, 3.71
644.0, 1.4408, 3.62
645.0, 1.4444, 3.59
646.0, 1.4476, 3.57
647.0, 1.4536, 3.52
648.0, 1.4583, 3.48
649.0, 1.4559, 3.50
650.0, 1.4624, 3.45
651.0, 1.4647, 3.43
652.0, 1.4755, 3.35
653.0, 1.4725, 3.37
654.0, 1.4790, 3.32
655.0, 1.4844, 3.28
656.0, 1.4869, 3.26
657.0, 1.4919, 3.22
658.0, 1.4924, 3.22
659.0, 1.4987, 3.17
660.0, 1.5055, 3.12
661.0, 1.5012, 3.15
662.0, 1.5058, 3.12
663.0, 1.5147, 3.06
664.0, 1.5153, 3.05
665.0, 1.5155, 3.05
666.0, 1.5226, 3.00
667.0, 1.5214, 3.01
668.0, 1.5299, 2.95
669.0, 1.5301, 2.95
670.0, 1.5303, 2.95
671.0, 1.5305, 2.95
672.0, 1.5392, 2.89
673.0, 1.5379, 2.90
674.0, 1.5494, 2.82
675.0, 1.5464, 2.84
676.0, 1.5429, 2.86
677.0, 1.5531, 2.80
678.0, 1.5559, 2.78
679.0, 1.5520, 2.81
680.0, 1.5625, 2.74
681.0, 1.5630, 2.74
682.0, 1.5692, 2.70
683.0, 1.5682, 2.70
684.0, 1.5693, 2.70
685.0, 1.5738, 2.67
686.0, 1.5776, 2.64
687.0, 1.5780, 2.64
688.0, 1.5821, 2.62
689.0, 1.5875, 2.59
690.0, 1.5821, 2.62
691.0, 1.5906, 2.57
692.0, 1.5824, 2.62
693.0, 1.5980, 2.52
694.0, 1.5924, 2.56
695.0, 1.6034, 2.49
696.0, 1.6025, 2.50
697.0, 1.6028, 2.50
698.0, 1.6091, 2.46
699.0, 1.6078, 2.47
700.0, 1.6134, 2.44
701.0, 1.6163, 2.42
702.0, 1.6101, 2.45
703.0, 1.6157, 2.42
704.0, 1.6220, 2.39
705.0, 1.6226, 2.38
706.0, 1.6256, 2.37
707.0, 1.6227, 2.38
708.0, 1.6281, 2.35
709.0, 1.6306, 2.34
710.0, 1.6332, 2.33
711.0, 1.6346, 2.32
712.0, 1.6363, 2.31
713.0, 1.6391, 2.30
714.0, 1.6420, 2.28
715.0, 1.6431, 2.27
716.0, 1.6422, 2.28
717.0, 1.6465, 2.26
718.0, 1.6474, 2.25
719.0, 1.6480, 2.25
720.0, 1.6503, 2.24
721.0, 1.6524, 2.23
722.0, 1.6530, 2.22
723.0, 1.6563, 2.21
724.0, 1.6578, 2.20
725.0, 1.6584, 2.20
726.0, 1.6595, 2.19
727.0, 1.6612, 2.18
728.0, 1.6620, 2.18
729.0, 1.6636, 2.17
730.0, 1.6641, 2.17
731.0, 1.6643, 2.17
732.0, 1.6658, 2.16
733.0, 1.6663, 2.16
734.0, 1.6705, 2.14
735.0, 1.6733, 2.12
736.0, 1.6713, 2.13
737.0, 1.6703, 2.14
738.0, 1.6718, 2.13
739.0, 1.6740, 2.12
740.0, 1.6725, 2.13
741.0, 1.6759, 2.11
742.0, 1.6751, 2.11
743.0, 1.6712, 2.13
744.0, 1.6682, 2.15
745.0, 1.6761, 2.11
746.0, 1.6714, 2.13
747.0, 1.6693, 2.14
748.0, 1.6764, 2.11
749.0, 1.6726, 2.13
750.0, 1.6720, 2.13
751.0, 1.6709, 2.13
752.0, 1.6641, 2.17
753.0, 1.6703, 2.14
754.0, 1.6692, 2.14
755.0, 1.6672, 2.15
756.0, 1.6681, 2.15
757.0, 1.6693, 2.14
758.0, 1.6663, 2.16
759.0, 1.6619, 2.18
760.0, 1.6569, 2.20
761.0, 1.6601, 2.19
762.0, 1.6567, 2.20
763.0, 1.6538, 2.22
764.0, 1.6564, 2.21
765.0, 1.6479, 2.25
766.0, 1.6487, 2.25
767.0, 1.6522, 2.23
768.0, 1.6453, 2.26
769.0, 1.6488, 2.24
770.0, 1.6417, 2.28
771.0, 1.6406, 2.29
772.0, 1.6371, 2.31
773.0, 1.6380, 2.30
774.0, 1.6315, 2.34
775.0, 1.6348, 2.32
776.0, 1.6277, 2.36
777.0, 1.6223, 2.39
778.0, 1.6223, 2.39
779.0, 1.6206, 2.40
780.0, 1.6193, 2.40
781.0, 1.6094, 2.46
782.0, 1.6089, 2.46
783.0, 1.6059, 2.48
784.0, 1.6053, 2.48
785.0, 1.6013, 2.50
786.0, 1.5972, 2.53
787.0, 1.5957, 2.54
788.0, 1.5829, 2.61
789.0, 1.5913, 2.56
790.0, 1.5837, 2.61
791.0, 1.5797, 2.63
792.0, 1.5743, 2.67
793.0, 1.5706, 2.69
794.0, 1.5714, 2.68
795.0, 1.5670, 2.71
796.0, 1.5588, 2.76
797.0, 1.5512, 2.81
798.0, 1.5526, 2.80
799.0, 1.5486, 2.83
800.0, 1.5434, 2.86
801.0, 1.5443, 2.86
802.0, 1.5387, 2.89
803.0, 1.5365, 2.91
804.0, 1.5312, 2.94
805.0, 1.5257, 2.98
806.0, 1.5237, 2.99
807.0, 1.5203, 3.02
808.0, 1.5180, 3.03
809.0, 1.5119, 3.08
810.0, 1.5079, 3.11
811.0, 1.5042, 3.13
812.0, 1.4987, 3.17
813.0, 1.4966, 3.19
814.0, 1.4909, 3.23
815.0, 1.4856, 3.27
816.0, 1.4836, 3.28
817.0, 1.4803, 3.31
818.0, 1.4751, 3.35
819.0, 1.4721, 3.37
820.0, 1.4677, 3.41
821.0, 1.4658, 3.42
822.0, 1.4611, 3.46
823.0, 1.4566, 3.49
824.0, 1.4519, 3.53
825.0, 1.4486, 3.56
826.0, 1.4459, 3.58
827.0, 1.4422, 3.61
828.0, 1.4382, 3.65
829.0, 1.4355, 3.67
830.0, 1.4322, 3.70
831.0, 1.4277, 3.74
832.0, 1.4231, 3.78
833.0, 1.4227, 3.78
834.0, 1.4147, 3.85
835.0, 1.4148, 3.85
836.0, 1.4091, 3.90
837.0, 1.4059, 3.93
838.0, 1.4048, 3.94
839.0, 1.3997, 3.98
840.0, 1.3912, 4.06
841.0, 1.3889, 4.08
842.0, 1.3877, 4.09
843.0, 1.3829, 4.14
844.0, 1.3786, 4.18
845.0, 1.3776, 4.19
846.0, 1.3712, 4.25
847.0, 1.3666, 4.30
848.0, 1.3653, 4.31
849.0, 1.3609, 4.36
850.0, 1.3549, 4.42
851.0, 1.3445, 4.52
852.0, 1.3430, 4.54
853.0, 1.3422, 4.55
854.0, 1.3379, 4.59
855.0, 1.3343, 4.63
856.0, 1.3317, 4.66
857.0, 1.3266, 4.71
858.0, 1.3219, 4.77
859.0, 1.3203, 4.78
860.0, 1.3175, 4.81
861.0, 1.3142, 4.85
862.0, 1.3115, 4.88
863.0, 1.3062, 4.94
864.0, 1.3049, 4.96
865.0, 1.3024, 4.98
866.0, 1.2969, 5.05
867.0, 1.2943, 5.08
868.0, 1.2914, 5.11
869.0, 1.2902, 5.13
870.0, 1.2871, 5.16
871.0, 1.2827, 5.22
872.0, 1.2793, 5.26
873.0, 1.2776, 5.28
874.0, 1.2756, 5.30
875.0, 1.2713, 5.35
876.0, 1.2690, 5.38
877.0, 1.2692, 5.38
878.0, 1.2639, 5.45
879.0, 1.2649, 5.43
880.0, 1.2590, 5.51
881.0, 1.2557, 5.55
882.0, 1.2556, 5.55
883.0, 1.2516, 5.60
884.0, 1.2518, 5.60
885.0, 1.2478, 5.65
886.0, 1.2467, 5.67
887.0, 1.2448, 5.69
888.0, 1.2413, 5.74
889.0, 1.2398, 5.76
890.0, 1.2372, 5.79
891.0, 1.2336, 5.84
892.0, 1.2333, 5.84
893.0, 1.2292, 5.90
894.0, 1.2274, 5.92
895.0, 1.2270, 5.93
896.0, 1.2226, 5.99
897.0, 1.2208, 6.01
898.0, 1.2200, 6.03
899.0, 1.2181, 6.05
900.0, 1.2141, 6.11
901.0, 1.2153, 6.09
902.0, 1.2121, 6.14
903.0, 1.2096, 6.17
904.0, 1.2086, 6.19
905.0, 1.2052, 6.23
906.0, 1.2045, 6.24
907.0, 1.2029, 6.27
908.0, 1.2003, 6.31
909.0, 1.2012, 6.29
910.0, 1.1999, 6.31
911.0, 1.1965, 6.36
912.0, 1.1948, 6.39
913.0, 1.1953, 6.38
914.0, 1.1932, 6.41
915.0, 1.1893, 6.47
916.0, 1.1878, 6.49
917.0, 1.1899, 6.46
918.0, 1.1903, 6.45
919.0, 1.1854, 6.53
920.0, 1.1856, 6.52
921.0, 1.1874, 6.50
922.0, 1.1842, 6.54
923.0, 1.1860, 6.52
924.0, 1.1846, 6.54
925.0, 1.1829, 6.56
926.0, 1.1845, 6.54
927.0, 1.1820, 6.58
928.0, 1.1855, 6.52
929.0, 1.1852, 6.53
930.0, 1.1864, 6.51
931.0, 1.1881, 6.48
932.0, 1.1889, 6.47
933.0, 1.1889, 6.47
934.0, 1.1904, 6.45
935.0, 1.1903, 6.45
936.0, 1.1935, 6.41
937.0, 1.1957, 6.37
938.0, 1.1966, 6.36
939.0, 1.1983, 6.33
940.0, 1.2005, 6.30
941.0, 1.2030, 6.27
942.0, 1.2039, 6.25
943.0, 1.2074, 6.20
944.0, 1.2108, 6.15
945.0, 1.2123, 6.13
946.0, 1.2184, 6.05
947.0, 1.2207, 6.02
948.0, 1.2235, 5.98
949.0, 1.2292, 5.90
950.0, 1.2307, 5.88
951.0, 1.2386, 5.77
952.0, 1.2426, 5.72
953.0, 1.2487, 5.64
954.0, 1.2552, 5.56
955.0, 1.2620, 5.47
956.0, 1.2680, 5.40
957.0, 1.2732, 5.33
958.0, 1.2796, 5.25
959.0, 1.2813, 5.23
960.0, 1.2839, 5.20
961.0, 1.2868, 5.17
962.0, 1.2886, 5.15
963.0, 1.2891, 5.14
964.0, 1.2912, 5.11
965.0, 1.2907, 5.12
966.0, 1.2916, 5.11
967.0, 1.2919, 5.11
968.0, 1.2936, 5.09
969.0, 1.2914, 5.11
970.0, 1.2899, 5.13
971.0, 1.2916, 5.11
972.0, 1.2918, 5.11
973.0, 1.2903, 5.12
974.0, 1.2898, 5.13
975.0, 1.2856, 5.18
976.0, 1.2877, 5.16
977.0, 1.2861, 5.18
978.0, 1.2831, 5.21
979.0, 1.2838, 5.20
980.0, 1.2815, 5.23
981.0, 1.2789, 5.26
982.0, 1.2770, 5.28
983.0, 1.2734, 5.33
984.0, 1.2709, 5.36
985.0, 1.2673, 5.40
986.0, 1.2657, 5.42
987.0, 1.2639, 5.45
988.0, 1.2628, 5.46
989.0, 1.2585, 5.51
990.0, 1.2567, 5.54
991.0, 1.2550, 5.56
992.0, 1.2510, 5.61
993.0, 1.2477, 5.65
994.0, 1.2437, 5.71
995.0, 1.2408, 5.74
996.0, 1.2387, 5.77
997.0, 1.2350, 5.82
998.0, 1.2314, 5.87
999.0, 1.2280, 5.91
1000.0, 1.2257, 5.95
1001.0, 1.2218, 6.00
1002.0, 1.2191, 6.04
1003.0, 1.2163, 6.08
1004.0, 1.2131, 6.12
1005.0, 1.2086, 6.19
1006.0, 1.2069, 6.21
1007.0, 1.2027, 6.27
1008.0, 1.1987, 6.33
1009.0, 1.1960, 6.37
1010.0, 1.1943, 6.39
1011.0, 1.1898, 6.46
1012.0, 1.1853, 6.53
1013.0, 1.1830, 6.56
1014.0, 1.1790, 6.62
1015.0, 1.1761, 6.67
1016.0, 1.1738, 6.70
1017.0, 1.1710, 6.75
1018.0, 1.1670, 6.81
1019.0, 1.1635, 6.86
1020.0, 1.1602, 6.92
1021.0, 1.1572, 6.96
1022.0, 1.1554, 6.99
1023.0, 1.1510, 7.06
1024.0, 1.1491, 7.09
1025.0, 1.1451, 7.16
1026.0, 1.1409, 7.23
1027.0, 1.1399, 7.25
1028.0, 1.1376, 7.28
1029.0, 1.1320, 7.38
1030.0, 1.1247, 7.50
1031.0, 1.1221, 7.55
1032.0, 1.1256, 7.49
1033.0, 1.1230, 7.53
1034.0, 1.1206, 7.58
1035.0, 1.1203, 7.58
1036.0, 1.1146, 7.68
1037.0, 1.1087, 7.79
1038.0, 1.1058, 7.84
1039.0, 1.1030, 7.89
1040.0, 1.0997, 7.95
1041.0, 1.0987, 7.97
1042.0, 1.0982, 7.98
1043.0, 1.0939, 8.06
1044.0, 1.0924, 8.08
1045.0, 1.0907, 8.11
1046.0, 1.0880, 8.17
1047.0, 1.0869, 8.19
1048.0, 1.0861, 8.20
1049.0, 1.0857, 8.21
1050.0, 1.0818, 8.28
1051.0, 1.0822, 8.28
1052.0, 1.0823, 8.27
1053.0, 1.0799, 8.32
1054.0, 1.0730, 8.45
1055.0, 1.0693, 8.52
1056.0, 1.0677, 8.56
1057.0, 1.0668, 8.58
1058.0, 1.0633, 8.64
1059.0, 1.0635, 8.64
1060.0, 1.0619, 8.67
1061.0, 1.0837, 8.25
1062.0, 1.0932, 8.07
1063.0, 1.1036, 7.88
1064.0, 1.0617, 8.68
1065.0, 1.0609, 8.69
1066.0, 1.0590, 8.73
1067.0, 1.0541, 8.83
1068.0, 1.0513, 8.89
1069.0, 1.0516, 8.88
1070.0, 1.0511, 8.89
1071.0, 1.0514, 8.88
1072.0, 1.0499, 8.92
1073.0, 1.0511, 8.89
1074.0, 1.0520, 8.87
1075.0, 1.0505, 8.90
1076.0, 1.0532, 8.85
1077.0, 1.0547, 8.82
1078.0, 1.0532, 8.85
1079.0, 1.0544, 8.82
1080.0, 1.0513, 8.89
1081.0, 1.0433, 9.05
1082.0, 1.0428, 9.06
1083.0, 1.0438, 9.04
1084.0, 1.0451, 9.01
1085.0, 1.0439, 9.04
1086.0, 1.0449, 9.02
1087.0, 1.0480, 8.95
1088.0, 1.0489, 8.94
1089.0, 1.0475, 8.96
1090.0, 1.0477, 8.96
1091.0, 1.0525, 8.86
1092.0, 1.0537, 8.84
1093.0, 1.0563, 8.78
1094.0, 1.0551, 8.81
1095.0, 1.0595, 8.72
1096.0, 1.0612, 8.68
1097.0, 1.0610, 8.69
1098.0, 1.0534, 8.84
1099.0, 1.0484, 8.95
1100.0, 1.0497, 8.92
