Sample Name, Sample-13
Time, February 03 21:26:23 2013
Operator, Kolloid
Lamp, 0
Slit,0.0
Scan From, 1100.0nm
Scan To, 400.0nm
Scan Step, 1.0nm
Sample Filter, 10
memo, 
573.0, 0.2239, 59.72
574.0, 0.2246, 59.62
575.0, 0.2252, 59.53
576.0, 0.2262, 59.40
577.0, 0.2269, 59.30
578.0, 0.2278, 59.18
579.0, 0.2286, 59.07
580.0, 0.2293, 58.98
581.0, 0.2300, 58.88
582.0, 0.2309, 58.77
583.0, 0.2321, 58.60
584.0, 0.2329, 58.50
585.0, 0.2337, 58.39
586.0, 0.2341, 58.34
587.0, 0.2348, 58.23
588.0, 0.2362, 58.04
589.0, 0.2370, 57.94
590.0, 0.2379, 57.83
591.0, 0.2383, 57.78
592.0, 0.2393, 57.63
593.0, 0.2407, 57.45
594.0, 0.2410, 57.41
595.0, 0.2425, 57.21
596.0, 0.2431, 57.13
597.0, 0.2443, 56.98
598.0, 0.2454, 56.84
599.0, 0.2462, 56.73
600.0, 0.2470, 56.62
601.0, 0.2478, 56.51
602.0, 0.2490, 56.36
603.0, 0.2499, 56.25
604.0, 0.2507, 56.14
605.0, 0.2516, 56.03
606.0, 0.2522, 55.96
607.0, 0.2533, 55.80
608.0, 0.2544, 55.67
609.0, 0.2549, 55.60
610.0, 0.2563, 55.42
611.0, 0.2566, 55.38
612.0, 0.2573, 55.30
613.0, 0.2586, 55.13
614.0, 0.2595, 55.01
615.0, 0.2604, 54.90
616.0, 0.2612, 54.80
617.0, 0.2618, 54.72
618.0, 0.2630, 54.58
619.0, 0.2636, 54.50
620.0, 0.2647, 54.36
621.0, 0.2652, 54.30
622.0, 0.2663, 54.16
623.0, 0.2671, 54.06
624.0, 0.2682, 53.93
625.0, 0.2686, 53.87
626.0, 0.2695, 53.76
627.0, 0.2703, 53.66
628.0, 0.2710, 53.58
629.0, 0.2720, 53.46
630.0, 0.2728, 53.35
631.0, 0.2735, 53.28
632.0, 0.2745, 53.15
633.0, 0.2757, 53.00
634.0, 0.2762, 52.95
635.0, 0.2766, 52.89
636.0, 0.2774, 52.79
637.0, 0.2786, 52.65
638.0, 0.2791, 52.59
639.0, 0.2800, 52.48
640.0, 0.2805, 52.42
641.0, 0.2813, 52.32
642.0, 0.2823, 52.20
643.0, 0.2830, 52.12
644.0, 0.2833, 52.08
645.0, 0.2845, 51.94
646.0, 0.2849, 51.89
647.0, 0.2859, 51.77
648.0, 0.2865, 51.70
649.0, 0.2869, 51.65
650.0, 0.2881, 51.52
651.0, 0.2886, 51.46
652.0, 0.2889, 51.42
653.0, 0.2897, 51.32
654.0, 0.2902, 51.26
655.0, 0.2912, 51.15
656.0, 0.2919, 51.06
657.0, 0.2925, 50.99
658.0, 0.2931, 50.92
659.0, 0.2939, 50.83
660.0, 0.2943, 50.78
661.0, 0.2948, 50.72
662.0, 0.2958, 50.60
663.0, 0.2963, 50.55
664.0, 0.2969, 50.48
665.0, 0.2973, 50.43
666.0, 0.2980, 50.35
667.0, 0.2987, 50.27
668.0, 0.2989, 50.24
669.0, 0.2998, 50.14
670.0, 0.3002, 50.10
671.0, 0.3006, 50.05
672.0, 0.3016, 49.94
673.0, 0.3017, 49.92
674.0, 0.3026, 49.81
675.0, 0.3025, 49.83
676.0, 0.3034, 49.72
677.0, 0.3034, 49.73
678.0, 0.3046, 49.59
679.0, 0.3050, 49.55
680.0, 0.3053, 49.51
681.0, 0.3057, 49.46
682.0, 0.3061, 49.42
683.0, 0.3066, 49.37
684.0, 0.3075, 49.26
685.0, 0.3078, 49.23
686.0, 0.3085, 49.15
687.0, 0.3085, 49.14
688.0, 0.3091, 49.08
689.0, 0.3094, 49.04
690.0, 0.3100, 48.98
691.0, 0.3104, 48.93
692.0, 0.3118, 48.77
693.0, 0.3115, 48.81
694.0, 0.3121, 48.75
695.0, 0.3121, 48.74
696.0, 0.3126, 48.69
697.0, 0.3133, 48.61
698.0, 0.3138, 48.55
699.0, 0.3144, 48.49
700.0, 0.3137, 48.56
701.0, 0.3149, 48.43
702.0, 0.3155, 48.36
703.0, 0.3159, 48.32
704.0, 0.3164, 48.26
705.0, 0.3170, 48.19
706.0, 0.3173, 48.16
707.0, 0.3175, 48.14
708.0, 0.3181, 48.08
709.0, 0.3184, 48.04
710.0, 0.3188, 48.00
711.0, 0.3193, 47.94
712.0, 0.3197, 47.90
713.0, 0.3204, 47.82
714.0, 0.3204, 47.82
715.0, 0.3210, 47.75
716.0, 0.3217, 47.68
717.0, 0.3222, 47.62
718.0, 0.3223, 47.61
719.0, 0.3229, 47.55
720.0, 0.3235, 47.47
721.0, 0.3235, 47.47
722.0, 0.3243, 47.39
723.0, 0.3246, 47.36
724.0, 0.3250, 47.31
725.0, 0.3255, 47.26
726.0, 0.3265, 47.15
727.0, 0.3267, 47.13
728.0, 0.3268, 47.12
729.0, 0.3278, 47.01
730.0, 0.3282, 46.96
731.0, 0.3289, 46.89
732.0, 0.3296, 46.82
733.0, 0.3303, 46.74
734.0, 0.3307, 46.70
735.0, 0.3309, 46.68
736.0, 0.3314, 46.62
737.0, 0.3322, 46.54
738.0, 0.3322, 46.53
739.0, 0.3321, 46.55
740.0, 0.3324, 46.51
741.0, 0.3327, 46.49
742.0, 0.3325, 46.50
743.0, 0.3324, 46.51
744.0, 0.3328, 46.48
745.0, 0.3325, 46.50
746.0, 0.3322, 46.54
747.0, 0.3320, 46.56
748.0, 0.3320, 46.56
749.0, 0.3321, 46.55
750.0, 0.3325, 46.51
751.0, 0.3318, 46.58
752.0, 0.3319, 46.57
753.0, 0.3317, 46.59
754.0, 0.3316, 46.60
755.0, 0.3312, 46.64
756.0, 0.3317, 46.59
757.0, 0.3311, 46.65
758.0, 0.3306, 46.71
759.0, 0.3303, 46.74
760.0, 0.3301, 46.76
761.0, 0.3301, 46.76
762.0, 0.3302, 46.75
763.0, 0.3297, 46.80
764.0, 0.3288, 46.90
765.0, 0.3287, 46.91
766.0, 0.3282, 46.97
767.0, 0.3283, 46.95
768.0, 0.3282, 46.97
769.0, 0.3279, 47.00
770.0, 0.3270, 47.09
771.0, 0.3261, 47.20
772.0, 0.3262, 47.19
773.0, 0.3256, 47.25
774.0, 0.3256, 47.25
775.0, 0.3251, 47.30
776.0, 0.3239, 47.43
777.0, 0.3237, 47.45
778.0, 0.3230, 47.53
779.0, 0.3228, 47.55
780.0, 0.3221, 47.63
781.0, 0.3215, 47.69
782.0, 0.3209, 47.76
783.0, 0.3201, 47.85
784.0, 0.3197, 47.90
785.0, 0.3190, 47.97
786.0, 0.3186, 48.01
787.0, 0.3174, 48.15
788.0, 0.3176, 48.13
789.0, 0.3167, 48.22
790.0, 0.3162, 48.29
791.0, 0.3150, 48.41
792.0, 0.3145, 48.48
793.0, 0.3133, 48.61
794.0, 0.3128, 48.66
795.0, 0.3120, 48.75
796.0, 0.3112, 48.84
797.0, 0.3109, 48.88
798.0, 0.3103, 48.95
799.0, 0.3096, 49.03
800.0, 0.3086, 49.13
801.0, 0.3082, 49.18
802.0, 0.3078, 49.23
803.0, 0.3066, 49.36
804.0, 0.3060, 49.43
805.0, 0.3049, 49.55
806.0, 0.3042, 49.64
807.0, 0.3037, 49.70
808.0, 0.3029, 49.78
809.0, 0.3023, 49.86
810.0, 0.3014, 49.96
811.0, 0.3009, 50.01
812.0, 0.2999, 50.13
813.0, 0.2996, 50.17
814.0, 0.2992, 50.21
815.0, 0.2982, 50.33
816.0, 0.2973, 50.43
817.0, 0.2969, 50.48
818.0, 0.2964, 50.54
819.0, 0.2956, 50.63
820.0, 0.2952, 50.67
821.0, 0.2944, 50.76
822.0, 0.2943, 50.78
823.0, 0.2936, 50.86
824.0, 0.2935, 50.87
825.0, 0.2929, 50.94
826.0, 0.2926, 50.98
827.0, 0.2922, 51.03
828.0, 0.2921, 51.04
829.0, 0.2913, 51.14
830.0, 0.2920, 51.05
831.0, 0.2921, 51.03
832.0, 0.2916, 51.09
833.0, 0.2912, 51.15
834.0, 0.2907, 51.20
835.0, 0.2901, 51.27
836.0, 0.2892, 51.38
837.0, 0.2895, 51.34
838.0, 0.2890, 51.41
839.0, 0.2884, 51.48
840.0, 0.2883, 51.48
841.0, 0.2876, 51.57
842.0, 0.2867, 51.68
843.0, 0.2865, 51.70
844.0, 0.2862, 51.73
845.0, 0.2852, 51.86
846.0, 0.2848, 51.91
847.0, 0.2841, 51.98
848.0, 0.2837, 52.04
849.0, 0.2836, 52.05
850.0, 0.2832, 52.10
851.0, 0.2812, 52.33
852.0, 0.2814, 52.32
853.0, 0.2809, 52.38
854.0, 0.2801, 52.46
855.0, 0.2799, 52.49
856.0, 0.2794, 52.55
857.0, 0.2789, 52.62
858.0, 0.2785, 52.67
859.0, 0.2784, 52.68
860.0, 0.2775, 52.79
861.0, 0.2776, 52.78
862.0, 0.2770, 52.85
863.0, 0.2761, 52.95
864.0, 0.2754, 53.05
865.0, 0.2752, 53.06
866.0, 0.2747, 53.12
867.0, 0.2748, 53.12
868.0, 0.2740, 53.21
869.0, 0.2736, 53.26
870.0, 0.2733, 53.29
871.0, 0.2731, 53.33
872.0, 0.2724, 53.41
873.0, 0.2719, 53.47
874.0, 0.2717, 53.49
875.0, 0.2718, 53.48
876.0, 0.2712, 53.55
877.0, 0.2711, 53.57
878.0, 0.2713, 53.55
879.0, 0.2706, 53.62
880.0, 0.2703, 53.67
881.0, 0.2706, 53.62
882.0, 0.2702, 53.68
883.0, 0.2702, 53.68
884.0, 0.2694, 53.78
885.0, 0.2693, 53.79
886.0, 0.2692, 53.81
887.0, 0.2688, 53.85
888.0, 0.2687, 53.87
889.0, 0.2685, 53.88
890.0, 0.2685, 53.89
891.0, 0.2687, 53.86
892.0, 0.2679, 53.97
893.0, 0.2676, 54.00
894.0, 0.2674, 54.02
895.0, 0.2677, 53.99
896.0, 0.2679, 53.96
897.0, 0.2670, 54.08
898.0, 0.2671, 54.07
899.0, 0.2668, 54.10
900.0, 0.2664, 54.15
901.0, 0.2663, 54.16
902.0, 0.2666, 54.13
903.0, 0.2665, 54.13
904.0, 0.2661, 54.19
905.0, 0.2662, 54.17
906.0, 0.2662, 54.17
907.0, 0.2663, 54.17
908.0, 0.2663, 54.17
909.0, 0.2666, 54.12
910.0, 0.2661, 54.18
911.0, 0.2660, 54.20
912.0, 0.2660, 54.19
913.0, 0.2669, 54.09
914.0, 0.2667, 54.11
915.0, 0.2670, 54.07
916.0, 0.2673, 54.03
917.0, 0.2677, 53.99
918.0, 0.2686, 53.88
919.0, 0.2692, 53.80
920.0, 0.2698, 53.73
921.0, 0.2704, 53.66
922.0, 0.2709, 53.60
923.0, 0.2719, 53.47
924.0, 0.2734, 53.29
925.0, 0.2748, 53.12
926.0, 0.2756, 53.02
927.0, 0.2776, 52.77
928.0, 0.2783, 52.68
929.0, 0.2811, 52.34
930.0, 0.2827, 52.16
931.0, 0.2846, 51.93
932.0, 0.2868, 51.67
933.0, 0.2886, 51.45
934.0, 0.2913, 51.14
935.0, 0.2937, 50.85
936.0, 0.2962, 50.55
937.0, 0.2990, 50.23
938.0, 0.3018, 49.91
939.0, 0.3050, 49.55
940.0, 0.3080, 49.21
941.0, 0.3107, 48.90
942.0, 0.3142, 48.50
943.0, 0.3180, 48.09
944.0, 0.3214, 47.71
945.0, 0.3251, 47.31
946.0, 0.3295, 46.82
947.0, 0.3344, 46.31
948.0, 0.3394, 45.77
949.0, 0.3454, 45.15
950.0, 0.3501, 44.66
951.0, 0.3573, 43.93
952.0, 0.3642, 43.23
953.0, 0.3714, 42.52
954.0, 0.3789, 41.80
955.0, 0.3859, 41.12
956.0, 0.3927, 40.48
957.0, 0.3989, 39.91
958.0, 0.4049, 39.36
959.0, 0.4095, 38.95
960.0, 0.4132, 38.62
961.0, 0.4162, 38.35
962.0, 0.4186, 38.14
963.0, 0.4212, 37.91
964.0, 0.4222, 37.83
965.0, 0.4238, 37.68
966.0, 0.4253, 37.56
967.0, 0.4260, 37.50
968.0, 0.4272, 37.39
969.0, 0.4271, 37.41
970.0, 0.4280, 37.33
971.0, 0.4283, 37.30
972.0, 0.4290, 37.24
973.0, 0.4291, 37.23
974.0, 0.4289, 37.25
975.0, 0.4294, 37.21
976.0, 0.4288, 37.26
977.0, 0.4286, 37.27
978.0, 0.4281, 37.32
979.0, 0.4278, 37.35
980.0, 0.4269, 37.42
981.0, 0.4259, 37.51
982.0, 0.4250, 37.58
983.0, 0.4236, 37.70
984.0, 0.4220, 37.85
985.0, 0.4210, 37.93
986.0, 0.4198, 38.03
987.0, 0.4180, 38.19
988.0, 0.4169, 38.29
989.0, 0.4145, 38.50
990.0, 0.4132, 38.62
991.0, 0.4114, 38.78
992.0, 0.4091, 38.99
993.0, 0.4073, 39.15
994.0, 0.4053, 39.33
995.0, 0.4032, 39.51
996.0, 0.4009, 39.73
997.0, 0.3988, 39.92
998.0, 0.3960, 40.18
999.0, 0.3937, 40.40
1000.0, 0.3910, 40.64
1001.0, 0.3890, 40.84
1002.0, 0.3869, 41.03
1003.0, 0.3843, 41.28
1004.0, 0.3821, 41.49
1005.0, 0.3788, 41.80
1006.0, 0.3768, 42.00
1007.0, 0.3742, 42.25
1008.0, 0.3714, 42.52
1009.0, 0.3694, 42.72
1010.0, 0.3667, 42.99
1011.0, 0.3639, 43.26
1012.0, 0.3611, 43.54
1013.0, 0.3583, 43.82
1014.0, 0.3558, 44.08
1015.0, 0.3533, 44.33
1016.0, 0.3509, 44.58
1017.0, 0.3482, 44.86
1018.0, 0.3447, 45.22
1019.0, 0.3425, 45.45
1020.0, 0.3400, 45.71
1021.0, 0.3374, 45.98
1022.0, 0.3346, 46.28
1023.0, 0.3320, 46.56
1024.0, 0.3298, 46.79
1025.0, 0.3269, 47.11
1026.0, 0.3249, 47.33
1027.0, 0.3219, 47.66
1028.0, 0.3198, 47.88
1029.0, 0.3178, 48.11
1030.0, 0.3155, 48.36
1031.0, 0.3136, 48.58
1032.0, 0.3113, 48.83
1033.0, 0.3088, 49.11
1034.0, 0.3069, 49.33
1035.0, 0.3050, 49.54
1036.0, 0.3023, 49.85
1037.0, 0.3012, 49.98
1038.0, 0.2991, 50.22
1039.0, 0.2967, 50.50
1040.0, 0.2950, 50.70
1041.0, 0.2936, 50.87
1042.0, 0.2921, 51.04
1043.0, 0.2899, 51.29
1044.0, 0.2888, 51.43
1045.0, 0.2871, 51.63
1046.0, 0.2842, 51.98
1047.0, 0.2838, 52.03
1048.0, 0.2824, 52.19
1049.0, 0.2815, 52.30
1050.0, 0.2802, 52.46
1051.0, 0.2788, 52.63
1052.0, 0.2779, 52.74
1053.0, 0.2760, 52.96
1054.0, 0.2753, 53.05
1055.0, 0.2745, 53.16
1056.0, 0.2733, 53.30
1057.0, 0.2727, 53.37
1058.0, 0.2718, 53.48
1059.0, 0.2708, 53.61
1060.0, 0.2701, 53.69
1061.0, 0.2888, 51.43
1062.0, 0.3005, 50.06
1063.0, 0.3088, 49.12
1064.0, 0.2680, 53.95
1065.0, 0.2672, 54.05
1066.0, 0.2669, 54.09
1067.0, 0.2663, 54.16
1068.0, 0.2656, 54.24
1069.0, 0.2663, 54.17
1070.0, 0.2654, 54.27
1071.0, 0.2643, 54.41
1072.0, 0.2649, 54.34
1073.0, 0.2655, 54.26
1074.0, 0.2637, 54.49
1075.0, 0.2656, 54.24
1076.0, 0.2653, 54.28
1077.0, 0.2656, 54.25
1078.0, 0.2666, 54.12
1079.0, 0.2660, 54.20
1080.0, 0.2666, 54.13
1081.0, 0.2646, 54.38
1082.0, 0.2667, 54.11
1083.0, 0.2672, 54.05
1084.0, 0.2679, 53.96
1085.0, 0.2677, 53.99
1086.0, 0.2686, 53.87
1087.0, 0.2699, 53.72
1088.0, 0.2709, 53.60
1089.0, 0.2696, 53.76
1090.0, 0.2715, 53.52
1091.0, 0.2722, 53.43
1092.0, 0.2738, 53.24
1093.0, 0.2730, 53.34
1094.0, 0.2751, 53.08
1095.0, 0.2754, 53.04
1096.0, 0.2776, 52.78
1097.0, 0.2784, 52.67
1098.0, 0.2765, 52.90
1099.0, 0.2804, 52.43
1100.0, 0.2808, 52.38
