Sample Name, Sample-11
Time, February 03 21:20:48 2013
Operator, Kolloid
Lamp, 0
Slit,0.0
Scan From, 1100.0nm
Scan To, 400.0nm
Scan Step, 1.0nm
Sample Filter, 10
memo, 
830.0, 0.0973, 79.94
831.0, 0.0981, 79.78
832.0, 0.0984, 79.73
833.0, 0.0987, 79.66
834.0, 0.0992, 79.59
835.0, 0.0988, 79.66
836.0, 0.0988, 79.65
837.0, 0.0993, 79.56
838.0, 0.0993, 79.57
839.0, 0.0992, 79.58
840.0, 0.0995, 79.52
841.0, 0.0993, 79.56
842.0, 0.0994, 79.53
843.0, 0.0992, 79.59
844.0, 0.0994, 79.55
845.0, 0.0990, 79.61
846.0, 0.0993, 79.56
847.0, 0.0992, 79.57
848.0, 0.0990, 79.62
849.0, 0.0995, 79.52
850.0, 0.0992, 79.59
851.0, 0.0986, 79.69
852.0, 0.0989, 79.63
853.0, 0.0990, 79.61
854.0, 0.0991, 79.59
855.0, 0.0987, 79.66
856.0, 0.0987, 79.67
857.0, 0.0991, 79.59
858.0, 0.0987, 79.67
859.0, 0.0994, 79.55
860.0, 0.0990, 79.62
861.0, 0.0990, 79.62
862.0, 0.0991, 79.60
863.0, 0.0989, 79.64
864.0, 0.0988, 79.65
865.0, 0.0989, 79.63
866.0, 0.0988, 79.65
867.0, 0.0988, 79.65
868.0, 0.0989, 79.64
869.0, 0.0990, 79.62
870.0, 0.0990, 79.62
871.0, 0.0991, 79.59
872.0, 0.0990, 79.63
873.0, 0.0992, 79.58
874.0, 0.0991, 79.59
875.0, 0.0995, 79.53
876.0, 0.0997, 79.49
877.0, 0.0992, 79.57
878.0, 0.0998, 79.47
879.0, 0.0998, 79.46
880.0, 0.1001, 79.42
881.0, 0.1000, 79.44
882.0, 0.1000, 79.43
883.0, 0.1005, 79.34
884.0, 0.1005, 79.34
885.0, 0.1006, 79.33
886.0, 0.1010, 79.25
887.0, 0.1010, 79.25
888.0, 0.1011, 79.23
889.0, 0.1013, 79.20
890.0, 0.1012, 79.22
891.0, 0.1014, 79.18
892.0, 0.1013, 79.20
893.0, 0.1015, 79.17
894.0, 0.1017, 79.11
895.0, 0.1021, 79.05
896.0, 0.1021, 79.04
897.0, 0.1024, 79.00
898.0, 0.1027, 78.93
899.0, 0.1027, 78.95
900.0, 0.1027, 78.94
901.0, 0.1028, 78.92
902.0, 0.1030, 78.89
903.0, 0.1033, 78.83
904.0, 0.1033, 78.83
905.0, 0.1041, 78.69
906.0, 0.1040, 78.70
907.0, 0.1043, 78.65
908.0, 0.1041, 78.68
909.0, 0.1046, 78.59
910.0, 0.1052, 78.48
911.0, 0.1054, 78.44
912.0, 0.1059, 78.36
913.0, 0.1067, 78.22
914.0, 0.1068, 78.20
915.0, 0.1067, 78.21
916.0, 0.1074, 78.09
917.0, 0.1081, 77.97
918.0, 0.1087, 77.85
919.0, 0.1099, 77.65
920.0, 0.1110, 77.44
921.0, 0.1116, 77.34
922.0, 0.1124, 77.19
923.0, 0.1141, 76.90
924.0, 0.1153, 76.69
925.0, 0.1167, 76.43
926.0, 0.1180, 76.21
927.0, 0.1195, 75.95
928.0, 0.1211, 75.67
929.0, 0.1237, 75.21
930.0, 0.1256, 74.88
931.0, 0.1277, 74.52
932.0, 0.1298, 74.16
933.0, 0.1322, 73.76
934.0, 0.1349, 73.29
935.0, 0.1375, 72.86
936.0, 0.1403, 72.40
937.0, 0.1431, 71.92
938.0, 0.1463, 71.40
939.0, 0.1491, 70.93
940.0, 0.1525, 70.39
941.0, 0.1556, 69.89
942.0, 0.1590, 69.35
943.0, 0.1625, 68.78
944.0, 0.1668, 68.12
945.0, 0.1707, 67.49
946.0, 0.1752, 66.81
947.0, 0.1800, 66.07
948.0, 0.1854, 65.25
949.0, 0.1915, 64.34
950.0, 0.1960, 63.68
951.0, 0.2037, 62.56
952.0, 0.2109, 61.53
953.0, 0.2180, 60.53
954.0, 0.2254, 59.51
955.0, 0.2329, 58.50
956.0, 0.2398, 57.58
957.0, 0.2456, 56.80
958.0, 0.2518, 56.00
959.0, 0.2567, 55.37
960.0, 0.2602, 54.92
961.0, 0.2640, 54.46
962.0, 0.2665, 54.14
963.0, 0.2688, 53.85
964.0, 0.2706, 53.62
965.0, 0.2721, 53.44
966.0, 0.2732, 53.31
967.0, 0.2744, 53.16
968.0, 0.2755, 53.03
969.0, 0.2760, 52.97
970.0, 0.2765, 52.91
971.0, 0.2772, 52.81
972.0, 0.2783, 52.68
973.0, 0.2789, 52.61
974.0, 0.2788, 52.63
975.0, 0.2788, 52.63
976.0, 0.2789, 52.61
977.0, 0.2787, 52.64
978.0, 0.2788, 52.63
979.0, 0.2781, 52.72
980.0, 0.2775, 52.78
981.0, 0.2766, 52.90
982.0, 0.2756, 53.01
983.0, 0.2750, 53.09
984.0, 0.2742, 53.18
985.0, 0.2728, 53.36
986.0, 0.2720, 53.46
987.0, 0.2700, 53.70
988.0, 0.2691, 53.82
989.0, 0.2672, 54.05
990.0, 0.2656, 54.25
991.0, 0.2637, 54.48
992.0, 0.2625, 54.63
993.0, 0.2603, 54.91
994.0, 0.2588, 55.10
995.0, 0.2569, 55.35
996.0, 0.2548, 55.61
997.0, 0.2526, 55.90
998.0, 0.2500, 56.23
999.0, 0.2483, 56.45
1000.0, 0.2461, 56.74
1001.0, 0.2437, 57.06
1002.0, 0.2417, 57.32
1003.0, 0.2393, 57.63
1004.0, 0.2373, 57.91
1005.0, 0.2341, 58.34
1006.0, 0.2323, 58.57
1007.0, 0.2298, 58.91
1008.0, 0.2276, 59.21
1009.0, 0.2250, 59.57
1010.0, 0.2226, 59.90
1011.0, 0.2195, 60.32
1012.0, 0.2174, 60.62
1013.0, 0.2150, 60.95
1014.0, 0.2125, 61.30
1015.0, 0.2100, 61.67
1016.0, 0.2079, 61.95
1017.0, 0.2054, 62.32
1018.0, 0.2023, 62.76
1019.0, 0.2000, 63.09
1020.0, 0.1975, 63.46
1021.0, 0.1948, 63.85
1022.0, 0.1925, 64.19
1023.0, 0.1899, 64.58
1024.0, 0.1877, 64.91
1025.0, 0.1847, 65.37
1026.0, 0.1831, 65.61
1027.0, 0.1809, 65.94
1028.0, 0.1790, 66.22
1029.0, 0.1768, 66.56
1030.0, 0.1746, 66.90
1031.0, 0.1722, 67.27
1032.0, 0.1699, 67.63
1033.0, 0.1681, 67.91
1034.0, 0.1659, 68.26
1035.0, 0.1642, 68.52
1036.0, 0.1620, 68.86
1037.0, 0.1605, 69.11
1038.0, 0.1585, 69.42
1039.0, 0.1559, 69.84
1040.0, 0.1552, 69.96
1041.0, 0.1537, 70.19
1042.0, 0.1520, 70.46
1043.0, 0.1504, 70.72
1044.0, 0.1490, 70.95
1045.0, 0.1475, 71.21
1046.0, 0.1451, 71.60
1047.0, 0.1443, 71.73
1048.0, 0.1433, 71.90
1049.0, 0.1424, 72.04
1050.0, 0.1413, 72.23
1051.0, 0.1401, 72.43
1052.0, 0.1392, 72.58
1053.0, 0.1376, 72.84
1054.0, 0.1369, 72.96
1055.0, 0.1358, 73.15
1056.0, 0.1352, 73.25
1057.0, 0.1341, 73.43
1058.0, 0.1333, 73.57
1059.0, 0.1331, 73.60
1060.0, 0.1324, 73.73
1061.0, 0.1511, 70.61
1062.0, 0.1629, 68.72
1063.0, 0.1714, 67.39
1064.0, 0.1305, 74.04
1065.0, 0.1301, 74.11
1066.0, 0.1296, 74.20
1067.0, 0.1291, 74.28
1068.0, 0.1285, 74.39
1069.0, 0.1291, 74.28
1070.0, 0.1287, 74.35
1071.0, 0.1276, 74.55
1072.0, 0.1285, 74.39
1073.0, 0.1287, 74.35
1074.0, 0.1276, 74.54
1075.0, 0.1291, 74.28
1076.0, 0.1291, 74.29
1077.0, 0.1294, 74.23
1078.0, 0.1299, 74.14
1079.0, 0.1305, 74.04
1080.0, 0.1305, 74.04
1081.0, 0.1300, 74.14
1082.0, 0.1308, 73.99
1083.0, 0.1313, 73.91
1084.0, 0.1323, 73.74
1085.0, 0.1321, 73.77
1086.0, 0.1334, 73.55
1087.0, 0.1345, 73.37
1088.0, 0.1350, 73.28
1089.0, 0.1349, 73.30
1090.0, 0.1373, 72.89
1091.0, 0.1372, 72.91
1092.0, 0.1391, 72.59
1093.0, 0.1382, 72.75
1094.0, 0.1401, 72.43
1095.0, 0.1417, 72.17
1096.0, 0.1429, 71.97
1097.0, 0.1435, 71.85
1098.0, 0.1425, 72.03
1099.0, 0.1461, 71.43
1100.0, 0.1464, 71.39
