Sample Name, Sample-8
Time, February 03 21:12:10 2013
Operator, Kolloid
Lamp, 0
Slit,0.0
Scan From, 1100.0nm
Scan To, 400.0nm
Scan Step, 1.0nm
Sample Filter, 10
memo, 
595.0, 0.5947, 25.43
596.0, 0.5963, 25.33
597.0, 0.5995, 25.15
598.0, 0.6032, 24.94
599.0, 0.6044, 24.87
600.0, 0.6086, 24.63
601.0, 0.6108, 24.50
602.0, 0.6127, 24.39
603.0, 0.6164, 24.19
604.0, 0.6186, 24.07
605.0, 0.6217, 23.90
606.0, 0.6245, 23.74
607.0, 0.6266, 23.62
608.0, 0.6302, 23.43
609.0, 0.6323, 23.32
610.0, 0.6348, 23.18
611.0, 0.6367, 23.08
612.0, 0.6402, 22.90
613.0, 0.6416, 22.82
614.0, 0.6458, 22.60
615.0, 0.6470, 22.54
616.0, 0.6497, 22.40
617.0, 0.6529, 22.24
618.0, 0.6550, 22.13
619.0, 0.6572, 22.02
620.0, 0.6608, 21.84
621.0, 0.6624, 21.76
622.0, 0.6648, 21.64
623.0, 0.6672, 21.52
624.0, 0.6703, 21.37
625.0, 0.6721, 21.27
626.0, 0.6741, 21.18
627.0, 0.6772, 21.03
628.0, 0.6796, 20.91
629.0, 0.6812, 20.83
630.0, 0.6840, 20.70
631.0, 0.6859, 20.61
632.0, 0.6882, 20.50
633.0, 0.6904, 20.40
634.0, 0.6930, 20.28
635.0, 0.6944, 20.21
636.0, 0.6979, 20.05
637.0, 0.6996, 19.97
638.0, 0.7007, 19.92
639.0, 0.7033, 19.80
640.0, 0.7069, 19.64
641.0, 0.7082, 19.58
642.0, 0.7102, 19.49
643.0, 0.7125, 19.39
644.0, 0.7146, 19.29
645.0, 0.7165, 19.21
646.0, 0.7177, 19.16
647.0, 0.7212, 19.00
648.0, 0.7222, 18.96
649.0, 0.7245, 18.86
650.0, 0.7258, 18.80
651.0, 0.7276, 18.72
652.0, 0.7296, 18.64
653.0, 0.7320, 18.53
654.0, 0.7327, 18.51
655.0, 0.7344, 18.43
656.0, 0.7374, 18.31
657.0, 0.7387, 18.25
658.0, 0.7412, 18.15
659.0, 0.7429, 18.07
660.0, 0.7442, 18.02
661.0, 0.7463, 17.94
662.0, 0.7474, 17.89
663.0, 0.7489, 17.83
664.0, 0.7507, 17.76
665.0, 0.7525, 17.68
666.0, 0.7543, 17.61
667.0, 0.7555, 17.56
668.0, 0.7575, 17.48
669.0, 0.7585, 17.44
670.0, 0.7595, 17.40
671.0, 0.7606, 17.36
672.0, 0.7638, 17.23
673.0, 0.7651, 17.17
674.0, 0.7650, 17.18
675.0, 0.7678, 17.07
676.0, 0.7673, 17.09
677.0, 0.7708, 16.95
678.0, 0.7722, 16.90
679.0, 0.7735, 16.85
680.0, 0.7752, 16.78
681.0, 0.7766, 16.73
682.0, 0.7768, 16.72
683.0, 0.7796, 16.61
684.0, 0.7797, 16.61
685.0, 0.7811, 16.55
686.0, 0.7823, 16.51
687.0, 0.7843, 16.43
688.0, 0.7844, 16.43
689.0, 0.7858, 16.37
690.0, 0.7876, 16.31
691.0, 0.7889, 16.26
692.0, 0.7904, 16.20
693.0, 0.7907, 16.19
694.0, 0.7930, 16.11
695.0, 0.7935, 16.09
696.0, 0.7954, 16.02
697.0, 0.7961, 15.99
698.0, 0.7979, 15.93
699.0, 0.7989, 15.89
700.0, 0.7987, 15.90
701.0, 0.8003, 15.84
702.0, 0.8014, 15.80
703.0, 0.8032, 15.73
704.0, 0.8039, 15.71
705.0, 0.8053, 15.66
706.0, 0.8059, 15.63
707.0, 0.8068, 15.60
708.0, 0.8084, 15.55
709.0, 0.8094, 15.51
710.0, 0.8105, 15.47
711.0, 0.8114, 15.44
712.0, 0.8129, 15.38
713.0, 0.8140, 15.34
714.0, 0.8143, 15.34
715.0, 0.8158, 15.28
716.0, 0.8168, 15.25
717.0, 0.8178, 15.21
718.0, 0.8184, 15.19
719.0, 0.8196, 15.15
720.0, 0.8208, 15.11
721.0, 0.8218, 15.07
722.0, 0.8228, 15.04
723.0, 0.8226, 15.04
724.0, 0.8238, 15.00
725.0, 0.8247, 14.97
726.0, 0.8256, 14.94
727.0, 0.8261, 14.92
728.0, 0.8281, 14.86
729.0, 0.8291, 14.82
730.0, 0.8294, 14.81
731.0, 0.8307, 14.77
732.0, 0.8313, 14.75
733.0, 0.8327, 14.70
734.0, 0.8332, 14.68
735.0, 0.8339, 14.66
736.0, 0.8343, 14.65
737.0, 0.8354, 14.61
738.0, 0.8355, 14.61
739.0, 0.8359, 14.59
740.0, 0.8357, 14.60
741.0, 0.8361, 14.59
742.0, 0.8367, 14.56
743.0, 0.8362, 14.58
744.0, 0.8369, 14.56
745.0, 0.8367, 14.56
746.0, 0.8359, 14.59
747.0, 0.8358, 14.59
748.0, 0.8361, 14.58
749.0, 0.8363, 14.58
750.0, 0.8357, 14.60
751.0, 0.8359, 14.59
752.0, 0.8356, 14.60
753.0, 0.8351, 14.62
754.0, 0.8345, 14.64
755.0, 0.8344, 14.64
756.0, 0.8331, 14.69
757.0, 0.8330, 14.69
758.0, 0.8328, 14.70
759.0, 0.8317, 14.73
760.0, 0.8314, 14.75
761.0, 0.8317, 14.73
762.0, 0.8308, 14.76
763.0, 0.8303, 14.78
764.0, 0.8296, 14.81
765.0, 0.8289, 14.83
766.0, 0.8273, 14.88
767.0, 0.8266, 14.91
768.0, 0.8263, 14.92
769.0, 0.8247, 14.97
770.0, 0.8233, 15.02
771.0, 0.8231, 15.03
772.0, 0.8214, 15.09
773.0, 0.8204, 15.12
774.0, 0.8204, 15.12
775.0, 0.8177, 15.22
776.0, 0.8166, 15.26
777.0, 0.8158, 15.28
778.0, 0.8158, 15.28
779.0, 0.8132, 15.37
780.0, 0.8118, 15.42
781.0, 0.8108, 15.46
782.0, 0.8088, 15.53
783.0, 0.8070, 15.59
784.0, 0.8050, 15.67
785.0, 0.8043, 15.69
786.0, 0.8025, 15.76
787.0, 0.8006, 15.83
788.0, 0.7986, 15.90
789.0, 0.7980, 15.92
790.0, 0.7956, 16.01
791.0, 0.7943, 16.06
792.0, 0.7935, 16.09
793.0, 0.7917, 16.16
794.0, 0.7878, 16.30
795.0, 0.7874, 16.31
796.0, 0.7850, 16.41
797.0, 0.7840, 16.44
798.0, 0.7819, 16.52
799.0, 0.7806, 16.57
800.0, 0.7776, 16.69
801.0, 0.7759, 16.75
802.0, 0.7754, 16.77
803.0, 0.7733, 16.86
804.0, 0.7713, 16.93
805.0, 0.7692, 17.01
806.0, 0.7677, 17.07
807.0, 0.7655, 17.16
808.0, 0.7640, 17.22
809.0, 0.7613, 17.33
810.0, 0.7597, 17.39
811.0, 0.7580, 17.46
812.0, 0.7559, 17.54
813.0, 0.7541, 17.62
814.0, 0.7522, 17.69
815.0, 0.7499, 17.79
816.0, 0.7482, 17.86
817.0, 0.7467, 17.92
818.0, 0.7447, 18.00
819.0, 0.7433, 18.06
820.0, 0.7414, 18.14
821.0, 0.7392, 18.23
822.0, 0.7370, 18.32
823.0, 0.7357, 18.38
824.0, 0.7342, 18.44
825.0, 0.7322, 18.53
826.0, 0.7313, 18.56
827.0, 0.7297, 18.64
828.0, 0.7282, 18.70
829.0, 0.7263, 18.78
830.0, 0.7251, 18.83
831.0, 0.7239, 18.88
832.0, 0.7220, 18.97
833.0, 0.7209, 19.02
834.0, 0.7194, 19.08
835.0, 0.7178, 19.15
836.0, 0.7161, 19.22
837.0, 0.7143, 19.31
838.0, 0.7120, 19.41
839.0, 0.7106, 19.47
840.0, 0.7093, 19.53
841.0, 0.7072, 19.62
842.0, 0.7058, 19.69
843.0, 0.7036, 19.79
844.0, 0.7021, 19.86
845.0, 0.7001, 19.95
846.0, 0.6989, 20.00
847.0, 0.6971, 20.09
848.0, 0.6954, 20.16
849.0, 0.6937, 20.24
850.0, 0.6927, 20.29
851.0, 0.6897, 20.43
852.0, 0.6881, 20.50
853.0, 0.6868, 20.57
854.0, 0.6855, 20.63
855.0, 0.6834, 20.73
856.0, 0.6813, 20.83
857.0, 0.6807, 20.86
858.0, 0.6781, 20.98
859.0, 0.6770, 21.04
860.0, 0.6755, 21.11
861.0, 0.6744, 21.16
862.0, 0.6725, 21.25
863.0, 0.6716, 21.30
864.0, 0.6702, 21.37
865.0, 0.6681, 21.47
866.0, 0.6662, 21.57
867.0, 0.6659, 21.58
868.0, 0.6641, 21.67
869.0, 0.6632, 21.71
870.0, 0.6616, 21.80
871.0, 0.6602, 21.87
872.0, 0.6593, 21.91
873.0, 0.6583, 21.97
874.0, 0.6559, 22.08
875.0, 0.6556, 22.10
876.0, 0.6541, 22.18
877.0, 0.6525, 22.26
878.0, 0.6525, 22.26
879.0, 0.6513, 22.32
880.0, 0.6498, 22.40
881.0, 0.6489, 22.45
882.0, 0.6474, 22.52
883.0, 0.6465, 22.57
884.0, 0.6451, 22.64
885.0, 0.6455, 22.62
886.0, 0.6433, 22.74
887.0, 0.6428, 22.76
888.0, 0.6412, 22.84
889.0, 0.6410, 22.85
890.0, 0.6394, 22.94
891.0, 0.6396, 22.93
892.0, 0.6375, 23.04
893.0, 0.6371, 23.06
894.0, 0.6355, 23.15
895.0, 0.6355, 23.14
896.0, 0.6343, 23.21
897.0, 0.6327, 23.29
898.0, 0.6320, 23.34
899.0, 0.6318, 23.34
900.0, 0.6316, 23.35
901.0, 0.6299, 23.45
902.0, 0.6295, 23.47
903.0, 0.6287, 23.51
904.0, 0.6276, 23.57
905.0, 0.6279, 23.55
906.0, 0.6271, 23.60
907.0, 0.6257, 23.67
908.0, 0.6257, 23.68
909.0, 0.6250, 23.71
910.0, 0.6239, 23.77
911.0, 0.6242, 23.76
912.0, 0.6239, 23.78
913.0, 0.6234, 23.80
914.0, 0.6233, 23.81
915.0, 0.6220, 23.88
916.0, 0.6222, 23.87
917.0, 0.6219, 23.89
918.0, 0.6206, 23.95
919.0, 0.6221, 23.87
920.0, 0.6217, 23.90
921.0, 0.6221, 23.87
922.0, 0.6220, 23.88
923.0, 0.6221, 23.87
924.0, 0.6221, 23.87
925.0, 0.6246, 23.73
926.0, 0.6256, 23.68
927.0, 0.6256, 23.68
928.0, 0.6268, 23.62
929.0, 0.6290, 23.49
930.0, 0.6301, 23.44
931.0, 0.6315, 23.36
932.0, 0.6326, 23.30
933.0, 0.6346, 23.20
934.0, 0.6359, 23.13
935.0, 0.6384, 22.99
936.0, 0.6407, 22.87
937.0, 0.6426, 22.77
938.0, 0.6450, 22.65
939.0, 0.6473, 22.52
940.0, 0.6497, 22.40
941.0, 0.6520, 22.29
942.0, 0.6557, 22.09
943.0, 0.6585, 21.95
944.0, 0.6618, 21.79
945.0, 0.6652, 21.62
946.0, 0.6687, 21.44
947.0, 0.6734, 21.21
948.0, 0.6778, 21.00
949.0, 0.6836, 20.72
950.0, 0.6883, 20.50
951.0, 0.6946, 20.20
952.0, 0.7012, 19.90
953.0, 0.7080, 19.59
954.0, 0.7150, 19.28
955.0, 0.7212, 19.00
956.0, 0.7278, 18.72
957.0, 0.7334, 18.47
958.0, 0.7387, 18.25
959.0, 0.7438, 18.04
960.0, 0.7471, 17.90
961.0, 0.7489, 17.83
962.0, 0.7507, 17.75
963.0, 0.7530, 17.66
964.0, 0.7539, 17.62
965.0, 0.7553, 17.57
966.0, 0.7559, 17.54
967.0, 0.7567, 17.51
968.0, 0.7574, 17.48
969.0, 0.7570, 17.50
970.0, 0.7582, 17.45
971.0, 0.7574, 17.48
972.0, 0.7585, 17.44
973.0, 0.7582, 17.45
974.0, 0.7566, 17.51
975.0, 0.7564, 17.52
976.0, 0.7557, 17.55
977.0, 0.7547, 17.59
978.0, 0.7543, 17.61
979.0, 0.7532, 17.65
980.0, 0.7519, 17.70
981.0, 0.7508, 17.75
982.0, 0.7500, 17.78
983.0, 0.7483, 17.85
984.0, 0.7473, 17.89
985.0, 0.7452, 17.98
986.0, 0.7435, 18.05
987.0, 0.7413, 18.14
988.0, 0.7399, 18.20
989.0, 0.7370, 18.32
990.0, 0.7352, 18.40
991.0, 0.7329, 18.50
992.0, 0.7307, 18.59
993.0, 0.7272, 18.74
994.0, 0.7254, 18.82
995.0, 0.7231, 18.92
996.0, 0.7206, 19.03
997.0, 0.7181, 19.14
998.0, 0.7149, 19.28
999.0, 0.7129, 19.37
1000.0, 0.7091, 19.54
1001.0, 0.7061, 19.67
1002.0, 0.7039, 19.77
1003.0, 0.7009, 19.91
1004.0, 0.6984, 20.03
1005.0, 0.6954, 20.16
1006.0, 0.6921, 20.32
1007.0, 0.6897, 20.43
1008.0, 0.6869, 20.56
1009.0, 0.6839, 20.71
1010.0, 0.6808, 20.85
1011.0, 0.6767, 21.05
1012.0, 0.6737, 21.20
1013.0, 0.6716, 21.30
1014.0, 0.6683, 21.46
1015.0, 0.6651, 21.62
1016.0, 0.6627, 21.74
1017.0, 0.6597, 21.89
1018.0, 0.6566, 22.05
1019.0, 0.6536, 22.20
1020.0, 0.6505, 22.36
1021.0, 0.6463, 22.58
1022.0, 0.6436, 22.72
1023.0, 0.6406, 22.88
1024.0, 0.6386, 22.98
1025.0, 0.6344, 23.21
1026.0, 0.6321, 23.33
1027.0, 0.6303, 23.42
1028.0, 0.6274, 23.58
1029.0, 0.6248, 23.73
1030.0, 0.6225, 23.85
1031.0, 0.6188, 24.05
1032.0, 0.6169, 24.16
1033.0, 0.6147, 24.28
1034.0, 0.6127, 24.40
1035.0, 0.6107, 24.51
1036.0, 0.6067, 24.74
1037.0, 0.6051, 24.82
1038.0, 0.6031, 24.94
1039.0, 0.6005, 25.09
1040.0, 0.5992, 25.17
1041.0, 0.5959, 25.35
1042.0, 0.5940, 25.47
1043.0, 0.5921, 25.58
1044.0, 0.5909, 25.65
1045.0, 0.5889, 25.77
1046.0, 0.5851, 25.99
1047.0, 0.5839, 26.07
1048.0, 0.5830, 26.12
1049.0, 0.5817, 26.20
1050.0, 0.5803, 26.29
1051.0, 0.5775, 26.45
1052.0, 0.5762, 26.54
1053.0, 0.5747, 26.63
1054.0, 0.5735, 26.70
1055.0, 0.5726, 26.75
1056.0, 0.5715, 26.82
1057.0, 0.5687, 27.00
1058.0, 0.5669, 27.11
1059.0, 0.5669, 27.11
1060.0, 0.5662, 27.15
1061.0, 0.5853, 25.98
1062.0, 0.5949, 25.41
1063.0, 0.6045, 24.86
1064.0, 0.5623, 27.40
1065.0, 0.5610, 27.48
1066.0, 0.5600, 27.54
1067.0, 0.5598, 27.56
1068.0, 0.5592, 27.59
1069.0, 0.5578, 27.68
1070.0, 0.5577, 27.69
1071.0, 0.5574, 27.71
1072.0, 0.5577, 27.69
1073.0, 0.5556, 27.82
1074.0, 0.5551, 27.85
1075.0, 0.5562, 27.79
1076.0, 0.5564, 27.77
1077.0, 0.5546, 27.89
1078.0, 0.5551, 27.86
1079.0, 0.5552, 27.85
1080.0, 0.5560, 27.80
1081.0, 0.5557, 27.81
1082.0, 0.5536, 27.95
1083.0, 0.5542, 27.91
1084.0, 0.5556, 27.82
1085.0, 0.5550, 27.86
1086.0, 0.5560, 27.80
1087.0, 0.5547, 27.88
1088.0, 0.5549, 27.86
1089.0, 0.5549, 27.87
1090.0, 0.5569, 27.74
1091.0, 0.5583, 27.65
1092.0, 0.5594, 27.58
1093.0, 0.5558, 27.81
1094.0, 0.5572, 27.72
1095.0, 0.5583, 27.65
1096.0, 0.5605, 27.51
1097.0, 0.5629, 27.36
1098.0, 0.5632, 27.34
1099.0, 0.5602, 27.53
1100.0, 0.5607, 27.50
