Sample Name, Sample-7
Time, February 03 21:07:49 2013
Operator, Kolloid
Lamp, 0
Slit,0.0
Scan From, 1100.0nm
Scan To, 400.0nm
Scan Step, 1.0nm
Sample Filter, 10
memo, 
869.0, 0.2625, 54.64
870.0, 0.2621, 54.69
871.0, 0.2619, 54.71
872.0, 0.2614, 54.77
873.0, 0.2609, 54.84
874.0, 0.2604, 54.90
875.0, 0.2607, 54.87
876.0, 0.2600, 54.95
877.0, 0.2594, 55.03
878.0, 0.2601, 54.94
879.0, 0.2594, 55.03
880.0, 0.2593, 55.05
881.0, 0.2593, 55.04
882.0, 0.2589, 55.10
883.0, 0.2588, 55.11
884.0, 0.2585, 55.14
885.0, 0.2584, 55.15
886.0, 0.2579, 55.22
887.0, 0.2578, 55.23
888.0, 0.2576, 55.26
889.0, 0.2576, 55.26
890.0, 0.2575, 55.27
891.0, 0.2571, 55.32
892.0, 0.2569, 55.35
893.0, 0.2564, 55.41
894.0, 0.2562, 55.44
895.0, 0.2570, 55.34
896.0, 0.2565, 55.40
897.0, 0.2561, 55.44
898.0, 0.2561, 55.45
899.0, 0.2561, 55.45
900.0, 0.2560, 55.46
901.0, 0.2554, 55.53
902.0, 0.2555, 55.52
903.0, 0.2554, 55.54
904.0, 0.2549, 55.60
905.0, 0.2553, 55.55
906.0, 0.2554, 55.53
907.0, 0.2555, 55.53
908.0, 0.2552, 55.57
909.0, 0.2552, 55.57
910.0, 0.2555, 55.53
911.0, 0.2558, 55.49
912.0, 0.2551, 55.58
913.0, 0.2561, 55.45
914.0, 0.2564, 55.42
915.0, 0.2560, 55.46
916.0, 0.2563, 55.42
917.0, 0.2566, 55.38
918.0, 0.2572, 55.30
919.0, 0.2583, 55.17
920.0, 0.2586, 55.13
921.0, 0.2595, 55.02
922.0, 0.2599, 54.97
923.0, 0.2612, 54.81
924.0, 0.2628, 54.61
925.0, 0.2635, 54.51
926.0, 0.2650, 54.33
927.0, 0.2666, 54.13
928.0, 0.2676, 54.01
929.0, 0.2703, 53.67
930.0, 0.2721, 53.44
931.0, 0.2738, 53.23
932.0, 0.2756, 53.02
933.0, 0.2781, 52.72
934.0, 0.2802, 52.45
935.0, 0.2829, 52.13
936.0, 0.2855, 51.83
937.0, 0.2881, 51.51
938.0, 0.2910, 51.17
939.0, 0.2941, 50.81
940.0, 0.2970, 50.46
941.0, 0.2999, 50.13
942.0, 0.3033, 49.74
943.0, 0.3067, 49.35
944.0, 0.3106, 48.91
945.0, 0.3141, 48.52
946.0, 0.3188, 48.00
947.0, 0.3235, 47.48
948.0, 0.3289, 46.89
949.0, 0.3345, 46.29
950.0, 0.3391, 45.80
951.0, 0.3466, 45.02
952.0, 0.3537, 44.29
953.0, 0.3609, 43.56
954.0, 0.3679, 42.87
955.0, 0.3756, 42.11
956.0, 0.3825, 41.45
957.0, 0.3883, 40.90
958.0, 0.3945, 40.31
959.0, 0.3989, 39.91
960.0, 0.4031, 39.53
961.0, 0.4056, 39.30
962.0, 0.4083, 39.06
963.0, 0.4103, 38.88
964.0, 0.4121, 38.72
965.0, 0.4134, 38.60
966.0, 0.4148, 38.48
967.0, 0.4150, 38.46
968.0, 0.4161, 38.36
969.0, 0.4164, 38.34
970.0, 0.4171, 38.28
971.0, 0.4173, 38.25
972.0, 0.4177, 38.22
973.0, 0.4178, 38.21
974.0, 0.4178, 38.21
975.0, 0.4178, 38.21
976.0, 0.4176, 38.23
977.0, 0.4172, 38.27
978.0, 0.4165, 38.32
979.0, 0.4161, 38.37
980.0, 0.4149, 38.47
981.0, 0.4139, 38.56
982.0, 0.4131, 38.63
983.0, 0.4117, 38.75
984.0, 0.4105, 38.86
985.0, 0.4087, 39.02
986.0, 0.4077, 39.11
987.0, 0.4062, 39.25
988.0, 0.4045, 39.40
989.0, 0.4022, 39.61
990.0, 0.4003, 39.79
991.0, 0.3984, 39.96
992.0, 0.3967, 40.12
993.0, 0.3942, 40.35
994.0, 0.3925, 40.50
995.0, 0.3906, 40.68
996.0, 0.3878, 40.94
997.0, 0.3857, 41.14
998.0, 0.3831, 41.39
999.0, 0.3808, 41.61
1000.0, 0.3784, 41.84
1001.0, 0.3756, 42.11
1002.0, 0.3734, 42.32
1003.0, 0.3708, 42.58
1004.0, 0.3689, 42.77
1005.0, 0.3658, 43.07
1006.0, 0.3629, 43.36
1007.0, 0.3606, 43.59
1008.0, 0.3580, 43.85
1009.0, 0.3556, 44.10
1010.0, 0.3524, 44.42
1011.0, 0.3496, 44.71
1012.0, 0.3469, 44.99
1013.0, 0.3442, 45.27
1014.0, 0.3417, 45.53
1015.0, 0.3387, 45.85
1016.0, 0.3361, 46.12
1017.0, 0.3334, 46.41
1018.0, 0.3304, 46.73
1019.0, 0.3276, 47.03
1020.0, 0.3251, 47.31
1021.0, 0.3225, 47.59
1022.0, 0.3199, 47.87
1023.0, 0.3175, 48.14
1024.0, 0.3145, 48.47
1025.0, 0.3118, 48.77
1026.0, 0.3093, 49.06
1027.0, 0.3074, 49.27
1028.0, 0.3046, 49.59
1029.0, 0.3023, 49.85
1030.0, 0.2998, 50.14
1031.0, 0.2974, 50.42
1032.0, 0.2956, 50.63
1033.0, 0.2935, 50.88
1034.0, 0.2911, 51.15
1035.0, 0.2892, 51.38
1036.0, 0.2869, 51.66
1037.0, 0.2848, 51.90
1038.0, 0.2829, 52.13
1039.0, 0.2808, 52.38
1040.0, 0.2790, 52.60
1041.0, 0.2775, 52.78
1042.0, 0.2756, 53.02
1043.0, 0.2738, 53.24
1044.0, 0.2718, 53.48
1045.0, 0.2703, 53.67
1046.0, 0.2686, 53.88
1047.0, 0.2671, 54.07
1048.0, 0.2660, 54.20
1049.0, 0.2644, 54.40
1050.0, 0.2633, 54.53
1051.0, 0.2620, 54.70
1052.0, 0.2606, 54.88
1053.0, 0.2592, 55.06
1054.0, 0.2583, 55.17
1055.0, 0.2570, 55.34
1056.0, 0.2563, 55.43
1057.0, 0.2547, 55.63
1058.0, 0.2543, 55.68
1059.0, 0.2540, 55.71
1060.0, 0.2526, 55.90
1061.0, 0.2721, 53.45
1062.0, 0.2828, 52.15
1063.0, 0.2918, 51.07
1064.0, 0.2501, 56.23
1065.0, 0.2496, 56.29
1066.0, 0.2488, 56.39
1067.0, 0.2486, 56.41
1068.0, 0.2486, 56.42
1069.0, 0.2477, 56.53
1070.0, 0.2473, 56.58
1071.0, 0.2465, 56.68
1072.0, 0.2469, 56.63
1073.0, 0.2467, 56.67
1074.0, 0.2466, 56.68
1075.0, 0.2466, 56.67
1076.0, 0.2469, 56.64
1077.0, 0.2470, 56.62
1078.0, 0.2475, 56.56
1079.0, 0.2477, 56.53
1080.0, 0.2476, 56.54
1081.0, 0.2475, 56.56
1082.0, 0.2477, 56.53
1083.0, 0.2475, 56.56
1084.0, 0.2491, 56.35
1085.0, 0.2491, 56.36
1086.0, 0.2496, 56.29
1087.0, 0.2498, 56.26
1088.0, 0.2506, 56.16
1089.0, 0.2511, 56.09
1090.0, 0.2518, 56.00
1091.0, 0.2524, 55.93
1092.0, 0.2545, 55.66
1093.0, 0.2537, 55.75
1094.0, 0.2550, 55.59
1095.0, 0.2560, 55.46
1096.0, 0.2569, 55.35
1097.0, 0.2581, 55.20
1098.0, 0.2594, 55.02
1099.0, 0.2588, 55.11
1100.0, 0.2591, 55.07
