Sample Name, Sample-9
Time, February 03 21:14:40 2013
Operator, Kolloid
Lamp, 0
Slit,0.0
Scan From, 1100.0nm
Scan To, 400.0nm
Scan Step, 1.0nm
Sample Filter, 10
memo, 
WL(nm), Abs, T%
865.0, 0.9929, 10.16
866.0, 0.9909, 10.21
867.0, 0.9883, 10.27
868.0, 0.9862, 10.32
869.0, 0.9855, 10.34
870.0, 0.9826, 10.41
871.0, 0.9794, 10.49
872.0, 0.9780, 10.52
873.0, 0.9761, 10.57
874.0, 0.9717, 10.67
875.0, 0.9720, 10.67
876.0, 0.9699, 10.72
877.0, 0.9675, 10.78
878.0, 0.9665, 10.80
879.0, 0.9655, 10.83
880.0, 0.9622, 10.91
881.0, 0.9605, 10.95
882.0, 0.9576, 11.03
883.0, 0.9577, 11.02
884.0, 0.9558, 11.07
885.0, 0.9546, 11.10
886.0, 0.9522, 11.16
887.0, 0.9495, 11.23
888.0, 0.9490, 11.25
889.0, 0.9465, 11.31
890.0, 0.9447, 11.36
891.0, 0.9446, 11.36
892.0, 0.9429, 11.41
893.0, 0.9404, 11.47
894.0, 0.9389, 11.51
895.0, 0.9380, 11.53
896.0, 0.9362, 11.58
897.0, 0.9356, 11.60
898.0, 0.9328, 11.67
899.0, 0.9318, 11.70
900.0, 0.9314, 11.71
901.0, 0.9284, 11.79
902.0, 0.9283, 11.79
903.0, 0.9268, 11.84
904.0, 0.9256, 11.87
905.0, 0.9246, 11.89
906.0, 0.9244, 11.90
907.0, 0.9217, 11.98
908.0, 0.9204, 12.01
909.0, 0.9193, 12.04
910.0, 0.9192, 12.05
911.0, 0.9172, 12.10
912.0, 0.9163, 12.13
913.0, 0.9161, 12.13
914.0, 0.9159, 12.14
915.0, 0.9139, 12.19
916.0, 0.9135, 12.20
917.0, 0.9141, 12.19
918.0, 0.9112, 12.27
919.0, 0.9119, 12.25
920.0, 0.9118, 12.25
921.0, 0.9114, 12.26
922.0, 0.9119, 12.25
923.0, 0.9113, 12.27
924.0, 0.9124, 12.24
925.0, 0.9114, 12.26
926.0, 0.9123, 12.24
927.0, 0.9126, 12.23
928.0, 0.9120, 12.25
929.0, 0.9152, 12.16
930.0, 0.9163, 12.12
931.0, 0.9171, 12.10
932.0, 0.9188, 12.05
933.0, 0.9198, 12.03
934.0, 0.9216, 11.98
935.0, 0.9233, 11.93
936.0, 0.9250, 11.88
937.0, 0.9271, 11.83
938.0, 0.9286, 11.79
939.0, 0.9293, 11.77
940.0, 0.9323, 11.69
