Sample Name, Sample-5
Time, March 20 12:36:52 2013
Operator, Kolloid
Lamp, 0
Slit,0.0
Scan From, 1100.0nm
Scan To, 400.0nm
Scan Step, 1.0nm
Sample Filter, 10
memo, 
761.0, 0.5805, 26.27
762.0, 0.5804, 26.28
763.0, 0.5801, 26.30
764.0, 0.5803, 26.28
765.0, 0.5786, 26.39
766.0, 0.5784, 26.40
767.0, 0.5782, 26.41
768.0, 0.5775, 26.46
769.0, 0.5768, 26.49
770.0, 0.5760, 26.54
771.0, 0.5752, 26.60
772.0, 0.5749, 26.61
773.0, 0.5740, 26.67
774.0, 0.5732, 26.72
775.0, 0.5728, 26.74
776.0, 0.5723, 26.78
777.0, 0.5707, 26.87
778.0, 0.5706, 26.88
779.0, 0.5688, 26.99
780.0, 0.5682, 27.03
781.0, 0.5679, 27.05
782.0, 0.5664, 27.14
783.0, 0.5654, 27.20
784.0, 0.5651, 27.22
785.0, 0.5644, 27.27
786.0, 0.5632, 27.34
787.0, 0.5624, 27.39
788.0, 0.5615, 27.45
789.0, 0.5598, 27.56
790.0, 0.5583, 27.65
791.0, 0.5578, 27.69
792.0, 0.5568, 27.74
793.0, 0.5554, 27.84
794.0, 0.5547, 27.88
795.0, 0.5541, 27.92
796.0, 0.5527, 28.01
797.0, 0.5513, 28.10
798.0, 0.5489, 28.26
799.0, 0.5483, 28.29
800.0, 0.5475, 28.35
801.0, 0.5460, 28.44
802.0, 0.5452, 28.50
803.0, 0.5437, 28.60
804.0, 0.5425, 28.67
805.0, 0.5413, 28.75
806.0, 0.5400, 28.84
807.0, 0.5389, 28.91
808.0, 0.5373, 29.02
809.0, 0.5364, 29.08
810.0, 0.5348, 29.19
811.0, 0.5333, 29.29
812.0, 0.5318, 29.39
813.0, 0.5312, 29.43
814.0, 0.5298, 29.52
815.0, 0.5281, 29.64
816.0, 0.5265, 29.75
817.0, 0.5259, 29.79
818.0, 0.5241, 29.92
819.0, 0.5225, 30.03
820.0, 0.5210, 30.13
821.0, 0.5193, 30.25
822.0, 0.5180, 30.34
823.0, 0.5164, 30.45
824.0, 0.5156, 30.51
825.0, 0.5137, 30.64
826.0, 0.5127, 30.71
827.0, 0.5111, 30.83
828.0, 0.5102, 30.89
829.0, 0.5081, 31.04
830.0, 0.5072, 31.10
831.0, 0.5053, 31.24
832.0, 0.5041, 31.33
833.0, 0.5030, 31.41
834.0, 0.5014, 31.52
835.0, 0.5005, 31.59
836.0, 0.4991, 31.69
837.0, 0.4979, 31.78
838.0, 0.4969, 31.85
839.0, 0.4952, 31.97
840.0, 0.4934, 32.10
841.0, 0.4923, 32.19
842.0, 0.4913, 32.26
843.0, 0.4897, 32.38
844.0, 0.4883, 32.48
845.0, 0.4870, 32.59
846.0, 0.4858, 32.67
847.0, 0.4844, 32.78
848.0, 0.4832, 32.87
849.0, 0.4824, 32.93
850.0, 0.4813, 33.02
851.0, 0.4788, 33.20
852.0, 0.4777, 33.29
853.0, 0.4768, 33.36
854.0, 0.4753, 33.47
855.0, 0.4741, 33.57
856.0, 0.4730, 33.65
857.0, 0.4719, 33.74
858.0, 0.4704, 33.85
859.0, 0.4691, 33.95
860.0, 0.4682, 34.02
861.0, 0.4677, 34.06
862.0, 0.4660, 34.20
863.0, 0.4650, 34.28
864.0, 0.4639, 34.36
865.0, 0.4626, 34.47
866.0, 0.4620, 34.51
867.0, 0.4609, 34.60
868.0, 0.4601, 34.67
869.0, 0.4585, 34.80
870.0, 0.4577, 34.86
871.0, 0.4560, 35.00
872.0, 0.4556, 35.03
873.0, 0.4550, 35.08
874.0, 0.4540, 35.15
875.0, 0.4533, 35.22
876.0, 0.4511, 35.40
877.0, 0.4502, 35.46
878.0, 0.4499, 35.49
879.0, 0.4487, 35.59
880.0, 0.4476, 35.67
881.0, 0.4475, 35.69
882.0, 0.4451, 35.88
883.0, 0.4449, 35.90
884.0, 0.4446, 35.93
885.0, 0.4427, 36.08
886.0, 0.4427, 36.09
887.0, 0.4416, 36.17
888.0, 0.4405, 36.26
889.0, 0.4394, 36.36
890.0, 0.4393, 36.36
891.0, 0.4374, 36.52
892.0, 0.4372, 36.54
893.0, 0.4370, 36.56
894.0, 0.4354, 36.69
895.0, 0.4347, 36.75
896.0, 0.4343, 36.79
897.0, 0.4341, 36.81
898.0, 0.4326, 36.93
899.0, 0.4316, 37.02
900.0, 0.4308, 37.08
901.0, 0.4310, 37.07
902.0, 0.4299, 37.16
903.0, 0.4288, 37.26
904.0, 0.4284, 37.29
905.0, 0.4279, 37.34
906.0, 0.4262, 37.48
907.0, 0.4256, 37.53
908.0, 0.4258, 37.52
909.0, 0.4245, 37.63
910.0, 0.4240, 37.67
911.0, 0.4236, 37.71
912.0, 0.4228, 37.77
913.0, 0.4221, 37.83
914.0, 0.4215, 37.88
915.0, 0.4199, 38.02
916.0, 0.4197, 38.04
917.0, 0.4182, 38.17
918.0, 0.4191, 38.09
919.0, 0.4183, 38.17
920.0, 0.4170, 38.28
921.0, 0.4166, 38.32
922.0, 0.4159, 38.38
923.0, 0.4150, 38.46
924.0, 0.4142, 38.53
925.0, 0.4144, 38.51
926.0, 0.4129, 38.65
927.0, 0.4122, 38.71
928.0, 0.4122, 38.71
929.0, 0.4117, 38.75
930.0, 0.4113, 38.79
931.0, 0.4102, 38.88
932.0, 0.4096, 38.94
933.0, 0.4093, 38.97
934.0, 0.4086, 39.03
935.0, 0.4074, 39.14
936.0, 0.4069, 39.18
937.0, 0.4063, 39.24
938.0, 0.4058, 39.28
939.0, 0.4049, 39.36
940.0, 0.4048, 39.38
941.0, 0.4035, 39.49
942.0, 0.4031, 39.52
943.0, 0.4028, 39.55
944.0, 0.4020, 39.63
945.0, 0.4014, 39.68
946.0, 0.4010, 39.72
947.0, 0.3999, 39.82
948.0, 0.3990, 39.90
949.0, 0.3987, 39.93
950.0, 0.3984, 39.95
951.0, 0.3976, 40.04
952.0, 0.3967, 40.11
953.0, 0.3958, 40.20
954.0, 0.3960, 40.18
955.0, 0.3949, 40.28
956.0, 0.3929, 40.46
957.0, 0.3936, 40.40
958.0, 0.3932, 40.44
959.0, 0.3919, 40.56
960.0, 0.3913, 40.62
961.0, 0.3914, 40.61
962.0, 0.3906, 40.68
963.0, 0.3903, 40.71
964.0, 0.3892, 40.81
965.0, 0.3886, 40.87
966.0, 0.3882, 40.91
967.0, 0.3878, 40.95
968.0, 0.3870, 41.02
969.0, 0.3868, 41.04
970.0, 0.3864, 41.08
971.0, 0.3860, 41.12
972.0, 0.3862, 41.09
973.0, 0.3851, 41.20
974.0, 0.3849, 41.22
975.0, 0.3847, 41.24
976.0, 0.3845, 41.26
977.0, 0.3827, 41.43
978.0, 0.3821, 41.48
979.0, 0.3820, 41.49
980.0, 0.3816, 41.54
981.0, 0.3812, 41.57
982.0, 0.3812, 41.57
983.0, 0.3799, 41.70
984.0, 0.3798, 41.71
985.0, 0.3804, 41.65
986.0, 0.3794, 41.75
987.0, 0.3787, 41.81
988.0, 0.3782, 41.86
989.0, 0.3782, 41.86
990.0, 0.3777, 41.91
991.0, 0.3778, 41.90
992.0, 0.3775, 41.93
993.0, 0.3756, 42.11
994.0, 0.3749, 42.18
995.0, 0.3746, 42.21
996.0, 0.3746, 42.21
997.0, 0.3740, 42.27
998.0, 0.3739, 42.28
999.0, 0.3737, 42.30
1000.0, 0.3730, 42.36
1001.0, 0.3725, 42.41
1002.0, 0.3724, 42.42
1003.0, 0.3711, 42.55
1004.0, 0.3705, 42.61
1005.0, 0.3704, 42.61
1006.0, 0.3706, 42.60
1007.0, 0.3694, 42.72
1008.0, 0.3686, 42.80
1009.0, 0.3686, 42.79
1010.0, 0.3684, 42.82
1011.0, 0.3678, 42.88
1012.0, 0.3678, 42.88
1013.0, 0.3665, 43.00
1014.0, 0.3660, 43.06
1015.0, 0.3652, 43.13
1016.0, 0.3647, 43.18
1017.0, 0.3649, 43.16
1018.0, 0.3635, 43.30
1019.0, 0.3641, 43.24
1020.0, 0.3635, 43.30
1021.0, 0.3638, 43.27
1022.0, 0.3627, 43.38
1023.0, 0.3610, 43.55
1024.0, 0.3605, 43.60
1025.0, 0.3601, 43.64
1026.0, 0.3600, 43.65
1027.0, 0.3603, 43.62
1028.0, 0.3601, 43.64
1029.0, 0.3587, 43.78
1030.0, 0.3584, 43.81
1031.0, 0.3593, 43.72
1032.0, 0.3590, 43.75
1033.0, 0.3567, 43.98
1034.0, 0.3565, 44.00
1035.0, 0.3567, 43.99
1036.0, 0.3561, 44.04
1037.0, 0.3554, 44.11
1038.0, 0.3544, 44.22
1039.0, 0.3545, 44.21
1040.0, 0.3539, 44.27
1041.0, 0.3538, 44.28
1042.0, 0.3531, 44.35
1043.0, 0.3517, 44.49
1044.0, 0.3518, 44.49
1045.0, 0.3517, 44.50
1046.0, 0.3522, 44.44
1047.0, 0.3502, 44.65
1048.0, 0.3486, 44.81
1049.0, 0.3488, 44.79
1050.0, 0.3497, 44.70
1051.0, 0.3486, 44.81
1052.0, 0.3484, 44.83
1053.0, 0.3465, 45.03
1054.0, 0.3470, 44.97
1055.0, 0.3468, 45.00
1056.0, 0.3477, 44.91
1057.0, 0.3476, 44.92
1058.0, 0.3459, 45.09
1059.0, 0.3435, 45.34
1060.0, 0.3436, 45.33
1061.0, 0.3430, 45.39
1062.0, 0.3442, 45.27
1063.0, 0.3417, 45.53
1064.0, 0.3416, 45.54
1065.0, 0.3425, 45.44
1066.0, 0.3411, 45.60
1067.0, 0.3406, 45.65
1068.0, 0.3410, 45.60
1069.0, 0.3405, 45.66
1070.0, 0.3390, 45.81
1071.0, 0.3396, 45.75
1072.0, 0.3385, 45.86
1073.0, 0.3391, 45.80
1074.0, 0.3382, 45.90
1075.0, 0.3358, 46.16
1076.0, 0.3361, 46.12
1077.0, 0.3373, 45.99
1078.0, 0.3360, 46.13
1079.0, 0.3332, 46.43
1080.0, 0.3333, 46.42
1081.0, 0.3348, 46.26
1082.0, 0.3334, 46.40
1083.0, 0.3329, 46.47
1084.0, 0.3312, 46.64
1085.0, 0.3328, 46.47
1086.0, 0.3324, 46.52
1087.0, 0.3322, 46.54
1088.0, 0.3319, 46.57
1089.0, 0.3298, 46.80
1090.0, 0.3309, 46.68
1091.0, 0.3295, 46.83
1092.0, 0.3296, 46.81
1093.0, 0.3298, 46.80
1094.0, 0.3278, 47.01
1095.0, 0.3303, 46.74
1096.0, 0.3280, 46.99
1097.0, 0.3268, 47.12
1098.0, 0.3283, 46.96
1099.0, 0.3293, 46.85
1100.0, 0.3293, 46.85
