Sample Name, Sample-6
Time, March 20 12:40:06 2013
Operator, Kolloid
Lamp, 0
Slit,0.0
Scan From, 1100.0nm
Scan To, 400.0nm
Scan Step, 1.0nm
Sample Filter, 10
memo, 
1088.0, 0.5035, 31.37
1089.0, 0.5035, 31.37
1090.0, 0.5040, 31.33
1091.0, 0.5022, 31.46
1092.0, 0.4983, 31.75
1093.0, 0.4960, 31.92
1094.0, 0.4971, 31.83
1095.0, 0.4990, 31.69
1096.0, 0.4983, 31.75
1097.0, 0.4963, 31.90
1098.0, 0.4978, 31.78
1099.0, 0.4984, 31.74
1100.0, 0.5014, 31.52
