Sample Name, Sample-2
Time, March 20 12:26:29 2013
Operator, Kolloid
Lamp, 0
Slit,0.0
Scan From, 1100.0nm
Scan To, 400.0nm
Scan Step, 1.0nm
Sample Filter, 10
memo, 
WL(nm), Abs, T%
605.0, -0.0030, 100.69
606.0, -0.0032, 100.74
607.0, -0.0036, 100.83
608.0, -0.0039, 100.89
609.0, -0.0034, 100.78
610.0, -0.0028, 100.66
611.0, -0.0031, 100.72
612.0, -0.0030, 100.68
613.0, -0.0031, 100.71
614.0, -0.0038, 100.87
615.0, -0.0034, 100.78
616.0, -0.0030, 100.70
617.0, -0.0029, 100.67
618.0, -0.0032, 100.73
619.0, -0.0035, 100.81
620.0, -0.0032, 100.74
621.0, -0.0034, 100.79
622.0, -0.0037, 100.85
623.0, -0.0035, 100.80
624.0, -0.0031, 100.72
625.0, -0.0034, 100.79
626.0, -0.0030, 100.70
627.0, -0.0036, 100.83
628.0, -0.0029, 100.67
629.0, -0.0036, 100.84
630.0, -0.0035, 100.80
631.0, -0.0032, 100.74
632.0, -0.0037, 100.85
633.0, -0.0032, 100.74
634.0, -0.0032, 100.75
635.0, -0.0032, 100.74
636.0, -0.0034, 100.79
637.0, -0.0036, 100.84
638.0, -0.0034, 100.78
639.0, -0.0030, 100.69
640.0, -0.0036, 100.82
641.0, -0.0036, 100.84
642.0, -0.0031, 100.72
643.0, -0.0034, 100.79
644.0, -0.0031, 100.72
645.0, -0.0031, 100.71
646.0, -0.0032, 100.74
647.0, -0.0029, 100.67
648.0, -0.0035, 100.80
649.0, -0.0030, 100.70
650.0, -0.0033, 100.77
651.0, -0.0033, 100.77
652.0, -0.0031, 100.72
653.0, -0.0032, 100.75
654.0, -0.0032, 100.74
655.0, -0.0035, 100.81
656.0, -0.0033, 100.77
657.0, -0.0035, 100.81
658.0, -0.0030, 100.69
659.0, -0.0029, 100.68
660.0, -0.0035, 100.81
661.0, -0.0028, 100.65
662.0, -0.0028, 100.65
663.0, -0.0034, 100.78
664.0, -0.0030, 100.69
665.0, -0.0032, 100.73
666.0, -0.0029, 100.67
667.0, -0.0036, 100.84
668.0, -0.0035, 100.82
669.0, -0.0030, 100.69
670.0, -0.0031, 100.71
671.0, -0.0037, 100.86
672.0, -0.0032, 100.74
673.0, -0.0029, 100.67
674.0, -0.0030, 100.69
675.0, -0.0036, 100.84
676.0, -0.0033, 100.77
677.0, -0.0025, 100.59
678.0, -0.0028, 100.65
679.0, -0.0031, 100.71
680.0, -0.0028, 100.66
681.0, -0.0028, 100.64
682.0, -0.0035, 100.81
683.0, -0.0034, 100.79
684.0, -0.0029, 100.68
685.0, -0.0034, 100.78
686.0, -0.0032, 100.75
687.0, -0.0030, 100.70
688.0, -0.0035, 100.81
689.0, -0.0029, 100.68
690.0, -0.0026, 100.60
691.0, -0.0028, 100.64
692.0, -0.0033, 100.77
693.0, -0.0029, 100.68
694.0, -0.0027, 100.62
695.0, -0.0029, 100.67
696.0, -0.0033, 100.75
697.0, -0.0035, 100.80
698.0, -0.0032, 100.73
699.0, -0.0032, 100.73
700.0, -0.0037, 100.85
701.0, -0.0032, 100.74
702.0, -0.0028, 100.65
703.0, -0.0035, 100.81
704.0, -0.0034, 100.78
705.0, -0.0033, 100.75
706.0, -0.0032, 100.74
707.0, -0.0032, 100.74
708.0, -0.0024, 100.54
709.0, -0.0022, 100.52
710.0, -0.0027, 100.63
711.0, -0.0033, 100.77
712.0, -0.0033, 100.75
713.0, -0.0035, 100.80
714.0, -0.0034, 100.78
715.0, -0.0033, 100.76
716.0, -0.0032, 100.74
717.0, -0.0033, 100.76
718.0, -0.0034, 100.77
719.0, -0.0036, 100.83
720.0, -0.0032, 100.74
721.0, -0.0033, 100.77
722.0, -0.0033, 100.76
723.0, -0.0033, 100.77
724.0, -0.0034, 100.80
725.0, -0.0035, 100.80
726.0, -0.0032, 100.73
727.0, -0.0032, 100.74
728.0, -0.0033, 100.76
729.0, -0.0031, 100.73
730.0, -0.0032, 100.73
731.0, -0.0035, 100.80
732.0, -0.0035, 100.81
733.0, -0.0035, 100.81
734.0, -0.0036, 100.83
735.0, -0.0033, 100.77
736.0, -0.0032, 100.74
737.0, -0.0033, 100.77
738.0, -0.0033, 100.76
739.0, -0.0034, 100.80
740.0, -0.0034, 100.78
741.0, -0.0035, 100.82
742.0, -0.0035, 100.82
743.0, -0.0036, 100.82
744.0, -0.0034, 100.80
745.0, -0.0032, 100.75
746.0, -0.0033, 100.77
747.0, -0.0033, 100.76
748.0, -0.0037, 100.85
749.0, -0.0034, 100.79
750.0, -0.0034, 100.79
751.0, -0.0033, 100.76
752.0, -0.0034, 100.79
753.0, -0.0034, 100.80
754.0, -0.0034, 100.80
755.0, -0.0034, 100.79
756.0, -0.0034, 100.79
757.0, -0.0033, 100.75
758.0, -0.0034, 100.78
759.0, -0.0033, 100.76
760.0, -0.0034, 100.78
761.0, -0.0038, 100.87
762.0, -0.0034, 100.78
763.0, -0.0034, 100.79
764.0, -0.0032, 100.74
765.0, -0.0031, 100.71
766.0, -0.0036, 100.83
767.0, -0.0035, 100.81
768.0, -0.0031, 100.71
769.0, -0.0031, 100.73
770.0, -0.0035, 100.80
771.0, -0.0036, 100.82
772.0, -0.0035, 100.80
773.0, -0.0031, 100.72
774.0, -0.0036, 100.84
775.0, -0.0034, 100.79
776.0, -0.0032, 100.75
777.0, -0.0030, 100.70
778.0, -0.0031, 100.72
779.0, -0.0034, 100.79
780.0, -0.0035, 100.81
781.0, -0.0033, 100.77
782.0, -0.0031, 100.71
783.0, -0.0037, 100.85
784.0, -0.0036, 100.84
785.0, -0.0037, 100.85
786.0, -0.0036, 100.84
787.0, -0.0027, 100.63
788.0, -0.0034, 100.80
789.0, -0.0034, 100.78
790.0, -0.0030, 100.70
791.0, -0.0036, 100.84
792.0, -0.0037, 100.86
793.0, -0.0037, 100.85
794.0, -0.0036, 100.82
795.0, -0.0035, 100.82
796.0, -0.0034, 100.80
797.0, -0.0037, 100.84
798.0, -0.0039, 100.89
799.0, -0.0032, 100.73
800.0, -0.0032, 100.74
801.0, -0.0040, 100.93
802.0, -0.0036, 100.83
803.0, -0.0034, 100.79
804.0, -0.0037, 100.84
805.0, -0.0035, 100.80
806.0, -0.0034, 100.78
807.0, -0.0034, 100.78
808.0, -0.0036, 100.83
809.0, -0.0034, 100.78
810.0, -0.0034, 100.78
811.0, -0.0035, 100.80
812.0, -0.0032, 100.75
813.0, -0.0033, 100.76
814.0, -0.0033, 100.77
815.0, -0.0036, 100.83
816.0, -0.0038, 100.88
817.0, -0.0036, 100.82
818.0, -0.0036, 100.83
819.0, -0.0037, 100.86
820.0, -0.0037, 100.85
821.0, -0.0035, 100.81
822.0, -0.0035, 100.82
823.0, -0.0037, 100.87
824.0, -0.0035, 100.80
825.0, -0.0035, 100.80
826.0, -0.0034, 100.78
827.0, -0.0036, 100.82
828.0, -0.0035, 100.81
829.0, -0.0040, 100.92
830.0, -0.0033, 100.77
831.0, -0.0034, 100.79
832.0, -0.0036, 100.82
833.0, -0.0034, 100.79
834.0, -0.0034, 100.80
835.0, -0.0037, 100.85
836.0, -0.0036, 100.84
837.0, -0.0032, 100.74
838.0, -0.0032, 100.75
839.0, -0.0034, 100.79
840.0, -0.0038, 100.87
