Sample Name, Sample-9
Time, March 20 12:50:37 2013
Operator, Kolloid
Lamp, 0
Slit,0.0
Scan From, 1100.0nm
Scan To, 400.0nm
Scan Step, 1.0nm
Sample Filter, 10
memo, 
506.0, 0.0037, 99.15
507.0, 0.0035, 99.19
508.0, 0.0027, 99.39
509.0, 0.0026, 99.40
510.0, 0.0023, 99.48
511.0, 0.0019, 99.57
512.0, 0.0017, 99.62
513.0, 0.0011, 99.76
514.0, 0.0009, 99.80
515.0, 0.0003, 99.93
516.0, -0.0000, 100.00
517.0, -0.0008, 100.18
518.0, -0.0013, 100.31
519.0, -0.0018, 100.41
520.0, -0.0020, 100.45
521.0, -0.0023, 100.52
522.0, -0.0026, 100.60
523.0, -0.0034, 100.78
524.0, -0.0036, 100.83
525.0, -0.0040, 100.92
526.0, -0.0044, 101.01
527.0, -0.0048, 101.12
528.0, -0.0052, 101.20
529.0, -0.0059, 101.38
530.0, -0.0059, 101.36
531.0, -0.0060, 101.38
532.0, -0.0068, 101.57
533.0, -0.0071, 101.64
534.0, -0.0073, 101.69
535.0, -0.0077, 101.78
536.0, -0.0076, 101.77
537.0, -0.0082, 101.90
538.0, -0.0087, 102.02
539.0, -0.0090, 102.08
540.0, -0.0092, 102.13
541.0, -0.0098, 102.28
542.0, -0.0097, 102.27
543.0, -0.0102, 102.39
544.0, -0.0106, 102.48
545.0, -0.0108, 102.51
546.0, -0.0112, 102.61
547.0, -0.0115, 102.69
548.0, -0.0117, 102.73
549.0, -0.0120, 102.79
550.0, -0.0123, 102.87
551.0, -0.0126, 102.94
552.0, -0.0128, 102.99
553.0, -0.0131, 103.05
554.0, -0.0130, 103.05
555.0, -0.0134, 103.14
556.0, -0.0140, 103.28
557.0, -0.0144, 103.37
558.0, -0.0144, 103.37
559.0, -0.0145, 103.40
560.0, -0.0149, 103.50
561.0, -0.0150, 103.51
562.0, -0.0151, 103.54
563.0, -0.0152, 103.55
564.0, -0.0152, 103.57
565.0, -0.0153, 103.59
566.0, -0.0158, 103.70
567.0, -0.0158, 103.69
568.0, -0.0162, 103.80
569.0, -0.0162, 103.80
570.0, -0.0165, 103.87
571.0, -0.0165, 103.87
572.0, -0.0169, 103.98
573.0, -0.0168, 103.95
574.0, -0.0170, 103.99
575.0, -0.0172, 104.04
576.0, -0.0172, 104.03
577.0, -0.0175, 104.10
578.0, -0.0176, 104.15
579.0, -0.0178, 104.19
580.0, -0.0180, 104.23
581.0, -0.0180, 104.23
582.0, -0.0180, 104.24
583.0, -0.0178, 104.19
584.0, -0.0179, 104.21
585.0, -0.0186, 104.36
586.0, -0.0189, 104.46
587.0, -0.0183, 104.31
588.0, -0.0184, 104.34
589.0, -0.0183, 104.30
590.0, -0.0185, 104.34
591.0, -0.0190, 104.48
592.0, -0.0184, 104.33
593.0, -0.0187, 104.41
594.0, -0.0183, 104.29
595.0, -0.0184, 104.33
596.0, -0.0190, 104.46
597.0, -0.0191, 104.49
598.0, -0.0188, 104.42
599.0, -0.0194, 104.58
600.0, -0.0196, 104.61
601.0, -0.0189, 104.44
602.0, -0.0194, 104.56
603.0, -0.0196, 104.62
604.0, -0.0191, 104.49
605.0, -0.0192, 104.53
606.0, -0.0193, 104.53
607.0, -0.0199, 104.68
608.0, -0.0203, 104.78
609.0, -0.0197, 104.64
610.0, -0.0191, 104.48
611.0, -0.0197, 104.63
612.0, -0.0194, 104.57
613.0, -0.0194, 104.58
614.0, -0.0200, 104.72
615.0, -0.0195, 104.59
616.0, -0.0196, 104.62
617.0, -0.0195, 104.60
618.0, -0.0196, 104.62
619.0, -0.0196, 104.61
620.0, -0.0197, 104.64
621.0, -0.0200, 104.70
622.0, -0.0198, 104.65
623.0, -0.0200, 104.71
624.0, -0.0199, 104.68
625.0, -0.0201, 104.74
626.0, -0.0197, 104.65
627.0, -0.0203, 104.78
628.0, -0.0195, 104.59
629.0, -0.0202, 104.76
630.0, -0.0201, 104.74
631.0, -0.0199, 104.69
632.0, -0.0203, 104.79
633.0, -0.0205, 104.83
634.0, -0.0196, 104.62
635.0, -0.0199, 104.68
636.0, -0.0204, 104.81
637.0, -0.0205, 104.84
638.0, -0.0203, 104.79
639.0, -0.0204, 104.80
640.0, -0.0201, 104.74
641.0, -0.0198, 104.66
642.0, -0.0203, 104.78
643.0, -0.0202, 104.75
644.0, -0.0200, 104.71
645.0, -0.0202, 104.77
646.0, -0.0202, 104.77
647.0, -0.0203, 104.79
648.0, -0.0201, 104.74
649.0, -0.0203, 104.79
650.0, -0.0199, 104.68
651.0, -0.0208, 104.90
652.0, -0.0200, 104.72
653.0, -0.0207, 104.88
654.0, -0.0203, 104.79
655.0, -0.0203, 104.78
656.0, -0.0205, 104.83
657.0, -0.0205, 104.84
658.0, -0.0202, 104.76
659.0, -0.0204, 104.80
660.0, -0.0205, 104.83
661.0, -0.0203, 104.78
662.0, -0.0204, 104.80
663.0, -0.0208, 104.91
664.0, -0.0211, 104.97
665.0, -0.0204, 104.82
666.0, -0.0202, 104.77
667.0, -0.0209, 104.93
668.0, -0.0203, 104.80
669.0, -0.0207, 104.88
670.0, -0.0208, 104.92
671.0, -0.0217, 105.12
672.0, -0.0208, 104.90
673.0, -0.0203, 104.79
674.0, -0.0211, 104.98
675.0, -0.0217, 105.12
676.0, -0.0213, 105.03
677.0, -0.0212, 105.00
678.0, -0.0209, 104.94
679.0, -0.0213, 105.02
680.0, -0.0213, 105.02
681.0, -0.0211, 104.99
682.0, -0.0215, 105.08
683.0, -0.0218, 105.14
684.0, -0.0213, 105.02
685.0, -0.0216, 105.10
686.0, -0.0213, 105.04
687.0, -0.0212, 105.01
688.0, -0.0217, 105.13
689.0, -0.0211, 104.98
690.0, -0.0215, 105.08
691.0, -0.0214, 105.04
692.0, -0.0221, 105.23
693.0, -0.0216, 105.10
694.0, -0.0213, 105.03
695.0, -0.0217, 105.12
696.0, -0.0220, 105.19
697.0, -0.0218, 105.15
698.0, -0.0220, 105.19
699.0, -0.0223, 105.26
700.0, -0.0222, 105.24
701.0, -0.0227, 105.36
702.0, -0.0221, 105.22
703.0, -0.0223, 105.27
704.0, -0.0223, 105.28
705.0, -0.0224, 105.30
706.0, -0.0226, 105.35
707.0, -0.0226, 105.34
708.0, -0.0216, 105.11
709.0, -0.0219, 105.16
710.0, -0.0223, 105.27
711.0, -0.0229, 105.41
712.0, -0.0229, 105.43
713.0, -0.0231, 105.47
714.0, -0.0233, 105.51
715.0, -0.0234, 105.55
716.0, -0.0234, 105.52
717.0, -0.0234, 105.55
718.0, -0.0235, 105.55
719.0, -0.0236, 105.60
720.0, -0.0238, 105.63
721.0, -0.0237, 105.62
722.0, -0.0238, 105.63
723.0, -0.0240, 105.67
724.0, -0.0238, 105.64
725.0, -0.0240, 105.67
726.0, -0.0243, 105.76
727.0, -0.0242, 105.74
728.0, -0.0243, 105.76
729.0, -0.0242, 105.73
730.0, -0.0242, 105.73
731.0, -0.0247, 105.85
732.0, -0.0249, 105.89
733.0, -0.0248, 105.89
734.0, -0.0251, 105.94
735.0, -0.0250, 105.91
736.0, -0.0253, 105.99
737.0, -0.0253, 105.99
738.0, -0.0250, 105.93
739.0, -0.0252, 105.97
740.0, -0.0253, 106.01
741.0, -0.0255, 106.04
742.0, -0.0256, 106.08
743.0, -0.0255, 106.04
744.0, -0.0258, 106.12
745.0, -0.0256, 106.06
746.0, -0.0260, 106.16
747.0, -0.0260, 106.16
748.0, -0.0263, 106.23
749.0, -0.0262, 106.21
750.0, -0.0262, 106.22
751.0, -0.0259, 106.15
752.0, -0.0262, 106.21
753.0, -0.0262, 106.22
754.0, -0.0266, 106.32
755.0, -0.0267, 106.34
756.0, -0.0264, 106.27
757.0, -0.0270, 106.41
758.0, -0.0266, 106.33
759.0, -0.0267, 106.35
760.0, -0.0270, 106.41
761.0, -0.0269, 106.40
762.0, -0.0272, 106.45
763.0, -0.0269, 106.38
764.0, -0.0268, 106.37
765.0, -0.0271, 106.44
766.0, -0.0275, 106.53
767.0, -0.0269, 106.40
768.0, -0.0270, 106.41
769.0, -0.0271, 106.45
770.0, -0.0277, 106.59
771.0, -0.0275, 106.53
772.0, -0.0279, 106.64
773.0, -0.0270, 106.42
774.0, -0.0277, 106.60
775.0, -0.0274, 106.50
776.0, -0.0277, 106.59
777.0, -0.0278, 106.61
778.0, -0.0279, 106.63
779.0, -0.0284, 106.75
780.0, -0.0280, 106.67
781.0, -0.0281, 106.68
782.0, -0.0280, 106.65
783.0, -0.0280, 106.65
784.0, -0.0282, 106.70
785.0, -0.0284, 106.75
786.0, -0.0282, 106.72
787.0, -0.0281, 106.69
788.0, -0.0284, 106.75
789.0, -0.0285, 106.77
790.0, -0.0285, 106.77
791.0, -0.0287, 106.83
792.0, -0.0284, 106.76
793.0, -0.0288, 106.85
794.0, -0.0284, 106.76
795.0, -0.0291, 106.93
796.0, -0.0285, 106.77
797.0, -0.0287, 106.82
798.0, -0.0291, 106.94
799.0, -0.0286, 106.81
800.0, -0.0288, 106.85
801.0, -0.0291, 106.93
802.0, -0.0289, 106.87
803.0, -0.0288, 106.85
804.0, -0.0293, 106.98
805.0, -0.0289, 106.87
806.0, -0.0290, 106.91
807.0, -0.0291, 106.93
808.0, -0.0289, 106.88
809.0, -0.0291, 106.92
810.0, -0.0289, 106.88
811.0, -0.0289, 106.88
812.0, -0.0291, 106.92
813.0, -0.0291, 106.92
814.0, -0.0289, 106.88
815.0, -0.0292, 106.95
816.0, -0.0293, 106.98
817.0, -0.0289, 106.88
818.0, -0.0288, 106.86
819.0, -0.0291, 106.94
820.0, -0.0289, 106.88
821.0, -0.0289, 106.88
822.0, -0.0291, 106.94
823.0, -0.0291, 106.93
824.0, -0.0288, 106.86
825.0, -0.0288, 106.87
826.0, -0.0287, 106.83
827.0, -0.0289, 106.88
828.0, -0.0287, 106.84
829.0, -0.0288, 106.85
830.0, -0.0287, 106.82
831.0, -0.0290, 106.91
832.0, -0.0287, 106.83
833.0, -0.0285, 106.77
834.0, -0.0284, 106.76
835.0, -0.0285, 106.79
836.0, -0.0286, 106.80
837.0, -0.0283, 106.72
838.0, -0.0281, 106.68
839.0, -0.0282, 106.70
840.0, -0.0282, 106.71
841.0, -0.0282, 106.72
842.0, -0.0279, 106.64
843.0, -0.0282, 106.71
844.0, -0.0279, 106.64
845.0, -0.0279, 106.62
846.0, -0.0276, 106.57
847.0, -0.0277, 106.59
848.0, -0.0276, 106.55
849.0, -0.0276, 106.56
850.0, -0.0273, 106.50
851.0, -0.0282, 106.71
852.0, -0.0280, 106.65
853.0, -0.0277, 106.58
854.0, -0.0279, 106.63
855.0, -0.0279, 106.64
856.0, -0.0277, 106.59
857.0, -0.0277, 106.59
858.0, -0.0275, 106.54
859.0, -0.0276, 106.55
860.0, -0.0277, 106.58
861.0, -0.0270, 106.41
862.0, -0.0274, 106.51
863.0, -0.0269, 106.38
864.0, -0.0277, 106.58
865.0, -0.0266, 106.33
866.0, -0.0274, 106.51
867.0, -0.0267, 106.34
868.0, -0.0271, 106.43
869.0, -0.0271, 106.45
870.0, -0.0268, 106.36
871.0, -0.0267, 106.33
872.0, -0.0264, 106.26
873.0, -0.0267, 106.33
874.0, -0.0264, 106.26
875.0, -0.0265, 106.29
876.0, -0.0267, 106.34
877.0, -0.0265, 106.30
878.0, -0.0267, 106.34
879.0, -0.0265, 106.28
880.0, -0.0270, 106.41
881.0, -0.0267, 106.34
882.0, -0.0264, 106.28
883.0, -0.0265, 106.29
884.0, -0.0260, 106.17
885.0, -0.0263, 106.24
886.0, -0.0262, 106.21
887.0, -0.0260, 106.17
888.0, -0.0264, 106.27
889.0, -0.0260, 106.17
890.0, -0.0258, 106.12
891.0, -0.0264, 106.27
892.0, -0.0258, 106.12
893.0, -0.0260, 106.18
894.0, -0.0259, 106.14
895.0, -0.0257, 106.10
896.0, -0.0256, 106.07
897.0, -0.0258, 106.12
898.0, -0.0256, 106.07
899.0, -0.0262, 106.21
900.0, -0.0256, 106.07
901.0, -0.0256, 106.07
902.0, -0.0253, 105.99
903.0, -0.0257, 106.09
904.0, -0.0257, 106.09
905.0, -0.0256, 106.08
906.0, -0.0260, 106.17
907.0, -0.0259, 106.14
908.0, -0.0255, 106.06
909.0, -0.0260, 106.16
910.0, -0.0254, 106.02
911.0, -0.0255, 106.06
912.0, -0.0258, 106.12
913.0, -0.0258, 106.12
914.0, -0.0253, 105.99
915.0, -0.0259, 106.15
916.0, -0.0259, 106.14
917.0, -0.0256, 106.07
918.0, -0.0259, 106.14
919.0, -0.0255, 106.05
920.0, -0.0258, 106.12
921.0, -0.0256, 106.07
922.0, -0.0257, 106.10
923.0, -0.0260, 106.18
924.0, -0.0259, 106.16
925.0, -0.0256, 106.08
926.0, -0.0262, 106.21
927.0, -0.0265, 106.29
928.0, -0.0256, 106.08
929.0, -0.0263, 106.25
930.0, -0.0260, 106.18
931.0, -0.0260, 106.17
932.0, -0.0263, 106.24
933.0, -0.0264, 106.26
934.0, -0.0265, 106.30
935.0, -0.0266, 106.31
936.0, -0.0267, 106.34
937.0, -0.0268, 106.37
938.0, -0.0265, 106.28
939.0, -0.0268, 106.35
940.0, -0.0269, 106.38
941.0, -0.0270, 106.40
942.0, -0.0272, 106.46
943.0, -0.0271, 106.44
944.0, -0.0271, 106.44
945.0, -0.0271, 106.43
946.0, -0.0276, 106.55
947.0, -0.0275, 106.54
948.0, -0.0276, 106.56
949.0, -0.0276, 106.57
950.0, -0.0275, 106.54
951.0, -0.0276, 106.57
952.0, -0.0283, 106.72
953.0, -0.0278, 106.60
954.0, -0.0283, 106.74
955.0, -0.0285, 106.79
956.0, -0.0288, 106.86
957.0, -0.0286, 106.80
958.0, -0.0287, 106.82
959.0, -0.0290, 106.91
960.0, -0.0295, 107.03
961.0, -0.0292, 106.96
962.0, -0.0290, 106.91
963.0, -0.0292, 106.95
964.0, -0.0292, 106.94
965.0, -0.0288, 106.86
966.0, -0.0290, 106.90
967.0, -0.0291, 106.93
968.0, -0.0289, 106.87
969.0, -0.0293, 106.98
970.0, -0.0288, 106.85
971.0, -0.0284, 106.75
972.0, -0.0280, 106.65
973.0, -0.0283, 106.73
974.0, -0.0281, 106.69
975.0, -0.0284, 106.76
976.0, -0.0280, 106.67
977.0, -0.0281, 106.68
978.0, -0.0278, 106.62
979.0, -0.0276, 106.56
980.0, -0.0278, 106.60
981.0, -0.0278, 106.61
982.0, -0.0271, 106.45
983.0, -0.0272, 106.47
984.0, -0.0269, 106.38
985.0, -0.0263, 106.25
986.0, -0.0271, 106.43
987.0, -0.0269, 106.39
988.0, -0.0269, 106.40
989.0, -0.0268, 106.37
990.0, -0.0269, 106.40
991.0, -0.0261, 106.19
992.0, -0.0259, 106.15
993.0, -0.0264, 106.26
994.0, -0.0261, 106.20
995.0, -0.0262, 106.22
996.0, -0.0255, 106.04
997.0, -0.0255, 106.04
998.0, -0.0253, 105.99
999.0, -0.0251, 105.94
1000.0, -0.0255, 106.04
1001.0, -0.0254, 106.03
1002.0, -0.0256, 106.06
1003.0, -0.0254, 106.02
1004.0, -0.0249, 105.90
1005.0, -0.0248, 105.86
1006.0, -0.0243, 105.76
1007.0, -0.0250, 105.93
1008.0, -0.0250, 105.92
1009.0, -0.0250, 105.93
1010.0, -0.0247, 105.86
1011.0, -0.0241, 105.70
1012.0, -0.0244, 105.77
1013.0, -0.0238, 105.64
1014.0, -0.0245, 105.81
1015.0, -0.0248, 105.88
1016.0, -0.0246, 105.84
1017.0, -0.0245, 105.81
1018.0, -0.0249, 105.90
1019.0, -0.0242, 105.74
1020.0, -0.0238, 105.64
1021.0, -0.0233, 105.52
1022.0, -0.0243, 105.75
1023.0, -0.0244, 105.78
1024.0, -0.0245, 105.81
1025.0, -0.0248, 105.88
1026.0, -0.0235, 105.57
1027.0, -0.0232, 105.49
1028.0, -0.0235, 105.56
1029.0, -0.0246, 105.82
1030.0, -0.0247, 105.86
1031.0, -0.0238, 105.63
1032.0, -0.0237, 105.61
1033.0, -0.0245, 105.80
1034.0, -0.0238, 105.63
1035.0, -0.0241, 105.70
1036.0, -0.0244, 105.78
1037.0, -0.0247, 105.85
1038.0, -0.0235, 105.55
1039.0, -0.0240, 105.68
1040.0, -0.0245, 105.81
1041.0, -0.0235, 105.55
1042.0, -0.0237, 105.62
1043.0, -0.0243, 105.75
1044.0, -0.0244, 105.78
1045.0, -0.0236, 105.57
1046.0, -0.0232, 105.48
1047.0, -0.0242, 105.73
1048.0, -0.0244, 105.78
1049.0, -0.0237, 105.60
1050.0, -0.0231, 105.47
1051.0, -0.0249, 105.89
1052.0, -0.0243, 105.75
1053.0, -0.0229, 105.42
1054.0, -0.0237, 105.61
1055.0, -0.0234, 105.54
1056.0, -0.0234, 105.52
1057.0, -0.0232, 105.50
1058.0, -0.0235, 105.57
1059.0, -0.0245, 105.80
1060.0, -0.0238, 105.62
1061.0, -0.0247, 105.85
1062.0, -0.0239, 105.65
1063.0, -0.0251, 105.96
1064.0, -0.0241, 105.70
1065.0, -0.0240, 105.69
1066.0, -0.0248, 105.89
1067.0, -0.0239, 105.67
1068.0, -0.0245, 105.81
1069.0, -0.0246, 105.83
1070.0, -0.0237, 105.60
1071.0, -0.0241, 105.71
1072.0, -0.0245, 105.79
1073.0, -0.0233, 105.52
1074.0, -0.0236, 105.59
1075.0, -0.0254, 106.02
1076.0, -0.0247, 105.85
1077.0, -0.0229, 105.42
1078.0, -0.0246, 105.84
1079.0, -0.0248, 105.87
1080.0, -0.0245, 105.81
1081.0, -0.0234, 105.54
1082.0, -0.0256, 106.08
1083.0, -0.0249, 105.90
1084.0, -0.0249, 105.89
1085.0, -0.0223, 105.27
1086.0, -0.0244, 105.78
1087.0, -0.0246, 105.84
1088.0, -0.0249, 105.90
1089.0, -0.0227, 105.37
1090.0, -0.0230, 105.45
1091.0, -0.0244, 105.79
1092.0, -0.0246, 105.82
1093.0, -0.0250, 105.91
1094.0, -0.0236, 105.59
1095.0, -0.0210, 104.96
1096.0, -0.0249, 105.90
1097.0, -0.0256, 106.07
1098.0, -0.0247, 105.84
1099.0, -0.0241, 105.71
1100.0, -0.0205, 104.83
