Sample Name, Sample-11
Time, March 20 12:56:43 2013
Operator, Kolloid
Lamp, 0
Slit,0.0
Scan From, 1100.0nm
Scan To, 400.0nm
Scan Step, 1.0nm
Sample Filter, 10
memo, 
756.0, 0.1482, 71.09
757.0, 0.1480, 71.12
758.0, 0.1477, 71.18
759.0, 0.1480, 71.13
760.0, 0.1474, 71.21
761.0, 0.1469, 71.31
762.0, 0.1472, 71.25
763.0, 0.1469, 71.30
764.0, 0.1472, 71.26
765.0, 0.1466, 71.35
766.0, 0.1462, 71.42
767.0, 0.1460, 71.44
768.0, 0.1461, 71.43
769.0, 0.1453, 71.56
770.0, 0.1451, 71.60
771.0, 0.1444, 71.71
772.0, 0.1445, 71.70
773.0, 0.1442, 71.75
774.0, 0.1439, 71.79
775.0, 0.1439, 71.80
776.0, 0.1436, 71.85
777.0, 0.1431, 71.92
778.0, 0.1425, 72.02
779.0, 0.1424, 72.04
780.0, 0.1419, 72.13
781.0, 0.1416, 72.17
782.0, 0.1415, 72.19
783.0, 0.1412, 72.25
784.0, 0.1408, 72.30
785.0, 0.1403, 72.39
786.0, 0.1406, 72.34
787.0, 0.1398, 72.47
788.0, 0.1397, 72.50
789.0, 0.1391, 72.59
790.0, 0.1382, 72.75
791.0, 0.1380, 72.78
792.0, 0.1377, 72.84
793.0, 0.1376, 72.84
794.0, 0.1371, 72.93
795.0, 0.1369, 72.96
796.0, 0.1362, 73.08
797.0, 0.1359, 73.13
798.0, 0.1354, 73.22
799.0, 0.1355, 73.20
800.0, 0.1350, 73.29
801.0, 0.1340, 73.45
802.0, 0.1342, 73.41
803.0, 0.1339, 73.47
804.0, 0.1332, 73.58
805.0, 0.1331, 73.60
806.0, 0.1325, 73.71
807.0, 0.1323, 73.74
808.0, 0.1317, 73.83
809.0, 0.1315, 73.88
810.0, 0.1310, 73.95
811.0, 0.1306, 74.04
812.0, 0.1303, 74.09
813.0, 0.1301, 74.11
814.0, 0.1295, 74.21
815.0, 0.1288, 74.33
816.0, 0.1282, 74.43
817.0, 0.1282, 74.44
818.0, 0.1279, 74.48
819.0, 0.1275, 74.56
820.0, 0.1271, 74.63
821.0, 0.1267, 74.69
822.0, 0.1257, 74.86
823.0, 0.1253, 74.94
824.0, 0.1255, 74.90
825.0, 0.1250, 74.98
826.0, 0.1250, 74.99
827.0, 0.1240, 75.16
828.0, 0.1234, 75.26
829.0, 0.1236, 75.23
830.0, 0.1235, 75.24
831.0, 0.1230, 75.33
832.0, 0.1226, 75.41
833.0, 0.1224, 75.45
834.0, 0.1215, 75.59
835.0, 0.1215, 75.60
836.0, 0.1208, 75.72
837.0, 0.1210, 75.68
838.0, 0.1206, 75.75
839.0, 0.1202, 75.82
840.0, 0.1198, 75.90
841.0, 0.1197, 75.90
842.0, 0.1197, 75.92
843.0, 0.1185, 76.12
844.0, 0.1185, 76.12
845.0, 0.1188, 76.07
846.0, 0.1182, 76.18
847.0, 0.1179, 76.22
848.0, 0.1173, 76.33
849.0, 0.1169, 76.40
850.0, 0.1169, 76.40
851.0, 0.1155, 76.66
852.0, 0.1155, 76.65
853.0, 0.1157, 76.61
854.0, 0.1153, 76.68
855.0, 0.1147, 76.78
856.0, 0.1151, 76.72
857.0, 0.1146, 76.81
858.0, 0.1142, 76.89
859.0, 0.1136, 76.98
860.0, 0.1136, 76.99
861.0, 0.1136, 76.99
862.0, 0.1134, 77.01
863.0, 0.1131, 77.08
864.0, 0.1121, 77.25
865.0, 0.1125, 77.18
866.0, 0.1121, 77.26
867.0, 0.1121, 77.25
868.0, 0.1114, 77.37
869.0, 0.1113, 77.40
870.0, 0.1113, 77.39
871.0, 0.1114, 77.38
872.0, 0.1113, 77.39
873.0, 0.1106, 77.51
874.0, 0.1106, 77.51
875.0, 0.1100, 77.62
876.0, 0.1097, 77.69
877.0, 0.1096, 77.69
878.0, 0.1094, 77.73
879.0, 0.1089, 77.83
880.0, 0.1086, 77.87
881.0, 0.1085, 77.89
882.0, 0.1082, 77.95
883.0, 0.1086, 77.88
884.0, 0.1080, 77.98
885.0, 0.1080, 77.98
886.0, 0.1081, 77.97
887.0, 0.1080, 77.99
888.0, 0.1071, 78.14
889.0, 0.1068, 78.20
890.0, 0.1070, 78.15
891.0, 0.1068, 78.20
892.0, 0.1067, 78.21
893.0, 0.1069, 78.18
894.0, 0.1064, 78.28
895.0, 0.1063, 78.29
896.0, 0.1059, 78.36
897.0, 0.1057, 78.40
898.0, 0.1058, 78.38
899.0, 0.1056, 78.42
900.0, 0.1051, 78.50
901.0, 0.1051, 78.50
902.0, 0.1052, 78.49
903.0, 0.1051, 78.50
904.0, 0.1046, 78.60
905.0, 0.1044, 78.64
906.0, 0.1038, 78.74
907.0, 0.1033, 78.84
908.0, 0.1035, 78.79
909.0, 0.1034, 78.81
910.0, 0.1030, 78.88
911.0, 0.1030, 78.88
912.0, 0.1028, 78.93
913.0, 0.1030, 78.88
914.0, 0.1028, 78.92
915.0, 0.1023, 79.01
916.0, 0.1020, 79.07
917.0, 0.1018, 79.11
918.0, 0.1017, 79.12
919.0, 0.1015, 79.16
920.0, 0.1010, 79.26
921.0, 0.1009, 79.26
922.0, 0.1009, 79.27
923.0, 0.1004, 79.36
924.0, 0.1003, 79.37
925.0, 0.1001, 79.41
926.0, 0.0998, 79.47
927.0, 0.0996, 79.51
928.0, 0.0999, 79.45
929.0, 0.0995, 79.53
930.0, 0.0991, 79.61
931.0, 0.0991, 79.60
932.0, 0.0985, 79.71
933.0, 0.0982, 79.76
934.0, 0.0983, 79.75
935.0, 0.0981, 79.78
936.0, 0.0976, 79.87
937.0, 0.0976, 79.88
938.0, 0.0978, 79.85
939.0, 0.0968, 80.02
940.0, 0.0966, 80.05
941.0, 0.0962, 80.14
942.0, 0.0958, 80.21
943.0, 0.0961, 80.16
944.0, 0.0961, 80.15
945.0, 0.0960, 80.17
946.0, 0.0954, 80.27
947.0, 0.0951, 80.33
948.0, 0.0948, 80.38
949.0, 0.0945, 80.45
950.0, 0.0942, 80.50
951.0, 0.0943, 80.48
952.0, 0.0934, 80.65
953.0, 0.0934, 80.66
954.0, 0.0929, 80.73
955.0, 0.0927, 80.78
956.0, 0.0921, 80.89
957.0, 0.0922, 80.88
958.0, 0.0921, 80.89
959.0, 0.0913, 81.04
960.0, 0.0907, 81.15
961.0, 0.0907, 81.16
962.0, 0.0910, 81.10
963.0, 0.0905, 81.19
964.0, 0.0907, 81.16
965.0, 0.0905, 81.19
966.0, 0.0901, 81.27
967.0, 0.0901, 81.26
968.0, 0.0902, 81.25
969.0, 0.0899, 81.30
970.0, 0.0904, 81.20
971.0, 0.0900, 81.28
972.0, 0.0904, 81.21
973.0, 0.0904, 81.22
974.0, 0.0903, 81.22
975.0, 0.0898, 81.32
976.0, 0.0900, 81.29
977.0, 0.0892, 81.43
978.0, 0.0897, 81.34
979.0, 0.0899, 81.30
980.0, 0.0896, 81.35
981.0, 0.0899, 81.30
982.0, 0.0902, 81.25
983.0, 0.0903, 81.23
984.0, 0.0899, 81.30
985.0, 0.0903, 81.23
986.0, 0.0899, 81.30
987.0, 0.0895, 81.39
988.0, 0.0900, 81.29
989.0, 0.0892, 81.44
990.0, 0.0896, 81.35
991.0, 0.0899, 81.30
992.0, 0.0899, 81.30
993.0, 0.0891, 81.45
994.0, 0.0893, 81.41
995.0, 0.0894, 81.39
996.0, 0.0898, 81.32
997.0, 0.0897, 81.34
998.0, 0.0898, 81.32
999.0, 0.0896, 81.35
1000.0, 0.0892, 81.43
1001.0, 0.0896, 81.36
1002.0, 0.0887, 81.52
1003.0, 0.0899, 81.29
1004.0, 0.0891, 81.45
1005.0, 0.0892, 81.43
1006.0, 0.0897, 81.33
1007.0, 0.0889, 81.48
1008.0, 0.0886, 81.54
1009.0, 0.0886, 81.54
1010.0, 0.0883, 81.61
1011.0, 0.0893, 81.42
1012.0, 0.0886, 81.55
1013.0, 0.0888, 81.51
1014.0, 0.0886, 81.55
1015.0, 0.0881, 81.64
1016.0, 0.0882, 81.62
1017.0, 0.0878, 81.70
1018.0, 0.0881, 81.63
1019.0, 0.0888, 81.51
1020.0, 0.0879, 81.67
1021.0, 0.0886, 81.54
1022.0, 0.0872, 81.82
1023.0, 0.0875, 81.76
1024.0, 0.0874, 81.78
1025.0, 0.0869, 81.87
1026.0, 0.0881, 81.64
1027.0, 0.0878, 81.69
1028.0, 0.0876, 81.73
1029.0, 0.0867, 81.91
1030.0, 0.0860, 82.03
1031.0, 0.0869, 81.87
1032.0, 0.0871, 81.82
1033.0, 0.0862, 81.99
1034.0, 0.0864, 81.97
1035.0, 0.0866, 81.93
1036.0, 0.0860, 82.04
1037.0, 0.0861, 82.01
1038.0, 0.0864, 81.96
1039.0, 0.0855, 82.13
1040.0, 0.0855, 82.12
1041.0, 0.0862, 82.00
1042.0, 0.0857, 82.10
1043.0, 0.0852, 82.18
1044.0, 0.0843, 82.35
1045.0, 0.0854, 82.15
1046.0, 0.0861, 82.02
1047.0, 0.0841, 82.39
1048.0, 0.0846, 82.31
1049.0, 0.0848, 82.27
1050.0, 0.0852, 82.19
1051.0, 0.0840, 82.41
1052.0, 0.0833, 82.54
1053.0, 0.0843, 82.36
1054.0, 0.0847, 82.28
1055.0, 0.0835, 82.50
1056.0, 0.0844, 82.33
1057.0, 0.0843, 82.37
1058.0, 0.0839, 82.44
1059.0, 0.0828, 82.65
1060.0, 0.0834, 82.53
1061.0, 0.0830, 82.60
1062.0, 0.0837, 82.48
1063.0, 0.0825, 82.69
1064.0, 0.0832, 82.57
1065.0, 0.0830, 82.60
1066.0, 0.0824, 82.72
1067.0, 0.0827, 82.67
1068.0, 0.0826, 82.68
1069.0, 0.0816, 82.86
1070.0, 0.0828, 82.63
1071.0, 0.0820, 82.79
1072.0, 0.0814, 82.92
1073.0, 0.0827, 82.66
1074.0, 0.0821, 82.77
1075.0, 0.0801, 83.15
1076.0, 0.0807, 83.05
1077.0, 0.0827, 82.65
1078.0, 0.0805, 83.09
1079.0, 0.0806, 83.05
1080.0, 0.0806, 83.06
1081.0, 0.0815, 82.90
1082.0, 0.0797, 83.23
1083.0, 0.0793, 83.31
1084.0, 0.0800, 83.17
1085.0, 0.0821, 82.78
1086.0, 0.0798, 83.21
1087.0, 0.0790, 83.36
1088.0, 0.0790, 83.36
1089.0, 0.0798, 83.22
1090.0, 0.0808, 83.02
1091.0, 0.0784, 83.49
1092.0, 0.0780, 83.55
1093.0, 0.0783, 83.50
1094.0, 0.0804, 83.09
1095.0, 0.0801, 83.16
1096.0, 0.0787, 83.43
1097.0, 0.0768, 83.80
1098.0, 0.0763, 83.90
1099.0, 0.0774, 83.67
1100.0, 0.0808, 83.02
