Sample Name, Sample-3
Time, March 20 12:29:41 2013
Operator, Kolloid
Lamp, 0
Slit,0.0
Scan From, 1100.0nm
Scan To, 400.0nm
Scan Step, 1.0nm
Sample Filter, 10
memo, 
471.0, 0.0915, 81.00
472.0, 0.0912, 81.05
473.0, 0.0911, 81.08
474.0, 0.0917, 80.96
475.0, 0.0913, 81.04
476.0, 0.0918, 80.95
477.0, 0.0919, 80.93
478.0, 0.0920, 80.91
479.0, 0.0919, 80.94
480.0, 0.0925, 80.81
481.0, 0.0927, 80.79
482.0, 0.0925, 80.81
483.0, 0.0930, 80.72
484.0, 0.0937, 80.60
485.0, 0.0941, 80.53
486.0, 0.0942, 80.51
487.0, 0.0936, 80.61
488.0, 0.0942, 80.50
489.0, 0.0940, 80.54
490.0, 0.0944, 80.47
491.0, 0.0944, 80.46
492.0, 0.0949, 80.37
493.0, 0.0951, 80.33
494.0, 0.0954, 80.29
495.0, 0.0954, 80.28
496.0, 0.0959, 80.18
497.0, 0.0956, 80.24
498.0, 0.0963, 80.11
499.0, 0.0959, 80.18
500.0, 0.0968, 80.02
501.0, 0.0966, 80.06
502.0, 0.0969, 80.01
503.0, 0.0968, 80.01
504.0, 0.0975, 79.89
505.0, 0.0974, 79.92
506.0, 0.0978, 79.84
507.0, 0.0983, 79.74
508.0, 0.0985, 79.70
509.0, 0.0987, 79.66
510.0, 0.0988, 79.66
511.0, 0.0993, 79.57
512.0, 0.0993, 79.56
513.0, 0.0996, 79.51
514.0, 0.0999, 79.45
515.0, 0.1006, 79.31
516.0, 0.1006, 79.33
517.0, 0.1008, 79.29
518.0, 0.1009, 79.26
519.0, 0.1012, 79.21
520.0, 0.1017, 79.13
521.0, 0.1022, 79.03
522.0, 0.1025, 78.98
523.0, 0.1025, 78.97
524.0, 0.1028, 78.91
525.0, 0.1033, 78.84
526.0, 0.1038, 78.73
527.0, 0.1037, 78.76
528.0, 0.1041, 78.69
529.0, 0.1046, 78.60
530.0, 0.1050, 78.52
531.0, 0.1052, 78.48
532.0, 0.1060, 78.35
533.0, 0.1062, 78.31
534.0, 0.1064, 78.27
535.0, 0.1067, 78.22
536.0, 0.1075, 78.07
537.0, 0.1075, 78.07
538.0, 0.1082, 77.95
539.0, 0.1085, 77.89
540.0, 0.1092, 77.78
541.0, 0.1091, 77.78
542.0, 0.1099, 77.64
543.0, 0.1102, 77.59
544.0, 0.1108, 77.48
545.0, 0.1110, 77.44
546.0, 0.1119, 77.29
547.0, 0.1121, 77.25
548.0, 0.1127, 77.14
549.0, 0.1129, 77.10
550.0, 0.1132, 77.05
551.0, 0.1140, 76.91
552.0, 0.1146, 76.82
553.0, 0.1152, 76.70
554.0, 0.1156, 76.63
555.0, 0.1163, 76.51
556.0, 0.1167, 76.43
557.0, 0.1171, 76.36
558.0, 0.1177, 76.25
559.0, 0.1185, 76.12
560.0, 0.1191, 76.01
561.0, 0.1195, 75.95
562.0, 0.1201, 75.84
563.0, 0.1205, 75.78
564.0, 0.1213, 75.63
565.0, 0.1220, 75.52
566.0, 0.1224, 75.43
567.0, 0.1232, 75.30
568.0, 0.1236, 75.23
569.0, 0.1243, 75.12
570.0, 0.1250, 74.99
571.0, 0.1256, 74.88
572.0, 0.1260, 74.81
573.0, 0.1264, 74.74
574.0, 0.1269, 74.67
575.0, 0.1278, 74.51
576.0, 0.1288, 74.34
577.0, 0.1295, 74.21
578.0, 0.1299, 74.15
579.0, 0.1305, 74.05
580.0, 0.1311, 73.95
581.0, 0.1319, 73.82
582.0, 0.1321, 73.77
583.0, 0.1333, 73.56
584.0, 0.1338, 73.49
585.0, 0.1345, 73.36
586.0, 0.1350, 73.29
587.0, 0.1360, 73.12
588.0, 0.1367, 73.00
589.0, 0.1372, 72.92
590.0, 0.1382, 72.75
591.0, 0.1382, 72.74
592.0, 0.1393, 72.56
593.0, 0.1401, 72.43
594.0, 0.1408, 72.32
595.0, 0.1409, 72.30
596.0, 0.1421, 72.10
597.0, 0.1419, 72.13
598.0, 0.1432, 71.91
599.0, 0.1432, 71.91
600.0, 0.1444, 71.71
601.0, 0.1448, 71.64
602.0, 0.1455, 71.53
603.0, 0.1460, 71.45
604.0, 0.1469, 71.30
605.0, 0.1479, 71.14
606.0, 0.1481, 71.10
607.0, 0.1489, 70.97
608.0, 0.1490, 70.95
609.0, 0.1500, 70.79
610.0, 0.1510, 70.62
611.0, 0.1511, 70.61
612.0, 0.1520, 70.47
613.0, 0.1526, 70.37
614.0, 0.1528, 70.33
615.0, 0.1535, 70.23
616.0, 0.1544, 70.07
617.0, 0.1547, 70.04
618.0, 0.1556, 69.89
619.0, 0.1563, 69.78
620.0, 0.1566, 69.72
621.0, 0.1571, 69.65
622.0, 0.1578, 69.54
623.0, 0.1585, 69.43
624.0, 0.1591, 69.33
625.0, 0.1598, 69.21
626.0, 0.1599, 69.20
627.0, 0.1602, 69.15
628.0, 0.1615, 68.94
629.0, 0.1610, 69.02
630.0, 0.1621, 68.85
631.0, 0.1631, 68.69
632.0, 0.1632, 68.67
633.0, 0.1638, 68.59
634.0, 0.1644, 68.49
635.0, 0.1648, 68.42
636.0, 0.1651, 68.37
637.0, 0.1656, 68.29
638.0, 0.1664, 68.16
639.0, 0.1665, 68.16
640.0, 0.1670, 68.08
641.0, 0.1673, 68.03
642.0, 0.1682, 67.89
643.0, 0.1686, 67.83
644.0, 0.1690, 67.76
645.0, 0.1699, 67.63
646.0, 0.1702, 67.58
647.0, 0.1703, 67.56
648.0, 0.1709, 67.47
649.0, 0.1715, 67.37
650.0, 0.1719, 67.31
651.0, 0.1719, 67.31
652.0, 0.1727, 67.19
653.0, 0.1731, 67.12
654.0, 0.1735, 67.06
655.0, 0.1740, 66.99
656.0, 0.1741, 66.97
657.0, 0.1747, 66.88
658.0, 0.1754, 66.77
659.0, 0.1757, 66.73
660.0, 0.1759, 66.70
661.0, 0.1764, 66.62
662.0, 0.1768, 66.57
663.0, 0.1768, 66.56
664.0, 0.1775, 66.46
665.0, 0.1777, 66.41
666.0, 0.1782, 66.35
667.0, 0.1781, 66.35
668.0, 0.1785, 66.30
669.0, 0.1796, 66.13
670.0, 0.1795, 66.14
671.0, 0.1792, 66.18
672.0, 0.1799, 66.08
673.0, 0.1804, 66.00
674.0, 0.1803, 66.02
675.0, 0.1805, 66.00
676.0, 0.1810, 65.92
677.0, 0.1818, 65.80
678.0, 0.1814, 65.86
679.0, 0.1819, 65.78
680.0, 0.1819, 65.78
681.0, 0.1825, 65.68
682.0, 0.1825, 65.69
683.0, 0.1826, 65.68
684.0, 0.1831, 65.60
685.0, 0.1834, 65.56
686.0, 0.1837, 65.52
687.0, 0.1842, 65.43
688.0, 0.1843, 65.42
689.0, 0.1849, 65.33
690.0, 0.1852, 65.28
691.0, 0.1852, 65.29
692.0, 0.1849, 65.32
693.0, 0.1859, 65.17
694.0, 0.1859, 65.18
695.0, 0.1861, 65.15
696.0, 0.1869, 65.03
697.0, 0.1864, 65.10
698.0, 0.1870, 65.01
699.0, 0.1863, 65.12
700.0, 0.1871, 64.99
701.0, 0.1873, 64.97
702.0, 0.1878, 64.89
703.0, 0.1879, 64.88
704.0, 0.1882, 64.84
705.0, 0.1885, 64.79
706.0, 0.1885, 64.78
707.0, 0.1886, 64.78
708.0, 0.1900, 64.56
709.0, 0.1901, 64.54
710.0, 0.1900, 64.57
711.0, 0.1895, 64.64
712.0, 0.1896, 64.62
713.0, 0.1898, 64.60
714.0, 0.1898, 64.60
715.0, 0.1903, 64.52
716.0, 0.1904, 64.51
717.0, 0.1906, 64.47
718.0, 0.1905, 64.50
719.0, 0.1907, 64.47
720.0, 0.1908, 64.45
721.0, 0.1911, 64.40
722.0, 0.1911, 64.40
723.0, 0.1911, 64.41
724.0, 0.1914, 64.35
725.0, 0.1915, 64.34
726.0, 0.1921, 64.25
727.0, 0.1919, 64.29
728.0, 0.1916, 64.33
729.0, 0.1919, 64.29
730.0, 0.1921, 64.26
731.0, 0.1919, 64.28
732.0, 0.1921, 64.26
733.0, 0.1920, 64.27
734.0, 0.1923, 64.23
735.0, 0.1924, 64.21
736.0, 0.1926, 64.17
737.0, 0.1922, 64.23
738.0, 0.1924, 64.20
739.0, 0.1922, 64.24
740.0, 0.1923, 64.22
741.0, 0.1927, 64.17
742.0, 0.1924, 64.21
743.0, 0.1924, 64.20
744.0, 0.1926, 64.18
745.0, 0.1924, 64.21
746.0, 0.1928, 64.15
747.0, 0.1926, 64.18
748.0, 0.1920, 64.27
749.0, 0.1924, 64.21
750.0, 0.1924, 64.22
751.0, 0.1924, 64.21
752.0, 0.1924, 64.21
753.0, 0.1921, 64.25
754.0, 0.1923, 64.23
755.0, 0.1919, 64.29
756.0, 0.1921, 64.26
757.0, 0.1918, 64.30
758.0, 0.1915, 64.34
759.0, 0.1915, 64.35
760.0, 0.1913, 64.37
761.0, 0.1912, 64.39
762.0, 0.1911, 64.40
763.0, 0.1910, 64.42
764.0, 0.1912, 64.38
765.0, 0.1909, 64.43
766.0, 0.1904, 64.50
767.0, 0.1904, 64.51
768.0, 0.1903, 64.52
769.0, 0.1900, 64.57
770.0, 0.1895, 64.64
771.0, 0.1891, 64.70
772.0, 0.1892, 64.68
773.0, 0.1892, 64.68
774.0, 0.1888, 64.74
775.0, 0.1886, 64.77
776.0, 0.1887, 64.76
777.0, 0.1881, 64.85
778.0, 0.1882, 64.84
779.0, 0.1874, 64.95
780.0, 0.1870, 65.01
781.0, 0.1867, 65.06
782.0, 0.1866, 65.07
783.0, 0.1862, 65.13
784.0, 0.1860, 65.16
785.0, 0.1858, 65.19
786.0, 0.1857, 65.22
787.0, 0.1848, 65.35
788.0, 0.1845, 65.39
789.0, 0.1845, 65.39
790.0, 0.1841, 65.44
791.0, 0.1836, 65.52
792.0, 0.1830, 65.62
793.0, 0.1827, 65.67
794.0, 0.1821, 65.76
795.0, 0.1823, 65.72
796.0, 0.1818, 65.80
797.0, 0.1811, 65.90
798.0, 0.1802, 66.04
799.0, 0.1805, 65.99
800.0, 0.1800, 66.06
801.0, 0.1796, 66.13
802.0, 0.1792, 66.20
803.0, 0.1789, 66.23
804.0, 0.1785, 66.29
805.0, 0.1781, 66.37
806.0, 0.1776, 66.43
807.0, 0.1775, 66.46
808.0, 0.1768, 66.57
809.0, 0.1765, 66.61
810.0, 0.1757, 66.72
811.0, 0.1752, 66.81
812.0, 0.1753, 66.80
813.0, 0.1749, 66.84
814.0, 0.1745, 66.91
815.0, 0.1736, 67.05
816.0, 0.1729, 67.15
817.0, 0.1728, 67.17
818.0, 0.1724, 67.23
819.0, 0.1717, 67.34
820.0, 0.1717, 67.34
821.0, 0.1712, 67.43
822.0, 0.1706, 67.51
823.0, 0.1701, 67.59
824.0, 0.1698, 67.64
825.0, 0.1694, 67.71
826.0, 0.1690, 67.76
827.0, 0.1684, 67.86
828.0, 0.1677, 67.97
829.0, 0.1672, 68.04
830.0, 0.1674, 68.01
831.0, 0.1663, 68.19
832.0, 0.1663, 68.18
833.0, 0.1659, 68.25
834.0, 0.1653, 68.35
835.0, 0.1649, 68.40
836.0, 0.1647, 68.44
837.0, 0.1641, 68.53
838.0, 0.1639, 68.56
839.0, 0.1637, 68.60
840.0, 0.1631, 68.68
841.0, 0.1625, 68.79
842.0, 0.1619, 68.88
843.0, 0.1618, 68.90
844.0, 0.1615, 68.94
845.0, 0.1611, 69.01
846.0, 0.1605, 69.11
847.0, 0.1600, 69.18
848.0, 0.1596, 69.25
849.0, 0.1590, 69.35
850.0, 0.1591, 69.33
851.0, 0.1581, 69.49
852.0, 0.1581, 69.49
853.0, 0.1579, 69.52
854.0, 0.1575, 69.59
855.0, 0.1571, 69.64
856.0, 0.1563, 69.77
857.0, 0.1560, 69.82
858.0, 0.1559, 69.84
859.0, 0.1554, 69.91
860.0, 0.1551, 69.97
861.0, 0.1549, 70.00
862.0, 0.1545, 70.06
863.0, 0.1544, 70.08
864.0, 0.1539, 70.15
865.0, 0.1538, 70.18
866.0, 0.1530, 70.31
867.0, 0.1530, 70.31
868.0, 0.1527, 70.36
869.0, 0.1520, 70.47
870.0, 0.1520, 70.46
871.0, 0.1514, 70.57
872.0, 0.1512, 70.60
873.0, 0.1511, 70.61
874.0, 0.1509, 70.65
875.0, 0.1507, 70.68
876.0, 0.1500, 70.80
877.0, 0.1502, 70.76
878.0, 0.1494, 70.89
879.0, 0.1494, 70.89
880.0, 0.1485, 71.04
881.0, 0.1485, 71.03
882.0, 0.1487, 71.01
883.0, 0.1478, 71.15
884.0, 0.1479, 71.14
885.0, 0.1471, 71.27
886.0, 0.1475, 71.20
887.0, 0.1474, 71.22
888.0, 0.1466, 71.35
889.0, 0.1463, 71.40
890.0, 0.1460, 71.46
891.0, 0.1455, 71.53
892.0, 0.1450, 71.61
893.0, 0.1456, 71.52
894.0, 0.1446, 71.67
895.0, 0.1450, 71.62
896.0, 0.1449, 71.64
897.0, 0.1443, 71.73
898.0, 0.1441, 71.76
899.0, 0.1439, 71.80
900.0, 0.1434, 71.89
901.0, 0.1439, 71.80
902.0, 0.1439, 71.80
903.0, 0.1430, 71.95
904.0, 0.1430, 71.95
905.0, 0.1428, 71.98
906.0, 0.1420, 72.11
907.0, 0.1421, 72.09
908.0, 0.1419, 72.13
909.0, 0.1417, 72.16
910.0, 0.1415, 72.19
911.0, 0.1412, 72.24
912.0, 0.1409, 72.29
913.0, 0.1410, 72.28
914.0, 0.1408, 72.31
915.0, 0.1406, 72.34
916.0, 0.1398, 72.48
917.0, 0.1399, 72.47
918.0, 0.1404, 72.39
919.0, 0.1397, 72.50
920.0, 0.1396, 72.52
921.0, 0.1394, 72.54
922.0, 0.1393, 72.57
923.0, 0.1383, 72.72
924.0, 0.1388, 72.64
925.0, 0.1387, 72.66
926.0, 0.1379, 72.79
927.0, 0.1377, 72.83
928.0, 0.1379, 72.80
929.0, 0.1376, 72.84
930.0, 0.1376, 72.84
931.0, 0.1371, 72.93
932.0, 0.1368, 72.98
933.0, 0.1371, 72.93
934.0, 0.1366, 73.02
935.0, 0.1362, 73.08
936.0, 0.1360, 73.11
937.0, 0.1360, 73.11
938.0, 0.1360, 73.11
939.0, 0.1354, 73.22
940.0, 0.1352, 73.25
941.0, 0.1347, 73.34
942.0, 0.1348, 73.31
943.0, 0.1346, 73.35
944.0, 0.1344, 73.39
945.0, 0.1343, 73.40
946.0, 0.1337, 73.51
947.0, 0.1334, 73.55
948.0, 0.1332, 73.58
949.0, 0.1331, 73.60
950.0, 0.1328, 73.66
951.0, 0.1328, 73.66
952.0, 0.1324, 73.73
953.0, 0.1319, 73.81
954.0, 0.1320, 73.79
955.0, 0.1319, 73.81
956.0, 0.1314, 73.89
957.0, 0.1310, 73.96
958.0, 0.1308, 73.99
959.0, 0.1304, 74.06
960.0, 0.1303, 74.08
961.0, 0.1300, 74.13
962.0, 0.1298, 74.17
963.0, 0.1296, 74.20
964.0, 0.1295, 74.22
965.0, 0.1300, 74.13
966.0, 0.1291, 74.28
967.0, 0.1289, 74.33
968.0, 0.1289, 74.32
969.0, 0.1289, 74.33
970.0, 0.1290, 74.30
971.0, 0.1284, 74.40
972.0, 0.1287, 74.36
973.0, 0.1288, 74.34
974.0, 0.1287, 74.36
975.0, 0.1276, 74.54
976.0, 0.1280, 74.47
977.0, 0.1275, 74.55
978.0, 0.1275, 74.55
979.0, 0.1275, 74.56
980.0, 0.1272, 74.60
981.0, 0.1275, 74.55
982.0, 0.1270, 74.64
983.0, 0.1264, 74.74
984.0, 0.1260, 74.81
985.0, 0.1275, 74.55
986.0, 0.1266, 74.71
987.0, 0.1261, 74.79
988.0, 0.1264, 74.75
989.0, 0.1260, 74.81
990.0, 0.1264, 74.75
991.0, 0.1260, 74.81
992.0, 0.1255, 74.90
993.0, 0.1255, 74.91
994.0, 0.1250, 74.98
995.0, 0.1251, 74.97
996.0, 0.1257, 74.87
997.0, 0.1253, 74.93
998.0, 0.1252, 74.95
999.0, 0.1253, 74.93
1000.0, 0.1249, 75.01
1001.0, 0.1248, 75.03
1002.0, 0.1241, 75.15
1003.0, 0.1240, 75.17
1004.0, 0.1241, 75.15
1005.0, 0.1238, 75.20
1006.0, 0.1248, 75.02
1007.0, 0.1242, 75.13
1008.0, 0.1230, 75.33
1009.0, 0.1229, 75.35
1010.0, 0.1232, 75.30
1011.0, 0.1229, 75.36
1012.0, 0.1228, 75.36
1013.0, 0.1230, 75.34
1014.0, 0.1225, 75.42
1015.0, 0.1218, 75.54
1016.0, 0.1224, 75.44
1017.0, 0.1222, 75.47
1018.0, 0.1221, 75.50
1019.0, 0.1215, 75.60
1020.0, 0.1212, 75.65
1021.0, 0.1219, 75.53
1022.0, 0.1212, 75.64
1023.0, 0.1215, 75.59
1024.0, 0.1207, 75.74
1025.0, 0.1205, 75.78
1026.0, 0.1208, 75.72
1027.0, 0.1207, 75.74
1028.0, 0.1212, 75.65
1029.0, 0.1203, 75.80
1030.0, 0.1194, 75.96
1031.0, 0.1198, 75.89
1032.0, 0.1204, 75.79
1033.0, 0.1196, 75.92
1034.0, 0.1189, 76.04
1035.0, 0.1188, 76.06
1036.0, 0.1192, 76.00
1037.0, 0.1184, 76.14
1038.0, 0.1186, 76.11
1039.0, 0.1186, 76.11
1040.0, 0.1181, 76.19
1041.0, 0.1179, 76.22
1042.0, 0.1171, 76.37
1043.0, 0.1177, 76.26
1044.0, 0.1173, 76.33
1045.0, 0.1167, 76.43
1046.0, 0.1179, 76.23
1047.0, 0.1170, 76.39
1048.0, 0.1164, 76.49
1049.0, 0.1165, 76.48
1050.0, 0.1172, 76.34
1051.0, 0.1158, 76.59
1052.0, 0.1156, 76.64
1053.0, 0.1160, 76.56
1054.0, 0.1153, 76.69
1055.0, 0.1160, 76.55
1056.0, 0.1169, 76.40
1057.0, 0.1158, 76.60
1058.0, 0.1146, 76.80
1059.0, 0.1146, 76.81
1060.0, 0.1146, 76.81
1061.0, 0.1143, 76.86
1062.0, 0.1143, 76.86
1063.0, 0.1139, 76.92
1064.0, 0.1138, 76.95
1065.0, 0.1146, 76.81
1066.0, 0.1135, 77.01
1067.0, 0.1132, 77.05
1068.0, 0.1140, 76.91
1069.0, 0.1125, 77.17
1070.0, 0.1128, 77.13
1071.0, 0.1130, 77.09
1072.0, 0.1125, 77.18
1073.0, 0.1125, 77.17
1074.0, 0.1123, 77.22
1075.0, 0.1121, 77.26
1076.0, 0.1114, 77.37
1077.0, 0.1115, 77.36
1078.0, 0.1116, 77.33
1079.0, 0.1111, 77.43
1080.0, 0.1108, 77.47
1081.0, 0.1104, 77.55
1082.0, 0.1100, 77.63
1083.0, 0.1100, 77.63
1084.0, 0.1096, 77.70
1085.0, 0.1107, 77.51
1086.0, 0.1110, 77.44
1087.0, 0.1096, 77.70
1088.0, 0.1097, 77.68
1089.0, 0.1095, 77.71
1090.0, 0.1100, 77.62
1091.0, 0.1087, 77.85
1092.0, 0.1089, 77.82
1093.0, 0.1080, 77.98
1094.0, 0.1080, 77.98
1095.0, 0.1101, 77.61
1096.0, 0.1092, 77.76
1097.0, 0.1061, 78.33
1098.0, 0.1070, 78.15
1099.0, 0.1079, 78.01
1100.0, 0.1079, 78.00
