Sample Name, Sample-4
Time, March 20 12:33:20 2013
Operator, Kolloid
Lamp, 0
Slit,0.0
Scan From, 1100.0nm
Scan To, 400.0nm
Scan Step, 1.0nm
Sample Filter, 10
memo, 
548.0, 0.2496, 56.29
549.0, 0.2505, 56.17
550.0, 0.2517, 56.01
551.0, 0.2529, 55.86
552.0, 0.2538, 55.75
553.0, 0.2547, 55.63
554.0, 0.2560, 55.46
555.0, 0.2575, 55.27
556.0, 0.2585, 55.15
557.0, 0.2596, 55.01
558.0, 0.2607, 54.87
559.0, 0.2617, 54.74
560.0, 0.2630, 54.58
561.0, 0.2642, 54.42
562.0, 0.2657, 54.24
563.0, 0.2664, 54.15
564.0, 0.2680, 53.95
565.0, 0.2692, 53.80
566.0, 0.2704, 53.65
567.0, 0.2717, 53.49
568.0, 0.2729, 53.35
569.0, 0.2741, 53.20
570.0, 0.2753, 53.05
571.0, 0.2770, 52.84
572.0, 0.2778, 52.75
573.0, 0.2792, 52.58
574.0, 0.2806, 52.41
575.0, 0.2817, 52.28
576.0, 0.2834, 52.08
577.0, 0.2848, 51.90
578.0, 0.2861, 51.74
579.0, 0.2875, 51.59
580.0, 0.2883, 51.48
581.0, 0.2900, 51.29
582.0, 0.2916, 51.09
583.0, 0.2935, 50.88
584.0, 0.2947, 50.74
585.0, 0.2953, 50.67
586.0, 0.2969, 50.47
587.0, 0.2986, 50.28
588.0, 0.3005, 50.07
589.0, 0.3012, 49.98
590.0, 0.3027, 49.80
591.0, 0.3036, 49.71
592.0, 0.3059, 49.45
593.0, 0.3069, 49.33
594.0, 0.3086, 49.13
595.0, 0.3097, 49.01
596.0, 0.3117, 48.78
597.0, 0.3118, 48.77
598.0, 0.3140, 48.53
599.0, 0.3150, 48.42
600.0, 0.3164, 48.26
601.0, 0.3179, 48.09
602.0, 0.3191, 47.96
603.0, 0.3208, 47.78
604.0, 0.3223, 47.61
605.0, 0.3241, 47.42
606.0, 0.3255, 47.26
607.0, 0.3261, 47.20
608.0, 0.3266, 47.14
609.0, 0.3287, 46.91
610.0, 0.3300, 46.77
611.0, 0.3312, 46.65
612.0, 0.3328, 46.48
613.0, 0.3344, 46.30
614.0, 0.3352, 46.22
615.0, 0.3366, 46.06
616.0, 0.3381, 45.91
617.0, 0.3399, 45.72
618.0, 0.3405, 45.66
619.0, 0.3425, 45.45
620.0, 0.3432, 45.38
621.0, 0.3445, 45.24
622.0, 0.3455, 45.13
623.0, 0.3469, 44.99
624.0, 0.3477, 44.91
625.0, 0.3490, 44.77
626.0, 0.3499, 44.67
627.0, 0.3508, 44.59
628.0, 0.3528, 44.38
629.0, 0.3534, 44.32
630.0, 0.3549, 44.17
631.0, 0.3560, 44.05
632.0, 0.3569, 43.97
633.0, 0.3580, 43.85
634.0, 0.3593, 43.72
635.0, 0.3606, 43.59
636.0, 0.3616, 43.49
637.0, 0.3623, 43.43
638.0, 0.3639, 43.26
639.0, 0.3650, 43.15
640.0, 0.3660, 43.05
641.0, 0.3665, 43.00
642.0, 0.3683, 42.83
643.0, 0.3690, 42.76
644.0, 0.3698, 42.68
645.0, 0.3708, 42.57
646.0, 0.3716, 42.50
647.0, 0.3724, 42.42
648.0, 0.3730, 42.36
649.0, 0.3749, 42.18
650.0, 0.3750, 42.17
651.0, 0.3754, 42.13
652.0, 0.3767, 42.00
653.0, 0.3775, 41.93
654.0, 0.3787, 41.81
655.0, 0.3792, 41.76
656.0, 0.3800, 41.68
657.0, 0.3810, 41.59
658.0, 0.3822, 41.48
659.0, 0.3827, 41.43
660.0, 0.3836, 41.34
661.0, 0.3845, 41.26
662.0, 0.3856, 41.15
663.0, 0.3852, 41.19
664.0, 0.3867, 41.05
665.0, 0.3878, 40.94
666.0, 0.3882, 40.90
667.0, 0.3884, 40.89
668.0, 0.3896, 40.77
669.0, 0.3904, 40.70
670.0, 0.3905, 40.69
671.0, 0.3912, 40.63
672.0, 0.3913, 40.61
673.0, 0.3926, 40.49
674.0, 0.3933, 40.43
675.0, 0.3937, 40.39
676.0, 0.3942, 40.34
677.0, 0.3955, 40.23
678.0, 0.3967, 40.11
679.0, 0.3960, 40.18
680.0, 0.3969, 40.09
681.0, 0.3979, 40.00
682.0, 0.3982, 39.98
683.0, 0.3981, 39.99
684.0, 0.3991, 39.90
685.0, 0.4001, 39.80
686.0, 0.4009, 39.73
687.0, 0.4010, 39.72
688.0, 0.4015, 39.68
689.0, 0.4025, 39.58
690.0, 0.4032, 39.52
691.0, 0.4035, 39.49
692.0, 0.4039, 39.46
693.0, 0.4038, 39.46
694.0, 0.4054, 39.32
695.0, 0.4056, 39.30
696.0, 0.4061, 39.26
697.0, 0.4061, 39.26
698.0, 0.4071, 39.16
699.0, 0.4070, 39.17
700.0, 0.4073, 39.15
701.0, 0.4085, 39.04
702.0, 0.4089, 39.00
703.0, 0.4093, 38.97
704.0, 0.4092, 38.98
705.0, 0.4098, 38.93
706.0, 0.4102, 38.89
707.0, 0.4107, 38.84
708.0, 0.4122, 38.71
709.0, 0.4124, 38.69
710.0, 0.4126, 38.68
711.0, 0.4121, 38.72
712.0, 0.4124, 38.69
713.0, 0.4126, 38.67
714.0, 0.4135, 38.60
715.0, 0.4132, 38.62
716.0, 0.4138, 38.57
717.0, 0.4140, 38.55
718.0, 0.4144, 38.52
719.0, 0.4148, 38.47
720.0, 0.4153, 38.44
721.0, 0.4155, 38.41
722.0, 0.4157, 38.39
723.0, 0.4164, 38.34
724.0, 0.4159, 38.38
725.0, 0.4166, 38.32
726.0, 0.4168, 38.30
727.0, 0.4168, 38.30
728.0, 0.4167, 38.31
729.0, 0.4172, 38.26
730.0, 0.4170, 38.28
731.0, 0.4173, 38.26
732.0, 0.4176, 38.23
733.0, 0.4178, 38.21
734.0, 0.4178, 38.22
735.0, 0.4181, 38.19
736.0, 0.4184, 38.16
737.0, 0.4187, 38.13
738.0, 0.4185, 38.15
739.0, 0.4183, 38.17
740.0, 0.4185, 38.15
741.0, 0.4180, 38.19
742.0, 0.4182, 38.18
743.0, 0.4183, 38.17
744.0, 0.4185, 38.15
745.0, 0.4185, 38.15
746.0, 0.4186, 38.14
747.0, 0.4182, 38.18
748.0, 0.4181, 38.19
749.0, 0.4181, 38.19
750.0, 0.4183, 38.17
751.0, 0.4178, 38.21
752.0, 0.4185, 38.15
753.0, 0.4176, 38.23
754.0, 0.4177, 38.22
755.0, 0.4173, 38.26
756.0, 0.4173, 38.25
757.0, 0.4168, 38.30
758.0, 0.4167, 38.31
759.0, 0.4165, 38.33
760.0, 0.4158, 38.39
761.0, 0.4152, 38.44
762.0, 0.4152, 38.44
763.0, 0.4156, 38.41
764.0, 0.4152, 38.44
765.0, 0.4144, 38.51
766.0, 0.4141, 38.54
767.0, 0.4139, 38.56
768.0, 0.4133, 38.61
769.0, 0.4129, 38.65
770.0, 0.4121, 38.72
771.0, 0.4119, 38.73
772.0, 0.4122, 38.71
773.0, 0.4112, 38.80
774.0, 0.4103, 38.87
775.0, 0.4104, 38.87
776.0, 0.4096, 38.94
777.0, 0.4089, 39.01
778.0, 0.4077, 39.11
779.0, 0.4073, 39.15
780.0, 0.4068, 39.19
781.0, 0.4060, 39.27
782.0, 0.4054, 39.32
783.0, 0.4048, 39.38
784.0, 0.4042, 39.43
785.0, 0.4036, 39.48
786.0, 0.4032, 39.51
787.0, 0.4021, 39.61
788.0, 0.4015, 39.68
789.0, 0.4005, 39.76
790.0, 0.3999, 39.82
791.0, 0.3995, 39.86
792.0, 0.3985, 39.94
793.0, 0.3973, 40.06
794.0, 0.3967, 40.11
795.0, 0.3959, 40.19
796.0, 0.3952, 40.25
797.0, 0.3944, 40.32
798.0, 0.3931, 40.45
799.0, 0.3928, 40.48
800.0, 0.3916, 40.59
801.0, 0.3908, 40.67
802.0, 0.3900, 40.74
803.0, 0.3892, 40.82
804.0, 0.3882, 40.91
805.0, 0.3878, 40.95
806.0, 0.3866, 41.06
807.0, 0.3856, 41.15
808.0, 0.3848, 41.22
809.0, 0.3841, 41.29
810.0, 0.3830, 41.40
811.0, 0.3814, 41.55
812.0, 0.3811, 41.58
813.0, 0.3800, 41.69
814.0, 0.3790, 41.79
815.0, 0.3778, 41.89
816.0, 0.3768, 42.00
817.0, 0.3759, 42.09
818.0, 0.3749, 42.18
819.0, 0.3739, 42.28
820.0, 0.3732, 42.34
821.0, 0.3721, 42.45
822.0, 0.3706, 42.60
823.0, 0.3701, 42.65
824.0, 0.3693, 42.73
825.0, 0.3683, 42.83
826.0, 0.3676, 42.89
827.0, 0.3663, 43.02
828.0, 0.3654, 43.11
829.0, 0.3644, 43.21
830.0, 0.3637, 43.28
831.0, 0.3622, 43.43
832.0, 0.3613, 43.52
833.0, 0.3606, 43.60
834.0, 0.3596, 43.70
835.0, 0.3581, 43.84
836.0, 0.3577, 43.88
837.0, 0.3568, 43.98
838.0, 0.3560, 44.06
839.0, 0.3547, 44.19
840.0, 0.3539, 44.26
841.0, 0.3528, 44.38
842.0, 0.3522, 44.44
843.0, 0.3510, 44.56
844.0, 0.3504, 44.63
845.0, 0.3496, 44.71
846.0, 0.3486, 44.82
847.0, 0.3474, 44.93
848.0, 0.3468, 45.00
849.0, 0.3459, 45.09
850.0, 0.3451, 45.17
851.0, 0.3440, 45.29
852.0, 0.3434, 45.36
853.0, 0.3427, 45.43
854.0, 0.3418, 45.52
855.0, 0.3410, 45.60
856.0, 0.3405, 45.65
857.0, 0.3391, 45.81
858.0, 0.3383, 45.88
859.0, 0.3373, 45.99
860.0, 0.3370, 46.03
861.0, 0.3360, 46.14
862.0, 0.3347, 46.27
863.0, 0.3344, 46.30
864.0, 0.3333, 46.42
865.0, 0.3333, 46.42
866.0, 0.3321, 46.55
867.0, 0.3315, 46.62
868.0, 0.3307, 46.69
869.0, 0.3295, 46.83
870.0, 0.3290, 46.88
871.0, 0.3283, 46.95
872.0, 0.3278, 47.01
873.0, 0.3271, 47.09
874.0, 0.3263, 47.17
875.0, 0.3258, 47.23
876.0, 0.3254, 47.27
877.0, 0.3241, 47.42
878.0, 0.3233, 47.50
879.0, 0.3230, 47.53
880.0, 0.3221, 47.63
881.0, 0.3220, 47.64
882.0, 0.3212, 47.73
883.0, 0.3205, 47.80
884.0, 0.3205, 47.81
885.0, 0.3191, 47.96
886.0, 0.3188, 48.00
887.0, 0.3184, 48.04
888.0, 0.3176, 48.12
889.0, 0.3174, 48.15
890.0, 0.3165, 48.25
891.0, 0.3152, 48.39
892.0, 0.3150, 48.42
893.0, 0.3147, 48.45
894.0, 0.3139, 48.54
895.0, 0.3138, 48.55
896.0, 0.3130, 48.64
897.0, 0.3127, 48.68
898.0, 0.3121, 48.75
899.0, 0.3111, 48.85
900.0, 0.3108, 48.89
901.0, 0.3104, 48.93
902.0, 0.3097, 49.01
903.0, 0.3097, 49.01
904.0, 0.3084, 49.16
905.0, 0.3088, 49.12
906.0, 0.3074, 49.27
907.0, 0.3068, 49.34
908.0, 0.3070, 49.32
909.0, 0.3061, 49.41
910.0, 0.3057, 49.47
911.0, 0.3054, 49.50
912.0, 0.3050, 49.55
913.0, 0.3042, 49.63
914.0, 0.3044, 49.62
915.0, 0.3034, 49.73
916.0, 0.3028, 49.79
917.0, 0.3020, 49.89
918.0, 0.3022, 49.86
919.0, 0.3020, 49.89
920.0, 0.3014, 49.96
921.0, 0.3012, 49.98
922.0, 0.3002, 50.10
923.0, 0.2995, 50.17
924.0, 0.2992, 50.21
925.0, 0.2992, 50.22
926.0, 0.2982, 50.33
927.0, 0.2977, 50.39
928.0, 0.2974, 50.41
929.0, 0.2974, 50.42
930.0, 0.2968, 50.49
931.0, 0.2966, 50.51
932.0, 0.2957, 50.62
933.0, 0.2951, 50.69
934.0, 0.2949, 50.71
935.0, 0.2944, 50.77
936.0, 0.2940, 50.82
937.0, 0.2936, 50.86
938.0, 0.2933, 50.90
939.0, 0.2926, 50.98
940.0, 0.2922, 51.02
941.0, 0.2919, 51.07
942.0, 0.2908, 51.19
943.0, 0.2911, 51.16
944.0, 0.2901, 51.28
945.0, 0.2904, 51.24
946.0, 0.2896, 51.33
947.0, 0.2889, 51.42
948.0, 0.2885, 51.47
949.0, 0.2882, 51.50
950.0, 0.2873, 51.61
951.0, 0.2875, 51.59
952.0, 0.2864, 51.71
953.0, 0.2856, 51.81
954.0, 0.2858, 51.79
955.0, 0.2852, 51.86
956.0, 0.2848, 51.90
957.0, 0.2840, 52.00
958.0, 0.2840, 52.01
959.0, 0.2832, 52.10
960.0, 0.2827, 52.15
961.0, 0.2826, 52.17
962.0, 0.2823, 52.21
963.0, 0.2814, 52.31
964.0, 0.2812, 52.33
965.0, 0.2814, 52.31
966.0, 0.2805, 52.42
967.0, 0.2801, 52.47
968.0, 0.2800, 52.48
969.0, 0.2798, 52.51
970.0, 0.2794, 52.56
971.0, 0.2790, 52.61
972.0, 0.2784, 52.68
973.0, 0.2780, 52.73
974.0, 0.2783, 52.68
975.0, 0.2775, 52.79
976.0, 0.2776, 52.77
977.0, 0.2766, 52.89
978.0, 0.2767, 52.88
979.0, 0.2763, 52.93
980.0, 0.2762, 52.94
981.0, 0.2757, 53.01
982.0, 0.2758, 52.99
983.0, 0.2751, 53.07
984.0, 0.2745, 53.15
985.0, 0.2747, 53.12
986.0, 0.2740, 53.21
987.0, 0.2730, 53.34
988.0, 0.2732, 53.30
989.0, 0.2727, 53.38
990.0, 0.2728, 53.36
991.0, 0.2719, 53.47
992.0, 0.2721, 53.44
993.0, 0.2715, 53.51
994.0, 0.2712, 53.56
995.0, 0.2707, 53.61
996.0, 0.2707, 53.61
997.0, 0.2704, 53.66
998.0, 0.2709, 53.60
999.0, 0.2698, 53.72
1000.0, 0.2693, 53.79
1001.0, 0.2689, 53.83
1002.0, 0.2684, 53.91
1003.0, 0.2685, 53.88
1004.0, 0.2681, 53.94
1005.0, 0.2678, 53.97
1006.0, 0.2686, 53.87
1007.0, 0.2669, 54.09
1008.0, 0.2660, 54.20
1009.0, 0.2662, 54.17
1010.0, 0.2662, 54.18
1011.0, 0.2661, 54.19
1012.0, 0.2655, 54.26
1013.0, 0.2656, 54.25
1014.0, 0.2645, 54.38
1015.0, 0.2640, 54.45
1016.0, 0.2632, 54.55
1017.0, 0.2636, 54.51
1018.0, 0.2628, 54.60
1019.0, 0.2631, 54.56
1020.0, 0.2630, 54.57
1021.0, 0.2636, 54.51
1022.0, 0.2612, 54.80
1023.0, 0.2614, 54.78
1024.0, 0.2607, 54.87
1025.0, 0.2605, 54.89
1026.0, 0.2606, 54.88
1027.0, 0.2607, 54.86
1028.0, 0.2605, 54.89
1029.0, 0.2594, 55.03
1030.0, 0.2587, 55.12
1031.0, 0.2590, 55.08
1032.0, 0.2595, 55.01
1033.0, 0.2587, 55.12
1034.0, 0.2580, 55.20
1035.0, 0.2578, 55.23
1036.0, 0.2575, 55.27
1037.0, 0.2572, 55.31
1038.0, 0.2562, 55.43
1039.0, 0.2567, 55.38
1040.0, 0.2557, 55.50
1041.0, 0.2552, 55.57
1042.0, 0.2553, 55.55
1043.0, 0.2549, 55.61
1044.0, 0.2546, 55.64
1045.0, 0.2534, 55.79
1046.0, 0.2546, 55.64
1047.0, 0.2534, 55.79
1048.0, 0.2533, 55.80
1049.0, 0.2520, 55.98
1050.0, 0.2531, 55.83
1051.0, 0.2520, 55.97
1052.0, 0.2518, 56.00
1053.0, 0.2517, 56.01
1054.0, 0.2515, 56.04
1055.0, 0.2508, 56.13
1056.0, 0.2518, 56.00
1057.0, 0.2515, 56.04
1058.0, 0.2482, 56.46
1059.0, 0.2489, 56.38
1060.0, 0.2491, 56.35
1061.0, 0.2489, 56.37
1062.0, 0.2483, 56.45
1063.0, 0.2480, 56.49
1064.0, 0.2471, 56.61
1065.0, 0.2482, 56.46
1066.0, 0.2472, 56.60
1067.0, 0.2463, 56.72
1068.0, 0.2465, 56.69
1069.0, 0.2459, 56.77
1070.0, 0.2449, 56.89
1071.0, 0.2460, 56.76
1072.0, 0.2448, 56.91
1073.0, 0.2438, 57.04
1074.0, 0.2444, 56.97
1075.0, 0.2435, 57.09
1076.0, 0.2435, 57.08
1077.0, 0.2425, 57.21
1078.0, 0.2419, 57.30
1079.0, 0.2430, 57.15
1080.0, 0.2412, 57.38
1081.0, 0.2410, 57.42
1082.0, 0.2400, 57.54
1083.0, 0.2411, 57.40
1084.0, 0.2402, 57.52
1085.0, 0.2392, 57.65
1086.0, 0.2402, 57.52
1087.0, 0.2394, 57.62
1088.0, 0.2384, 57.75
1089.0, 0.2372, 57.92
1090.0, 0.2398, 57.57
1091.0, 0.2381, 57.80
1092.0, 0.2384, 57.76
1093.0, 0.2354, 58.15
1094.0, 0.2356, 58.13
1095.0, 0.2393, 57.64
1096.0, 0.2366, 57.99
1097.0, 0.2352, 58.18
1098.0, 0.2341, 58.33
1099.0, 0.2345, 58.28
1100.0, 0.2356, 58.13
