Sample Name, Sample-8
Time, March 20 12:47:15 2013
Operator, Kolloid
Lamp, 0
Slit,0.0
Scan From, 1100.0nm
Scan To, 400.0nm
Scan Step, 1.0nm
Sample Filter, 10
memo, 
WL(nm), Abs, T%
605.0, -0.0516, 112.62
606.0, -0.0516, 112.62
607.0, -0.0520, 112.71
608.0, -0.0526, 112.87
609.0, -0.0523, 112.81
610.0, -0.0522, 112.78
611.0, -0.0523, 112.79
612.0, -0.0525, 112.84
613.0, -0.0528, 112.92
614.0, -0.0528, 112.92
615.0, -0.0528, 112.92
616.0, -0.0528, 112.92
617.0, -0.0531, 113.01
618.0, -0.0532, 113.03
619.0, -0.0531, 113.01
620.0, -0.0533, 113.07
621.0, -0.0532, 113.03
622.0, -0.0536, 113.15
623.0, -0.0539, 113.22
624.0, -0.0538, 113.18
625.0, -0.0536, 113.15
626.0, -0.0539, 113.21
627.0, -0.0549, 113.48
628.0, -0.0539, 113.21
629.0, -0.0545, 113.38
630.0, -0.0549, 113.48
631.0, -0.0545, 113.36
632.0, -0.0552, 113.57
633.0, -0.0548, 113.46
634.0, -0.0547, 113.42
635.0, -0.0550, 113.51
636.0, -0.0556, 113.66
637.0, -0.0558, 113.71
638.0, -0.0551, 113.52
639.0, -0.0555, 113.63
640.0, -0.0559, 113.74
641.0, -0.0560, 113.75
642.0, -0.0558, 113.71
643.0, -0.0560, 113.76
644.0, -0.0559, 113.74
645.0, -0.0560, 113.77
646.0, -0.0560, 113.75
647.0, -0.0560, 113.77
648.0, -0.0565, 113.90
649.0, -0.0559, 113.73
650.0, -0.0562, 113.81
651.0, -0.0568, 113.96
652.0, -0.0566, 113.91
653.0, -0.0568, 113.96
654.0, -0.0568, 113.98
655.0, -0.0569, 113.99
656.0, -0.0570, 114.02
657.0, -0.0574, 114.13
658.0, -0.0572, 114.07
659.0, -0.0575, 114.16
660.0, -0.0571, 114.05
661.0, -0.0569, 114.00
662.0, -0.0572, 114.08
663.0, -0.0580, 114.28
664.0, -0.0573, 114.09
665.0, -0.0576, 114.18
666.0, -0.0576, 114.18
667.0, -0.0580, 114.28
668.0, -0.0582, 114.33
669.0, -0.0576, 114.18
670.0, -0.0581, 114.31
671.0, -0.0584, 114.39
672.0, -0.0581, 114.33
673.0, -0.0586, 114.44
674.0, -0.0583, 114.36
675.0, -0.0589, 114.53
676.0, -0.0587, 114.47
677.0, -0.0582, 114.35
678.0, -0.0589, 114.54
679.0, -0.0591, 114.57
680.0, -0.0591, 114.57
681.0, -0.0591, 114.58
682.0, -0.0595, 114.69
683.0, -0.0592, 114.59
684.0, -0.0596, 114.70
685.0, -0.0593, 114.64
686.0, -0.0589, 114.52
687.0, -0.0591, 114.57
688.0, -0.0602, 114.87
689.0, -0.0592, 114.59
690.0, -0.0592, 114.60
691.0, -0.0595, 114.68
692.0, -0.0598, 114.77
693.0, -0.0598, 114.77
694.0, -0.0598, 114.77
695.0, -0.0597, 114.75
696.0, -0.0602, 114.87
697.0, -0.0602, 114.88
698.0, -0.0603, 114.89
699.0, -0.0609, 115.06
700.0, -0.0607, 115.00
701.0, -0.0606, 114.97
702.0, -0.0609, 115.06
703.0, -0.0604, 114.91
704.0, -0.0609, 115.05
705.0, -0.0608, 115.04
706.0, -0.0610, 115.09
707.0, -0.0612, 115.12
708.0, -0.0603, 114.89
709.0, -0.0604, 114.92
710.0, -0.0611, 115.10
711.0, -0.0613, 115.15
712.0, -0.0614, 115.18
713.0, -0.0619, 115.31
714.0, -0.0620, 115.35
715.0, -0.0619, 115.33
716.0, -0.0620, 115.36
717.0, -0.0624, 115.46
718.0, -0.0624, 115.46
719.0, -0.0625, 115.48
720.0, -0.0623, 115.43
721.0, -0.0625, 115.48
722.0, -0.0627, 115.53
723.0, -0.0629, 115.57
724.0, -0.0629, 115.58
725.0, -0.0626, 115.50
726.0, -0.0629, 115.57
727.0, -0.0630, 115.61
728.0, -0.0629, 115.59
729.0, -0.0631, 115.64
730.0, -0.0631, 115.62
731.0, -0.0635, 115.73
732.0, -0.0633, 115.68
733.0, -0.0635, 115.76
734.0, -0.0635, 115.74
735.0, -0.0634, 115.73
736.0, -0.0638, 115.83
737.0, -0.0639, 115.86
738.0, -0.0639, 115.84
739.0, -0.0639, 115.85
740.0, -0.0637, 115.80
741.0, -0.0640, 115.87
742.0, -0.0642, 115.94
743.0, -0.0641, 115.91
744.0, -0.0641, 115.91
745.0, -0.0643, 115.95
746.0, -0.0643, 115.96
747.0, -0.0644, 115.98
748.0, -0.0647, 116.07
749.0, -0.0646, 116.05
750.0, -0.0643, 115.97
751.0, -0.0642, 115.93
752.0, -0.0645, 116.01
753.0, -0.0647, 116.06
754.0, -0.0647, 116.07
755.0, -0.0653, 116.21
756.0, -0.0646, 116.05
757.0, -0.0649, 116.12
758.0, -0.0651, 116.16
759.0, -0.0647, 116.06
760.0, -0.0650, 116.15
